match_id_app,secuencia_rival_id,bepro_sequence_id,origen_segmentacion,tipologia,cluster_trayectoria,period,minuto_partido,start_time_seg,end_time_seg,end_time_bepro_ms,motivo_cierre,duracion_seg,indice_desorganizacion,indice_peligrosidad_accion,score_critico,xT_max,xT_added,pico_amenaza_concedida,exposicion_amenaza_concedida,control_campo_subiza_medio,control_campo_rival_medio,control_zona_peligrosa_subiza_medio,control_zona_peligrosa_rival_medio,pitch_control_rival_detras_linea,perdida_control_campo_subiza,incremento_control_zona_peligrosa_rival,categoria_desorganizacion_auto,categoria_peligrosidad_auto,tipo_desorganizacion_principal,tipo_desorganizacion_secundaria,tipo_finalizacion_tiro,tipo_finalizacion_tiro_puerta,es_gol,xg_tiro,score_finalizacion,match_time_tiro_oficial,distancia_tiro_seq_ms,tipo_asignacion_tiro_seq,x_fin,y_fin,ball_x_ini_m,ball_y_ini_m,ball_x_fin_m,ball_y_fin_m,ball_x_ini_norm_m,ball_y_ini_norm_m,ball_x_fin_norm_m,ball_y_fin_norm_m,progresion_x_norm_m,x_max_norm_m,recorrido_balon_m,recorrido_bepro_m,progresion_bepro_m,num_pases_bepro,direccion_progresion_bepro,num_eventos,num_eventos_rivales,tiene_setpiece,tipo_secuencia_ofensiva,motivo_conservacion,motivo_cierre.1,frames_poseedor_rival,frames_poseedor_propio,pct_poseedor_rival,validacion_rival_ok,alerta_validacion,indice_desorganizacion_nivel,indice_peligrosidad_accion_nivel
199542,34,270,bepro_sequences,T1,1.0,0,40.7,2432.469,2441.669,2441669.0,cierre_bepro,9.2,0.789,1.0,0.767,0.206,0.181,0.206,1.484,0.1847083940019537,0.8152916059980463,0.5087739553652909,0.491226044634709,0.491226044634709,0.038602276446703,0.0897667449338973,critica,critica,pitch_control_rival,presion_distancia,1,0,False,0.19,0.433,2441669.0,0.0,dentro_intervalo,94.962,26.2528,65.37180000000001,63.2704,94.962,26.2528,65.37180000000001,63.2704,94.962,26.2528,29.5902,94.962,47.39074430519107,61.2507,48.816,2,backward,4,4,True,balon_parado_con_continuidad,setpiece_con_continuidad_bepro,cierre_bepro,12.0,0.0,1.0,True,,Crítica,Amenaza crítica
199542,70,583,bepro_sequences,T1,1.0,1,86.2,5164.562,5174.361,5174361.0,cierre_bepro,9.799,0.678,0.989,0.73,0.238,0.191,0.238,1.8,0.3293013080337786,0.6706986919662214,0.5966855659306602,0.4033144340693396,0.4033144340693396,0.0810313875246315,0.1880842220078856,alta,critica,estructura_retroceso,pitch_control_rival,1,1,False,0.19,0.433,5174361.0,0.0,dentro_intervalo,9.608440800000002,27.7176704,48.78761592,59.397920000000006,9.608440800000002,27.7176704,53.21238408,4.602079999999994,92.3915592,36.2823296,39.17917512,93.56307915093709,50.384977699726406,50.384977699726406,52.1482,1,backward,4,4,False,transicion_rapida,origen_recuperacion_rival,cierre_bepro,19.0,0.0,1.0,True,,Crítica,Amenaza crítica
199542,42,340,bepro_sequences,T1,1.0,1,50.2,3003.128,3009.094,3007961.0,cierre_recuperacion_propia,5.966,0.585,1.0,0.7,0.227,0.005,0.227,2.693,0.1517903291006683,0.8482096708993316,0.4705668740959584,0.5294331259040416,0.5294331259040416,-0.0042579807831828,0.079737476074277,media,critica,pitch_control_rival,presion_distancia,1,0,False,0.02,0.314,3000961.0,2167.0,tiro_cercano_a_intervalo,9.768342834000002,42.28621952,19.604639058804192,31.275672032487403,9.768342834000002,42.28621952,82.3953609411958,32.72432796751259,92.231657166,21.71378048,9.836296224804189,96.701580522,14.764311003120572,24.077,30.5285,2,forward,4,4,False,transicion_rapida,origen_recuperacion_rival,cierre_recuperacion_propia,12.0,0.0,1.0,True,,Inestable,Amenaza crítica
199542,36,285,bepro_sequences,T2,2.0,0,44.0,2622.032,2642.136,2639036.0,cierre_recuperacion_propia,20.104,0.749,0.833,0.656,0.094,0.021,0.094,0.984,0.2957465687464828,0.7042534312535171,0.6155129097374145,0.3844870902625855,0.3844870902625855,0.5028828326783433,0.6349713493736242,critica,muy_alta,estructura_retroceso,pitch_control_rival,0,0,False,,0.3,,,,88.27045626000002,61.98290304,39.678,37.7088,88.27045626000002,61.98290304,39.678,37.7088,88.27045626000002,61.98290304,48.59245626000001,93.7150908,54.31812665930731,84.3682,59.2478,4,sideways,6,6,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_recuperacion_propia,18.0,2.0,0.9,True,,Crítica,Amenaza crítica
199542,22,145,bepro_sequences,T1,1.0,0,21.9,1301.336,1313.036,1313036.0,cierre_bepro,11.7,0.545,0.915,0.645,0.211,0.198,0.211,1.694,0.4954921713086181,0.5045078286913818,0.8027826388001011,0.197217361199899,0.197217361199899,0.5386395507219692,0.5056165099388407,media,muy_alta,estructura_retroceso,presion_distancia,1,0,False,0.1,0.37,1313036.0,0.0,dentro_intervalo,89.9391834,27.570387199999992,33.282599999999995,14.3104,89.9391834,27.570387199999992,33.282599999999995,14.3104,89.9391834,27.570387199999992,56.65658340000001,89.9391834,58.18759062811692,74.2998,56.7472,2,sideways,5,5,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_bepro,13.0,0.0,1.0,True,,Inestable,Amenaza crítica
199542,33,263,bepro_sequences,T2,2.0,0,39.0,2325.036,2339.011,2339011.0,cierre_bepro,13.975,0.545,0.903,0.629,0.159,0.147,0.159,0.823,0.4871074203529376,0.5128925796470624,0.8359884326764775,0.1640115673235225,0.1640115673235225,0.4876587014802072,0.5847693014140751,media,muy_alta,estructura_retroceso,pitch_control_rival,1,1,False,0.15,0.405,2339011.0,0.0,dentro_intervalo,92.0856,41.2864,33.719610432,56.36265664000001,92.0856,41.2864,33.719610432,56.36265664000001,92.0856,41.2864,58.365989568,92.565,60.281690856569625,62.8957,64.3002,4,sideways,9,9,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_bepro,21.0,0.0,1.0,True,,Inestable,Amenaza crítica
199542,24,166,bepro_sequences,T1,1.0,0,25.7,1527.611,1544.669,1544669.0,cierre_bepro,17.058,0.704,0.741,0.596,0.08,0.065,0.08,0.735,0.3259240997071366,0.6740759002928635,0.7780231363938537,0.2219768636061463,0.2219768636061463,0.4329040097024512,0.6540242604165319,muy_alta,muy_alta,estructura_retroceso,pitch_control_rival,1,0,False,0.02,0.314,1544669.0,0.0,dentro_intervalo,84.02759999999999,49.024,41.0652,12.7104,84.02759999999999,49.024,41.0652,12.7104,84.02759999999999,49.024,42.96239999999999,84.02759999999999,56.253403085680056,59.7783,58.9852,3,forward,8,8,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_bepro,19.0,1.0,0.95,True,,Crítica,Amenaza crítica
199542,49,416,bepro_sequences,T2,2.0,1,59.5,3546.561,3572.669,3569728.0,cierre_recuperacion_propia,26.108,0.69,0.6,0.57,0.295,0.154,0.295,1.619,0.1898550103500182,0.8101449896499819,0.5444384343347215,0.4555615656652786,0.4555615656652786,0.1218409544693947,0.1226608391590585,alta,alta,pitch_control_rival,estructura_anchura,0,0,False,,0.1,,,,3.466521458402238,36.94777957661813,21.675,21.8688,3.466521458402238,36.94777957661813,80.325,42.1312,98.53347854159776,27.05222042338187,18.20847854159776,98.6646,23.64158023212266,64.5963,22.9925,7,backward,15,15,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_recuperacion_propia,64.0,3.0,0.9552238805970148,True,,Crítica,Amenaza crítica
199542,41,328,bepro_sequences,T2,2.0,1,49.3,2947.328,2955.984,2954661.0,cierre_recuperacion_propia,8.656,0.696,0.592,0.569,0.295,0.118,0.295,1.926,0.2566654513002306,0.7433345486997694,0.5882049856293631,0.4117950143706368,0.4117950143706368,0.0762984069922431,0.1187586203894388,alta,alta,pitch_control_rival,estructura_retroceso,0,0,False,,0.1,,,,5.355157692000001,23.288405760000003,37.44152454,30.70688704,5.355157692000001,23.288405760000003,64.55847546,33.29311296,96.644842308,40.71159424,32.086366848,97.238621232,32.93279219875144,39.9213,39.266,2,backward,4,4,False,transicion_rapida,origen_recuperacion_rival,cierre_recuperacion_propia,9.0,0.0,1.0,True,,Crítica,Amenaza crítica
199542,13,83,bepro_sequences,T3,3.0,0,13.9,804.842,831.803,831803.0,cierre_bepro,26.961,0.711,0.639,0.545,0.043,0.02,0.043,0.454,0.4217678498714684,0.5782321501285316,0.8101505689546495,0.1898494310453503,0.1898494310453503,0.3889196595855489,0.4308380757161399,muy_alta,muy_alta,estructura_anchura,estructura_retroceso,0,0,False,,0.3,,,,91.5271908,62.481328,41.89508526,36.71015744,91.5271908,62.481328,41.89508526,36.71015744,91.5271908,62.481328,49.63210554,91.5271908,55.92404788967183,153.4112,58.1437,6,forward,13,13,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_bepro,45.0,0.0,1.0,True,,Crítica,Amenaza crítica
199542,58,498,bepro_sequences,T2,2.0,1,72.8,4353.405,4367.724,4365841.0,cierre_recuperacion_propia,14.319,0.707,0.565,0.543,0.206,0.164,0.206,1.292,0.2725395282792954,0.7274604717207046,0.6630463079948778,0.3369536920051222,0.3369536920051222,0.2097532062265641,0.2538857529253442,muy_alta,alta,estructura_anchura,pitch_control_rival,0,0,False,,0.1,,,,7.803,25.8176,35.8428,14.3488,7.803,25.8176,66.1572,49.6512,94.197,38.1824,28.0398,94.3602,30.294615981721897,38.6023,26.3115,3,sideways,6,6,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_recuperacion_propia,28.0,0.0,1.0,True,,Crítica,Amenaza crítica
199542,61,525,bepro_sequences,T2,2.0,1,77.2,4628.361,4633.527,4631607.0,cierre_recuperacion_propia,5.166,0.632,0.582,0.535,0.262,0.224,0.262,2.483,0.2004886104103514,0.7995113895896485,0.6174527771605541,0.3825472228394458,0.3825472228394458,0.0631731853632782,0.1834597147146016,alta,alta,pitch_control_rival,estructura_anchura,0,0,False,,0.1,,,,9.406305768,33.46523456,16.1874,0.416,9.406305768,33.46523456,85.8126,63.584,92.593694232,30.53476544,6.781094232000001,95.26766952,33.73774064731013,5.8155,24.5351,1,forward,2,2,True,balon_parado_con_continuidad,setpiece_con_continuidad_bepro,cierre_recuperacion_propia,5.0,2.0,0.7142857142857143,True,,Crítica,Amenaza crítica
199542,56,485,bepro_sequences,T2,2.0,1,71.3,4273.359,4278.361,4274861.0,cierre_recuperacion_propia,5.002,0.653,0.541,0.502,0.148,0.128,0.148,1.352,0.282468489729419,0.7175315102705808,0.683067426542757,0.316932573457243,0.316932573457243,-0.02816089962468,-0.0159372249451923,alta,alta,pitch_control_rival,estructura_retroceso,0,0,False,,0.1,,,,9.0066,20.8448,44.88,1.0688,9.0066,20.8448,57.12,62.9312,92.9934,43.1552,35.8734,92.9934,40.96328848566726,18.4626,18.4626,2,forward,2,2,True,balon_parado_con_continuidad,setpiece_con_continuidad_bepro,cierre_recuperacion_propia,,,,False,Revisar: el poseedor detectado no confirma dominio rival en la secuencia.,Crítica,Amenaza crítica
199542,37,297,bepro_sequences,T2,2.0,1,45.6,2717.568,2734.559,2732128.0,cierre_recuperacion_propia,16.991,0.629,0.5,0.486,0.202,0.181,0.202,1.063,0.4255456693749956,0.5744543306250044,0.8440331979554043,0.1559668020445956,0.1559668020445956,0.2601951723774567,0.3180299168358195,alta,alta,estructura_retroceso,estructura_anchura,0,0,False,,0.1,,,,1.468879305,23.16168,60.259620327438505,42.07879130099283,1.468879305,23.16168,41.740379672561495,21.921208699007167,100.531120695,40.83832,58.7907410224385,101.40522015,61.759277278329485,62.8694,61.4338,5,backward,10,10,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_recuperacion_propia,31.0,3.0,0.9117647058823528,True,,Crítica,Amenaza crítica
199542,28,200,bepro_sequences,T2,2.0,0,30.8,1837.269,1850.54,1847040.0,cierre_recuperacion_propia,13.271,0.698,0.463,0.485,0.161,0.118,0.161,1.15,0.3168748059234471,0.6831251940765528,0.6698647600725873,0.3301352399274128,0.3301352399274128,0.2443142319946475,0.5739180513553764,muy_alta,media,estructura_retroceso,pitch_control_rival,0,0,False,,0.05,,,,96.174673002,45.8072576,46.855710194134176,59.64252216895829,96.174673002,45.8072576,46.855710194134176,59.64252216895829,96.174673002,45.8072576,49.31896280786583,96.71707422,51.22279412660662,47.7566,49.6095,3,sideways,6,6,True,balon_parado_con_continuidad,setpiece_con_continuidad_bepro,cierre_recuperacion_propia,24.0,3.0,0.8888888888888888,True,,Crítica,Alta amenaza
199542,50,420,bepro_sequences,T1,1.0,1,59.7,3575.928,3582.429,3582429.0,cierre_bepro,6.501,0.779,0.423,0.48,0.083,0.042,0.083,1.053,0.1752600800505786,0.8247399199494213,0.4600907220234999,0.5399092779765002,0.5399092779765002,0.0151382754527595,0.1403869804191094,critica,media,pitch_control_rival,estructura_anchura,0,0,False,,0.1,,,,1.5198,53.9968,29.180017199999995,54.07616,1.5198,53.9968,72.8199828,9.923839999999998,100.4802,10.0032,27.66021719999999,100.4802,27.66033104575532,16.6598,29.1713,1,sideways,3,3,False,transicion_rapida,origen_recuperacion_rival,cierre_bepro,7.0,0.0,1.0,True,,Crítica,Alta amenaza
199542,57,489,bepro_sequences,T1,1.0,1,72.0,4305.861,4320.528,4320528.0,cierre_bepro,14.667,0.742,0.433,0.476,0.107,0.076,0.107,0.958,0.3472453250371505,0.6527546749628496,0.7059326042006897,0.2940673957993104,0.2940673957993104,0.5084059175221305,0.5743512309526209,muy_alta,media,estructura_retroceso,estructura_anchura,0,0,False,,0.1,,,,8.937777837454632,53.06112351456327,68.8092,12.6592,8.937777837454632,53.06112351456327,33.1908,51.3408,93.06222216254535,10.93887648543673,59.87142216254537,94.6471158,72.22812897647529,87.105,76.7693,4,forward,6,6,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_bepro,28.0,0.0,1.0,True,,Crítica,Alta amenaza
199542,69,579,bepro_sequences,T1,1.0,1,85.1,5088.461,5104.361,5104361.0,cierre_bepro,15.9,0.563,0.533,0.464,0.135,0.026,0.135,1.578,0.3022625512413489,0.6977374487586512,0.6154871688641761,0.3845128311358241,0.3845128311358241,0.2928223112361455,0.3728144381727496,media,alta,estructura_anchura,pitch_control_rival,0,0,False,,0.1,,,,21.0024834,46.9423296,27.543002880000007,15.6604736,21.0024834,46.9423296,74.45699712,48.3395264,80.9975166,17.0576704,6.54051948,92.2370802,31.95829954601771,84.9662,34.6501,7,forward,11,11,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_bepro,42.0,0.0,1.0,True,,Inestable,Amenaza crítica
199542,48,412,bepro_sequences,T2,2.0,1,59.0,3524.894,3538.794,3538794.0,cierre_bepro,13.9,0.674,0.438,0.452,0.094,0.063,0.094,0.894,0.2117606215057707,0.7882393784942293,0.6016272327410629,0.3983727672589371,0.3983727672589371,0.0791927764584158,0.0903430575135302,alta,media,pitch_control_rival,estructura_anchura,0,0,False,,0.1,,,,16.0548,16.7104,27.0402,2.1376,16.0548,16.7104,74.9598,61.8624,85.9452,47.2896,10.985399999999998,85.9452,18.249534596805475,42.6461,18.966,4,forward,8,8,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_bepro,27.0,0.0,1.0,True,,Crítica,Alta amenaza
199542,43,364,bepro_sequences,T2,2.0,1,52.1,3121.761,3127.566,3124094.0,cierre_recuperacion_propia,5.805,0.501,0.536,0.447,0.154,0.135,0.154,1.537,0.3605476736026556,0.6394523263973444,0.7323015973179551,0.2676984026820449,0.2676984026820449,0.1774691459521962,0.2919316124636285,media,alta,pitch_control_rival,estructura_retroceso,0,0,False,,0.1,,,,19.18835322,32.276261760000004,49.0008,0.0,19.18835322,32.276261760000004,52.9992,64.0,82.81164678,31.72373824,29.81244678,82.81164678,43.93789999772828,26.0652,26.0652,2,forward,2,2,True,balon_parado_con_continuidad,setpiece_con_continuidad_bepro,cierre_recuperacion_propia,2.0,4.0,0.3333333333333333,False,Revisar: el poseedor detectado no confirma dominio rival en la secuencia.,Inestable,Amenaza crítica
199542,5,26,bepro_sequences,T2,2.0,0,2.9,163.53,173.836,171881.0,cierre_recuperacion_propia,10.306,0.629,0.387,0.417,0.114,0.075,0.114,1.013,0.2159593871323673,0.7840406128676325,0.6049007105536395,0.3950992894463604,0.3950992894463604,0.0120852673970102,0.0752237744190965,alta,media,pitch_control_rival,presion_distancia,0,0,False,,0.05,,,,87.19508148,46.76588287999999,70.21078710000002,61.87223168,87.19508148,46.76588287999999,70.21078710000002,61.87223168,87.19508148,46.76588287999999,16.98429437999998,91.95307752,22.730332810008758,26.2537,25.4298,2,backward,5,5,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_recuperacion_propia,21.0,2.0,0.9130434782608696,True,,Crítica,Alta amenaza
199542,64,546,bepro_sequences,T1,1.0,1,81.1,4850.594,4866.03,4866030.0,cierre_bepro,15.436,0.687,0.351,0.415,0.084,0.072,0.084,0.761,0.4463590854240793,0.5536409145759207,0.7780977478319484,0.2219022521680517,0.2219022521680517,0.4969843257804671,0.4244556575087915,alta,media,presion_distancia,estructura_retroceso,0,0,False,,0.1,,,,5.9772,10.336,86.11305018000002,49.37726400000001,5.9772,10.336,15.886949819999984,14.622735999999987,96.0228,53.664,80.13585018000002,96.0228,89.14019732303214,107.9455,92.9305,3,backward,6,6,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_bepro,24.0,0.0,1.0,True,,Crítica,Alta amenaza
199542,53,457,bepro_sequences,T2,2.0,1,66.0,3952.661,3960.928,3960928.0,cierre_bepro,8.267,0.635,0.388,0.411,0.069,0.022,0.069,1.037,0.2058573290693921,0.7941426709306078,0.5571785802220592,0.4428214197779409,0.4428214197779409,0.0455506053138186,0.0862601063315963,alta,media,pitch_control_rival,estructura_anchura,0,0,False,,0.1,,,,23.001,8.5504,33.904799999999994,1.1328,23.001,8.5504,68.0952,62.8672,78.999,55.4496,10.90379999999999,85.49359500000001,13.187632243886688,22.2295,14.1878,4,forward,6,6,True,balon_parado_con_continuidad,setpiece_con_continuidad_bepro,cierre_bepro,20.0,0.0,1.0,True,,Crítica,Alta amenaza
199542,20,122,bepro_sequences,T1,1.0,0,19.3,1145.303,1156.769,1156036.0,cierre_recuperacion_propia,11.466,0.613,0.348,0.393,0.107,0.044,0.107,1.429,0.2758508178614128,0.7241491821385873,0.6649350349307683,0.3350649650692314,0.3350649650692314,0.1739557746617473,0.259870896459376,media,media,pitch_control_rival,estructura_retroceso,0,0,False,,0.05,,,,81.96426036000001,12.91769984,53.41740000000001,62.4256,81.96426036000001,12.91769984,53.41740000000001,62.4256,81.96426036000001,12.91769984,28.546860360000004,81.96426036000001,57.148538167357074,77.6608,58.2524,6,backward,7,7,True,balon_parado_con_continuidad,setpiece_con_continuidad_bepro,cierre_recuperacion_propia,12.0,0.0,1.0,True,,Crítica,Alta amenaza
199542,60,523,bepro_sequences,T1,1.0,1,77.0,4613.861,4621.861,4621861.0,cierre_bepro,8.0,0.4,0.447,0.366,0.127,0.095,0.127,1.142,0.5011642428770213,0.4988357571229788,0.7988419376248375,0.2011580623751624,0.2011580623751624,0.3978524037598757,0.4367361205435719,baja,media,estructura_retroceso,pitch_control_rival,0,0,False,,0.1,,,,19.227,23.9296,57.6968410200918,53.45320826311392,19.227,23.9296,44.30315897990821,10.546791736886084,82.773,40.0704,38.46984102009179,82.773,48.49301097049909,36.4959,50.9372,2,backward,5,5,False,transicion_rapida,origen_recuperacion_rival,cierre_bepro,24.0,1.0,0.96,True,,Vulnerable,Alta amenaza
199542,47,410,bepro_sequences,T3,3.0,1,58.7,3508.194,3521.694,3521694.0,cierre_bepro,13.5,0.515,0.365,0.364,0.1,0.087,0.1,0.779,0.5304449894005127,0.4695550105994873,0.8423330642113906,0.1576669357886095,0.1576669357886095,0.4913177330077757,0.3548919720809579,media,media,estructura_retroceso,presion_distancia,0,0,False,,0.1,,,,30.549,27.648,98.7110508,29.402246400000003,30.549,27.648,3.2889492000000047,34.5977536,71.451,36.352,68.16205079999999,71.451,68.18462106438442,59.85,70.3547,2,sideways,5,5,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_bepro,31.0,0.0,1.0,True,,Inestable,Alta amenaza
199542,71,595,bepro_sequences,T2,2.0,1,87.3,5234.694,5239.805,5237494.0,cierre_recuperacion_propia,5.111,0.541,0.346,0.356,0.051,0.015,0.051,0.866,0.2097827155213399,0.79021728447866,0.5000561498106488,0.4999438501893512,0.4999438501893512,-0.0157129960855743,0.0462592338063094,media,media,pitch_control_rival,estructura_anchura,0,0,False,,0.1,,,,31.0386,12.672,28.254,0.5184,31.0386,12.672,73.746,63.4816,70.9614,51.328,-2.784599999999997,88.6070532,12.4685199650961,16.5129,12.3005,2,sideways,3,3,True,balon_parado_con_continuidad,setpiece_con_continuidad_bepro,cierre_recuperacion_propia,7.0,1.0,0.875,True,,Inestable,Alta amenaza
199542,2,12,bepro_sequences,T0,0.0,0,1.4,47.869,81.303,81303.0,cierre_bepro,33.434,0.394,0.413,0.347,0.115,-0.104,0.115,0.435,0.4534574508355646,0.5465425491644351,0.8148647910616547,0.1851352089383454,0.1851352089383454,-0.240425175024884,-0.2639395401916912,baja,media,estructura_anchura,presion_distancia,0,0,False,,0.1,,,,33.8327574,62.59383744,75.82679999999999,32.9728,33.8327574,62.59383744,75.82679999999999,32.9728,33.8327574,62.59383744,-41.99404259999999,76.5714,51.38974093058357,195.8516,53.1434,9,forward,18,18,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_bepro,63.0,0.0,1.0,True,,Vulnerable,Alta amenaza
199542,14,92,bepro_sequences,T2,2.0,0,15.5,925.569,932.232,929434.0,cierre_recuperacion_propia,6.663,0.567,0.276,0.335,0.063,0.013,0.063,0.974,0.2212828204284323,0.7787171795715677,0.521277868735609,0.4787221312643909,0.4787221312643909,0.080656249639044,0.2074454544613758,media,media,pitch_control_rival,estructura_retroceso,0,0,False,,0.05,,,,76.17661878267697,61.32696476496739,60.50639999999999,62.0864,76.17661878267697,61.32696476496739,60.50639999999999,62.0864,76.17661878267697,61.32696476496739,15.670218782676976,88.38601437392325,15.68861047298872,23.376,31.225,1,sideways,2,2,True,balon_parado_con_continuidad,setpiece_con_continuidad_bepro,cierre_recuperacion_propia,8.0,6.0,0.5714285714285714,True,,Inestable,Alta amenaza
199542,40,324,bepro_sequences,T0,0.0,1,48.9,2917.011,2931.061,2931061.0,cierre_bepro,14.05,0.259,0.5,0.317,0.008,0.002,0.008,0.121,0.6993346521335091,0.3006653478664909,0.9986558423650356,0.0013441576349645,0.0013441576349645,0.1273302779450071,0.0001275430025538,baja,alta,presion_distancia,estructura_anchura,0,0,False,,0.3,,,,80.619423,61.96779968,100.015522374,42.21581824,80.619423,61.96779968,1.9844776260000003,21.784181760000003,21.380577,2.032200320000001,19.396099374,22.256944680000004,27.68301720788736,32.4452,28.9003,3,forward,6,6,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_bepro,13.0,0.0,1.0,True,,Estable,Amenaza crítica
199542,21,125,bepro_sequences,T1,1.0,0,19.7,1167.603,1183.707,1181403.0,cierre_recuperacion_propia,16.104,0.591,0.214,0.311,0.04,-0.009,0.04,0.567,0.2339466613763706,0.7660533386236293,0.5789638818959679,0.421036118104032,0.421036118104032,-0.1202299376827724,-0.1808845956298463,media,baja,pitch_control_rival,estructura_anchura,0,0,False,,0.05,,,,68.392989,60.98048576,83.4462,1.856,68.392989,60.98048576,83.4462,1.856,68.392989,60.98048576,-15.053211000000005,84.2214,61.0106874063468,94.2183,64.4837,6,forward,9,9,True,balon_parado_con_continuidad,setpiece_con_continuidad_bepro,cierre_recuperacion_propia,22.0,3.0,0.88,True,,Inestable,Amenaza moderada
199542,63,542,bepro_sequences,T0,0.0,1,80.3,4804.594,4820.194,4820194.0,cierre_bepro,15.6,0.219,0.5,0.303,0.007,0.001,0.007,0.119,0.6480090573319792,0.3519909426680206,0.9868829189786784,0.0131170810213214,0.0131170810213214,0.056077329560255,0.0105980532901704,baja,alta,estructura_anchura,presion_distancia,0,0,False,,0.3,,,,86.12559352800001,59.615074304,96.535289922,28.42218752,86.12559352800001,59.615074304,5.464710077999996,35.57781248,15.87440647199999,4.384925695999996,10.409696393999994,15.87440647199999,32.8840077383323,26.9553,34.6862,3,forward,6,6,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_bepro,22.0,0.0,1.0,True,,Estable,Amenaza crítica
199542,51,432,bepro_sequences,T1,1.0,1,61.3,3670.838,3679.928,3679061.0,cierre_recuperacion_propia,9.09,0.485,0.263,0.297,0.044,0.007,0.044,0.655,0.3187784403930532,0.6812215596069466,0.746529239614516,0.2534707603854841,0.2534707603854841,0.0579538649576873,0.0644841823938524,media,media,pitch_control_rival,presion_distancia,0,0,False,,0.1,,,,41.11028196,51.80770816,44.9616,13.1456,41.11028196,51.80770816,57.0384,50.8544,60.88971804,12.192291839999996,3.8513180400000016,60.99123762,38.85345876522151,36.3196,42.2961,3,forward,5,5,False,transicion_rapida,origen_recuperacion_rival,cierre_recuperacion_propia,15.0,2.0,0.8823529411764706,True,,Vulnerable,Alta amenaza
199542,55,473,bepro_sequences,T0,0.0,1,69.7,4167.926,4179.294,4179294.0,cierre_bepro,11.368,0.495,0.246,0.291,0.033,0.003,0.033,0.434,0.3111337933482304,0.6888662066517696,0.7178336461554852,0.2821663538445148,0.2821663538445148,4.165572688807906e-05,-0.0590230897431596,media,media,presion_distancia,pitch_control_rival,0,0,False,,0.1,,,,40.3002,3.104,42.7278,63.3408,40.3002,3.104,59.2722,0.6591999999999985,61.6998,60.896,2.427599999999998,61.6998,60.285697441432994,63.1054,64.3615,3,backward,6,6,True,balon_parado_con_continuidad,setpiece_con_continuidad_bepro,cierre_bepro,25.0,0.0,1.0,True,,Inestable,Alta amenaza
199542,23,149,bepro_sequences,T0,0.0,0,22.8,1363.342,1369.736,1367684.0,cierre_recuperacion_propia,6.394,0.472,0.246,0.286,0.051,0.016,0.051,0.351,0.3704752688736718,0.629524731126328,0.5656875053570458,0.4343124946429542,0.4343124946429542,-0.2029509400439408,-0.1853856014749773,media,media,presion_distancia,pitch_control_rival,0,0,False,,0.05,,,,55.7736,25.056,45.4614,42.432,55.7736,25.056,45.4614,42.432,55.7736,25.056,10.312199999999995,58.5072,20.20561419111035,26.7269,29.701,2,backward,3,3,False,transicion_rapida,origen_recuperacion_rival,cierre_recuperacion_propia,10.0,0.0,1.0,True,,Vulnerable,Alta amenaza
199542,72,605,bepro_sequences,T3,3.0,1,88.8,5312.94,5325.728,5324194.0,cierre_recuperacion_propia,12.788,0.546,0.194,0.286,0.037,0.032,0.037,0.316,0.5541138595198672,0.4458861404801327,0.8952676667827404,0.1047323332172594,0.1047323332172594,0.4505441368109733,0.2320476285677833,media,baja,estructura_retroceso,presion_distancia,0,0,False,,0.1,,,,37.4748,51.3472,99.7458,30.8224,37.4748,51.3472,2.2541999999999973,33.1776,64.5252,12.6528,62.271,65.44319999999999,65.56633935214013,52.5818,70.928,3,forward,5,5,False,juego_directo,primer_pase_largo_progresivo,cierre_recuperacion_propia,28.0,2.0,0.9333333333333332,True,,Inestable,Amenaza moderada
199542,15,95,bepro_sequences,T2,2.0,0,15.6,932.869,938.577,936203.0,cierre_recuperacion_propia,5.708,0.514,0.21,0.285,0.053,0.029,0.053,0.709,0.2498621895329321,0.7501378104670677,0.6769423576726872,0.3230576423273127,0.3230576423273127,-0.0766025963558747,-0.247039578295821,media,baja,pitch_control_rival,presion_distancia,0,0,False,,0.05,,,,72.22619999999999,49.4464,63.45509046,61.668992,72.22619999999999,49.4464,63.45509046,61.668992,72.22619999999999,49.4464,8.77110953999999,72.22619999999999,15.044072512492852,11.5462,14.2997,1,backward,3,3,False,transicion_rapida,origen_recuperacion_rival,cierre_recuperacion_propia,9.0,0.0,1.0,True,,Inestable,Amenaza moderada
