secuencia_rival_id,bepro_sequence_id,origen_segmentacion,tipologia,cluster_trayectoria,period,minuto_partido,start_time_seg,end_time_seg,end_time_bepro_ms,motivo_cierre,duracion_seg,indice_desorganizacion,indice_peligrosidad_accion,score_critico,xT_max,xT_added,pico_amenaza_concedida,exposicion_amenaza_concedida,control_campo_subiza_medio,control_campo_rival_medio,control_zona_peligrosa_subiza_medio,control_zona_peligrosa_rival_medio,pitch_control_rival_detras_linea,perdida_control_campo_subiza,incremento_control_zona_peligrosa_rival,categoria_desorganizacion_auto,categoria_peligrosidad_auto,tipo_desorganizacion_principal,tipo_desorganizacion_secundaria,tipo_finalizacion_tiro,tipo_finalizacion_tiro_puerta,es_gol,xg_tiro,score_finalizacion,match_time_tiro_oficial,distancia_tiro_seq_ms,tipo_asignacion_tiro_seq,x_fin,y_fin,ball_x_ini_m,ball_y_ini_m,ball_x_fin_m,ball_y_fin_m,ball_x_ini_norm_m,ball_y_ini_norm_m,ball_x_fin_norm_m,ball_y_fin_norm_m,progresion_x_norm_m,x_max_norm_m,recorrido_balon_m,recorrido_bepro_m,progresion_bepro_m,num_pases_bepro,direccion_progresion_bepro,num_eventos,num_eventos_rivales,tiene_setpiece,tipo_secuencia_ofensiva,motivo_conservacion,motivo_cierre,frames_poseedor_rival,frames_poseedor_propio,pct_poseedor_rival,validacion_rival_ok,alerta_validacion
29,302,bepro_sequences,T1,1.0,0,45.7,2721.104,2744.491,2744491.0,cierre_bepro,23.387,0.299,0.498,0.388,0.295,-0.289,0.295,1.659,0.4467720477968416,0.5532279522031582,0.18391819545766358,0.8160818045423364,0.8160818045423364,0.5503617531310576,0.5530441340766956,baja,alta,estructura_anchura,presion_distancia,0,0,False,,0.1,,,,8.8944,7.744,97.627777446,30.44329536,8.8944,7.744,4.372222554000004,33.55670464,93.1056,56.256,88.73337744599999,93.1056,91.59077618851593,115.5401,95.1167,2,sideways,5,5,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_bepro,2.0,1.0,0.6666666666666666,True,
26,276,bepro_sequences,T0,0.0,0,40.4,2419.76,2426.697,2426697.0,cierre_bepro,6.937,0.496,0.357,0.387,0.265,0.158,0.265,2.153,0.555396764574575,0.4446032354254248,0.2838656045190618,0.7161343954809382,0.7161343954809382,0.011337396652292497,-0.15894621683198873,media,media,estructura_retroceso,estructura_anchura,0,0,False,,0.05,,,,96.90953495999999,27.3892416,73.44,35.3024,96.90953495999999,27.3892416,28.560000000000002,28.6976,5.090465040000012,36.6107584,-23.46953495999999,36.08455945226038,24.767663335529907,50.8761,25.3158,4,sideways,6,6,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_bepro,4.0,2.0,0.6666666666666666,True,
35,389,bepro_sequences,T0,0.0,1,52.9,3162.571,3171.204,3167704.0,cierre_recuperacion_propia,8.633,0.443,0.414,0.377,0.176,-0.01,0.176,1.675,0.3395782185328788,0.6604217814671213,0.15383192137001883,0.846168078629981,0.846168078629981,-0.1467735929049297,-0.1692870568822481,media,media,presion_distancia,pitch_control_rival,0,0,False,,0.05,,,,70.86959999999999,31.4304,51.2142,49.4592,70.86959999999999,31.4304,51.2142,49.4592,70.86959999999999,31.4304,19.655399999999993,70.86959999999999,26.671564982205297,38.1895,42.0958,2,backward,3,3,False,transicion_rapida,origen_recuperacion_rival,cierre_recuperacion_propia,6.0,0.0,1.0,True,
20,198,bepro_sequences,T3,3.0,0,30.4,1816.391,1822.201,1819757.0,cierre_recuperacion_propia,5.81,0.455,0.416,0.366,0.098,-0.092,0.098,0.55,0.29497783702270575,0.7050221629772941,0.007674663625472773,0.9923253363745271,0.9923253363745271,0.09098526943909052,0.010315756242304186,media,media,presion_distancia,pitch_control_rival,0,0,False,,0.1,,,,6.6402,28.9984,78.9684,42.3232,6.6402,28.9984,23.031599999999997,21.6768,95.3598,35.001599999999996,72.32820000000001,95.982,73.5453520644235,69.4869,69.4869,2,sideways,2,2,True,balon_parado_con_continuidad,setpiece_con_continuidad_bepro,cierre_recuperacion_propia,,,,False,Revisar: el poseedor detectado no confirma dominio rival en la secuencia.
5,44,bepro_sequences,T2,2.0,0,6.8,398.45,405.557,405557.0,cierre_bepro,7.107,0.691,0.242,0.365,0.069,0.048,0.069,0.685,0.4070527889788931,0.5929472110211067,0.0495301446067135,0.9504698553932867,0.9504698553932867,0.13292052436056973,-0.04939636632665423,critica,baja,estructura_anchura,estructura_retroceso,0,0,False,,0.05,,,,61.8280446,33.9021376,44.245216879427254,59.04819355540028,61.8280446,33.9021376,57.754783120572746,4.951806444599718,40.1719554,30.097862399999997,-17.582827720572745,57.754783120572746,30.683545439917193,29.6004,32.6145,3,backward,6,6,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_bepro,5.0,1.0,0.8333333333333334,True,
36,407,bepro_sequences,T0,0.0,1,55.7,3323.589,3339.938,3339938.0,cierre_bepro,16.349,0.291,0.461,0.346,0.186,-0.068,0.186,2.064,0.5351253970890766,0.4648746029109234,0.2580417412926078,0.7419582587073921,0.7419582587073921,0.1440799125974206,0.33096469431816045,baja,alta,presion_distancia,estructura_anchura,0,0,False,,0.1,,,,30.5651874,52.4003904,12.25912704,45.5125632,30.5651874,52.4003904,12.25912704,45.5125632,30.5651874,52.4003904,18.30606036,33.995814599999996,19.55898794521391,59.4995,20.801,4,forward,8,8,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_bepro,13.0,2.0,0.8666666666666667,True,
31,323,bepro_sequences,T0,0.0,0,48.6,2911.907,2915.391,2915391.0,cierre_bepro,3.484,0.413,0.35,0.344,0.211,0.095,0.211,3.083,0.62635663263755,0.37364336736245,0.4405106738433952,0.5594893261566047,0.5594893261566047,0.11808516247669032,0.0571033537695963,media,media,estructura_retroceso,estructura_anchura,0,0,False,,0.05,,,,90.7479516,36.9816,76.18485063671477,30.751254508757988,90.7479516,36.9816,25.81514936328523,33.24874549124201,11.252048400000007,27.0184,-14.563100963285223,25.81514936328523,15.839858414994708,20.614,18.217,3,forward,4,4,False,transicion_rapida,origen_recuperacion_rival,cierre_bepro,3.0,3.0,0.5,True,
43,556,bepro_sequences,T1,1.0,1,83.5,5006.871,5012.214,5010271.0,cierre_recuperacion_propia,5.343,0.319,0.418,0.341,0.206,-0.193,0.206,1.006,0.44793470390855694,0.552065296091443,0.16134253002388677,0.8386574699761132,0.8386574699761132,0.05723381348893247,0.13680621451183594,baja,alta,presion_distancia,estructura_anchura,0,0,False,,0.05,,,,64.35155276169993,55.177122232860555,8.873999999999999,39.2576,64.35155276169993,55.177122232860555,8.873999999999999,39.2576,64.35155276169993,55.177122232860555,55.47755276169994,68.3706,57.716462543625646,59.5075,59.5075,2,sideways,2,2,True,balon_parado_con_continuidad,setpiece_con_continuidad_bepro,cierre_recuperacion_propia,1.0,0.0,1.0,True,
15,146,bepro_sequences,T3,3.0,0,22.1,1322.581,1326.705,1324457.0,cierre_recuperacion_propia,4.124,0.657,0.241,0.34,0.007,0.001,0.007,0.12,0.1409646684848281,0.8590353315151719,3.923053345709987e-13,0.9999999999996078,0.9999999999996078,-0.050095432629327766,-7.975842208907125e-13,muy_alta,baja,pitch_control_rival,estructura_retroceso,0,0,False,,0.1,,,,13.362,24.4096,11.5056,61.8176,13.362,24.4096,90.4944,2.1824000000000012,88.638,39.5904,-1.8563999999999936,97.311621,37.45403429485267,23.1064,23.1064,2,backward,2,2,True,balon_parado_con_continuidad,setpiece_con_continuidad_bepro,cierre_recuperacion_propia,2.0,0.0,1.0,True,
2,7,bepro_sequences,T2,2.0,0,1.2,65.224,74.724,72991.0,cierre_recuperacion_propia,9.5,0.385,0.379,0.322,0.086,-0.014,0.086,0.82,0.37727391302469915,0.6227260869753006,0.028115447900993205,0.9718845520990067,0.9718845520990067,0.03874459309441203,0.005930048260610166,baja,media,presion_distancia,pitch_control_rival,0,0,False,,0.1,,,,44.0538,56.4736,56.946600000000004,14.2656,44.0538,56.4736,45.053399999999996,49.7344,57.9462,7.526400000000002,12.892800000000001,61.36875267599999,44.13320241994682,53.2123,39.0789,4,forward,7,7,True,balon_parado_con_continuidad,setpiece_con_continuidad_bepro,cierre_recuperacion_propia,4.0,0.0,1.0,True,
14,140,bepro_sequences,T3,3.0,0,21.2,1247.566,1271.008,1268744.0,cierre_recuperacion_propia,23.442,0.504,0.29,0.315,0.037,-0.032,0.037,0.215,0.20324272001516688,0.7967572799848333,0.0031785626284817647,0.9968214373715183,0.9968214373715183,0.2596987411525274,0.0441160843427445,alta,media,pitch_control_rival,estructura_anchura,0,0,False,,0.1,,,,6.169163082,42.741288319999995,64.12740000000001,12.8192,6.169163082,42.741288319999995,37.87259999999999,51.1808,95.830836918,21.258711680000005,57.95823691800001,100.5414,65.2264409275326,87.9232,78.3187,3,forward,6,6,True,balon_parado_con_continuidad,setpiece_con_continuidad_bepro,cierre_recuperacion_propia,6.0,34.0,0.15,False,Revisar: el poseedor detectado no confirma dominio rival en la secuencia.
4,27,bepro_sequences,T2,2.0,0,4.3,247.695,255.048,253197.0,cierre_recuperacion_propia,7.353,0.628,0.192,0.313,0.038,-0.013,0.038,0.51,0.39359944053358586,0.606400559466414,0.018028779975453532,0.9819712200245465,0.9819712200245465,0.024451360732700878,-0.024548527239893425,muy_alta,baja,estructura_retroceso,estructura_anchura,0,0,False,,0.05,,,,59.56468806,61.44659424,53.626194000000005,38.578892800000006,59.56468806,61.44659424,48.373805999999995,25.421107199999994,42.43531194,2.553405759999997,-5.9384940599999965,51.7752,23.626203267762538,31.2073,21.3374,2,forward,3,3,False,transicion_rapida,origen_recuperacion_rival,cierre_recuperacion_propia,5.0,11.0,0.3125,False,Revisar: el poseedor detectado no confirma dominio rival en la secuencia.
25,268,bepro_sequences,T3,3.0,0,39.3,2334.624,2359.457,2359457.0,cierre_bepro,24.833,0.514,0.265,0.304,0.025,-0.008,0.025,0.215,0.20988572744674022,0.7901142725532597,3.306188331195243e-05,0.999966938116688,0.999966938116688,0.26070892313714467,0.00033952335500575526,alta,baja,pitch_control_rival,presion_distancia,0,0,False,,0.1,,,,3.2537999999999996,14.3232,33.6498065874055,24.499505468679608,3.2537999999999996,14.3232,68.3501934125945,39.50049453132039,98.7462,49.6768,30.396006587405495,98.7462,32.05424167646892,98.3605,30.8174,5,sideways,10,10,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_bepro,14.0,18.0,0.4375,False,Revisar: el poseedor detectado no confirma dominio rival en la secuencia.
7,56,bepro_sequences,T1,1.0,0,7.6,445.857,456.99,454985.0,cierre_recuperacion_propia,11.133,0.55,0.241,0.304,0.012,-0.006,0.012,0.138,0.17244554419987307,0.827554455800127,2.9956811217376712e-05,0.9999700431887828,0.9999700431887828,0.06400344721589638,9.853422476335805e-05,alta,baja,pitch_control_rival,estructura_anchura,0,0,False,,0.1,,,,4.223090904,3.7984575999999985,36.0876,0.3456,4.223090904,3.7984575999999985,65.91239999999999,63.6544,97.776909096,60.2015424,31.864509096000006,99.34925256,32.05104000707223,26.1112,35.7854,1,sideways,2,2,True,balon_parado_con_continuidad,setpiece_con_continuidad_bepro,cierre_recuperacion_propia,7.0,16.0,0.30434782608695654,False,Revisar: el poseedor detectado no confirma dominio rival en la secuencia.
1,3,bepro_sequences,T1,1.0,0,0.3,3.591,15.818,15818.0,cierre_bepro,12.227,0.463,0.286,0.3,0.046,-0.036,0.046,0.365,0.28439252132009496,0.7156074786799048,0.04678304415973489,0.953216955840265,0.953216955840265,0.37076050324738075,0.11514479758342167,media,media,presion_distancia,pitch_control_rival,0,0,False,,0.1,,,,26.7920442,7.7644991999999995,54.196071060000016,31.689630720000004,26.7920442,7.7644991999999995,47.803928939999984,32.310369279999996,75.20795580000001,56.2355008,27.404026860000023,86.6910954,36.37846349686721,51.4836,39.9302,3,backward,7,7,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_bepro,10.0,2.0,0.8333333333333334,True,
13,127,bepro_sequences,T3,3.0,0,19.3,1150.326,1157.924,1157924.0,cierre_bepro,7.598,0.501,0.256,0.295,0.021,-0.014,0.021,0.217,0.2511477627137094,0.7488522372862906,0.00017927188382715328,0.999820728116173,0.999820728116173,0.2399659603478951,0.0009455421191788549,media,baja,estructura_anchura,pitch_control_rival,0,0,False,,0.1,,,,4.947,51.4368,41.30121474,27.0078336,4.947,51.4368,60.69878526,36.9921664,97.053,12.563200000000002,36.354214739999996,97.053,43.79958137624562,12.4437,47.8264,1,forward,3,3,False,transicion_rapida,origen_recuperacion_rival,cierre_bepro,4.0,7.0,0.36363636363636365,False,Revisar: el poseedor detectado no confirma dominio rival en la secuencia.
39,459,bepro_sequences,T0,0.0,1,66.0,3945.538,3960.035,3956571.0,cierre_recuperacion_propia,14.497,0.249,0.35,0.291,0.231,-0.195,0.231,1.889,0.5685015157090147,0.43149848429098514,0.3053051218999799,0.6946948781000202,0.6946948781000202,0.22125953406360716,0.2566999694590919,baja,media,presion_distancia,estructura_anchura,0,0,False,,0.05,,,,70.3086,8.9408,6.426,38.5024,70.3086,8.9408,6.426,38.5024,70.3086,8.9408,63.8826,70.3086,70.39087140617028,47.9742,34.6607,3,backward,5,5,True,balon_parado_con_continuidad,setpiece_con_continuidad_bepro,cierre_recuperacion_propia,5.0,0.0,1.0,True,
16,149,bepro_sequences,T1,1.0,0,22.6,1348.091,1354.029,1354029.0,cierre_bepro,5.938,0.51,0.241,0.289,0.009,-0.004,0.009,0.134,0.1625044846196344,0.8374955153803654,4.2924775313883656e-08,0.9999999570752246,0.9999999570752246,0.03704737619648102,2.212038697768648e-07,alta,baja,pitch_control_rival,estructura_anchura,0,0,False,,0.1,,,,5.6712,2.7584,25.8672,1.024,5.6712,2.7584,76.1328,62.976,96.3288,61.2416,20.195999999999998,96.3288,20.27033693257219,17.9849,22.5292,1,sideways,2,2,True,balon_parado_con_continuidad,setpiece_con_continuidad_bepro,cierre_bepro,0.0,21.0,0.0,False,Revisar: el poseedor detectado no confirma dominio rival en la secuencia.
12,121,bepro_sequences,T2,2.0,0,18.5,1099.637,1107.791,1107791.0,cierre_bepro,8.154,0.412,0.3,0.288,0.044,-0.029,0.044,0.482,0.3509160406995978,0.6490839593004021,0.010698820614420398,0.9893011793855797,0.9893011793855797,0.07380096550793785,0.048923439261220114,baja,media,presion_distancia,estructura_anchura,0,0,False,,0.1,,,,42.99800819999999,59.4155648,55.028999999999996,29.2288,42.99800819999999,59.4155648,46.971000000000004,34.7712,59.00199180000001,4.5844352000000015,12.03099180000001,59.00199180000001,32.49593101885506,43.0965,37.1,3,forward,4,4,False,transicion_rapida,origen_recuperacion_rival,cierre_bepro,6.0,7.0,0.46153846153846156,False,Revisar: el poseedor detectado no confirma dominio rival en la secuencia.
6,52,bepro_sequences,T1,1.0,0,7.3,432.457,437.191,437191.0,cierre_bepro,4.734,0.46,0.249,0.277,0.017,-0.004,0.017,0.285,0.22210578923615604,0.7778942107638441,2.3670265724852815e-06,0.9999976329734277,0.9999976329734277,-0.016728992901170525,7.088781907027553e-06,media,baja,pitch_control_rival,estructura_anchura,0,0,False,,0.1,,,,39.6805806,4.84780224,43.935051599999994,11.0951296,39.6805806,4.84780224,58.064948400000006,52.9048704,62.3194194,59.15219776,4.254470999999995,65.587275,7.558414028937918,16.3601,7.6358,3,backward,4,4,False,transicion_rapida,origen_recuperacion_rival,cierre_bepro,5.0,5.0,0.5,True,
34,387,bepro_sequences,T1,1.0,1,52.7,3152.371,3159.442,3157884.0,cierre_recuperacion_propia,7.071,0.518,0.195,0.276,0.035,-0.028,0.035,0.22,0.2072796364113206,0.7927203635886795,1.1886447683220096e-05,0.999988113552317,0.999988113552317,0.07402277212459141,4.109747024472199e-06,alta,baja,pitch_control_rival,presion_distancia,0,0,False,,0.05,,,,92.26080999,43.386233600000004,48.0726,39.8976,92.26080999,43.386233600000004,48.0726,39.8976,92.26080999,43.386233600000004,44.18820999,95.38855889999999,44.32570886647369,41.728,50.3095,1,sideways,2,2,True,balon_parado_con_continuidad,setpiece_con_continuidad_bepro,cierre_recuperacion_propia,2.0,2.0,0.5,True,
27,278,bepro_sequences,T1,1.0,0,40.8,2432.372,2447.326,2445091.0,cierre_recuperacion_propia,14.954,0.442,0.222,0.26,0.028,-0.012,0.028,0.315,0.31673000747535357,0.6832699925246463,0.10121170528891443,0.8987882947110855,0.8987882947110855,0.3214418843783715,0.3001726754687247,media,baja,estructura_anchura,pitch_control_rival,0,0,False,,0.1,,,,9.3024,24.9216,39.16984722000001,40.297917440000006,9.3024,24.9216,62.83015277999999,23.702082559999994,92.6976,39.0784,29.867447220000003,95.5460622,33.59308770350136,67.0735,48.5984,3,backward,6,6,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_recuperacion_propia,9.0,9.0,0.5,True,
19,186,bepro_sequences,T3,3.0,0,27.6,1647.447,1654.558,1652986.0,cierre_recuperacion_propia,7.111,0.428,0.236,0.259,0.014,-0.007,0.014,0.177,0.2629612779204123,0.7370387220795876,0.013137712931946335,0.9868622870680536,0.9868622870680536,0.15205572108038015,0.028008117114847852,media,baja,pitch_control_rival,estructura_anchura,0,0,False,,0.1,,,,19.043400000000002,50.4256,37.8828,50.0864,19.043400000000002,50.4256,64.1172,13.913600000000002,82.9566,13.574399999999997,18.839399999999998,95.8494,18.84245336998343,25.0421,23.8567,1,forward,2,2,False,transicion_rapida,origen_recuperacion_rival,cierre_recuperacion_propia,2.0,13.0,0.13333333333333333,False,Revisar: el poseedor detectado no confirma dominio rival en la secuencia.
17,160,bepro_sequences,T1,1.0,0,23.5,1404.657,1408.423,1406449.0,cierre_recuperacion_propia,3.766,0.313,0.265,0.238,0.046,-0.031,0.046,0.458,0.33572129612533164,0.6642787038746685,0.08864196023950789,0.911358039760492,0.911358039760492,0.08934582839949484,0.12632987328769307,baja,media,pitch_control_rival,presion_distancia,0,0,False,,0.1,,,,33.925200000000004,29.3184,54.4374,30.0032,33.925200000000004,29.3184,47.5626,33.9968,68.0748,34.6816,20.512199999999993,69.7272,20.52362784402406,17.3475,17.3475,2,backward,2,2,False,transicion_rapida,origen_recuperacion_rival,cierre_recuperacion_propia,0.0,1.0,0.0,False,Revisar: el poseedor detectado no confirma dominio rival en la secuencia.
21,210,bepro_sequences,T0,0.0,0,31.7,1896.197,1902.524,1902524.0,cierre_bepro,6.327,0.035,0.35,0.229,0.295,-0.093,0.295,5.095,0.6239981793840268,0.3760018206159732,0.5615195766057682,0.438480423394232,0.438480423394232,0.048514837511543174,0.18591396209344113,baja,media,estructura_anchura,presion_distancia,0,0,False,,0.05,,,,87.8866272,32.7373504,98.2464,29.3568,87.8866272,32.7373504,3.753600000000006,34.6432,14.113372799999993,31.262649600000003,10.359772799999988,14.113372799999993,10.897385625670028,11.6949,11.6949,1,forward,1,1,False,juego_directo,primer_pase_largo_progresivo,cierre_bepro,1.0,16.0,0.058823529411764705,False,Revisar: el poseedor detectado no confirma dominio rival en la secuencia.
