secuencia_rival_id,bepro_sequence_id,origen_segmentacion,tipologia,cluster_trayectoria,period,minuto_partido,start_time_seg,end_time_seg,end_time_bepro_ms,motivo_cierre,duracion_seg,indice_desorganizacion,indice_peligrosidad_accion,score_critico,xT_max,xT_added,pico_amenaza_concedida,exposicion_amenaza_concedida,control_campo_subiza_medio,control_campo_rival_medio,control_zona_peligrosa_subiza_medio,control_zona_peligrosa_rival_medio,pitch_control_rival_detras_linea,perdida_control_campo_subiza,incremento_control_zona_peligrosa_rival,categoria_desorganizacion_auto,categoria_peligrosidad_auto,tipo_desorganizacion_principal,tipo_desorganizacion_secundaria,tipo_finalizacion_tiro,tipo_finalizacion_tiro_puerta,es_gol,xg_tiro,score_finalizacion,match_time_tiro_oficial,distancia_tiro_seq_ms,tipo_asignacion_tiro_seq,x_fin,y_fin,ball_x_ini_m,ball_y_ini_m,ball_x_fin_m,ball_y_fin_m,ball_x_ini_norm_m,ball_y_ini_norm_m,ball_x_fin_norm_m,ball_y_fin_norm_m,progresion_x_norm_m,x_max_norm_m,recorrido_balon_m,recorrido_bepro_m,progresion_bepro_m,num_pases_bepro,direccion_progresion_bepro,num_eventos,num_eventos_rivales,tiene_setpiece,tipo_secuencia_ofensiva,motivo_conservacion,motivo_cierre,frames_poseedor_rival,frames_poseedor_propio,pct_poseedor_rival,validacion_rival_ok,alerta_validacion
60,574,bepro_sequences,T2,2,1,85.4,5114.796,5126.057,5124799.0,cierre_recuperacion_propia,11.261,0.726,0.547,0.533,0.161,0.11,0.161,1.567,0.30364598856221237,0.6963540114377875,0.6534364551801406,0.34656354481985946,0.34656354481985946,0.23307834474552075,0.13683831593099965,muy_alta,alta,estructura_anchura,pitch_control_rival,0,0,False,,0.1,,,,6.005876790000001,19.13453376,44.39805408000001,36.46660096000001,6.005876790000001,19.13453376,57.60194591999999,27.533399039999992,95.99412321,44.86546624,38.39217729000001,101.88678,42.1231507664385,92.797,50.4776,4,backward,6,6,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_recuperacion_propia,6.0,4.0,0.6,True,
32,285,bepro_sequences,T1,1,0,35.4,2116.97,2121.28,2119493.0,cierre_recuperacion_propia,4.31,0.693,0.5,0.526,0.295,0.233,0.295,2.216,0.17023884696416253,0.8297611530358374,0.5004027155808123,0.4995972844191877,0.4995972844191877,0.002471399710986394,0.09492333313973439,muy_alta,media,pitch_control_rival,estructura_retroceso,0,0,False,,0.05,,,,95.32153755600001,29.88286336,69.3192,2.9248,95.32153755600001,29.88286336,69.3192,2.9248,95.32153755600001,29.88286336,26.002337556000015,97.18805412,37.454755886241514,11.2993,13.819,1,sideways,2,2,False,transicion_rapida,origen_recuperacion_rival,cierre_recuperacion_propia,0.0,1.0,0.0,False,Revisar: el poseedor detectado no confirma dominio rival en la secuencia.
37,336,bepro_sequences,T1,1,0,43.5,2601.736,2611.48,2611480.0,cierre_bepro,9.744,0.627,0.647,0.525,0.073,0.036,0.073,0.898,0.4520269586586599,0.5479730413413402,0.8144600876494892,0.18553991235051095,0.18553991235051095,0.22770852124961016,0.368607914130565,alta,alta,estructura_retroceso,estructura_anchura,0,0,False,,0.3,,,,97.4712,2.7328,43.095285600000004,45.4241152,97.4712,2.7328,43.095285600000004,45.4241152,97.4712,2.7328,54.37591439999999,97.4712,69.13239805143373,76.4099,73.2919,2,backward,3,3,False,transicion_rapida,origen_recuperacion_rival,cierre_bepro,3.0,7.0,0.3,False,Revisar: el poseedor detectado no confirma dominio rival en la secuencia.
9,81,bepro_sequences,T1,1,0,8.1,474.78,485.746,482246.0,cierre_tiro_rival,10.966,0.457,0.736,0.512,0.104,0.042,0.104,1.042,0.40862450357318714,0.5913754964268129,0.8593744812960027,0.14062551870399737,0.14062551870399737,0.18611306974615882,0.17048704019549243,baja,alta,estructura_retroceso,pitch_control_rival,1,1,False,0.02,0.314,485373.0,0.0,dentro_intervalo,77.9178,11.9744,44.584199999999996,3.6736,77.9178,11.9744,44.584199999999996,3.6736,77.9178,11.9744,33.333600000000004,88.485,34.35159631807524,49.962,47.5428,2,sideways,4,4,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_tiro_rival,0.0,5.0,0.0,False,Revisar: el poseedor detectado no confirma dominio rival en la secuencia.
52,476,bepro_sequences,T1,1,1,65.5,3921.401,3927.757,3926037.0,cierre_recuperacion_propia,6.356,0.651,0.542,0.5,0.142,0.106,0.142,0.95,0.1706292609852397,0.8293707390147604,0.4314719657871664,0.5685280342128337,0.5685280342128337,0.01887605129036571,-0.02966888282567859,alta,media,pitch_control_rival,presion_distancia,0,0,False,,0.1,,,,19.5674607,35.091383040000004,21.0018,63.9744,19.5674607,35.091383040000004,80.9982,0.02559999999999718,82.4325393,28.908616959999996,1.4343393000000049,83.103123,28.91860988946689,19.3091,17.694,2,sideways,3,3,True,balon_parado_con_continuidad,setpiece_con_continuidad_bepro,cierre_recuperacion_propia,4.0,3.0,0.5714285714285714,True,
30,260,bepro_sequences,T2,2,0,33.0,1976.134,1982.815,1981201.0,cierre_recuperacion_propia,6.681,0.665,0.461,0.499,0.295,0.27,0.295,1.901,0.34594431034306494,0.654055689656935,0.6463074174256531,0.35369258257434694,0.35369258257434694,0.28317759827694555,0.5164348718912357,alta,media,estructura_retroceso,pitch_control_rival,0,0,False,,0.05,,,,98.15115627600001,32.700044160000004,50.62427076,45.514363519999996,98.15115627600001,32.700044160000004,50.62427076,45.514363519999996,98.15115627600001,32.700044160000004,47.52688551600001,98.550930792,49.2240960050161,22.3185,42.6748,1,sideways,3,3,False,transicion_rapida,origen_recuperacion_rival,cierre_recuperacion_propia,3.0,1.0,0.75,True,
15,131,bepro_sequences,T1,1,0,14.5,860.817,868.18,866489.0,cierre_recuperacion_propia,7.363,0.505,0.679,0.496,0.067,-0.025,0.067,0.903,0.30930152565674013,0.69069847434326,0.6840258657009267,0.31597413429907323,0.31597413429907323,0.034740460628848,-0.0278759562974632,media,alta,estructura_anchura,pitch_control_rival,0,0,False,,0.3,,,,76.8978,6.4832,74.6844,16.7168,76.8978,6.4832,74.6844,16.7168,76.8978,6.4832,2.213400000000007,78.1524,10.470229630719663,26.9562,21.3569,3,sideways,6,6,False,transicion_rapida,origen_recuperacion_rival,cierre_recuperacion_propia,3.0,3.0,0.5,True,
61,583,bepro_sequences,T1,1,1,86.0,5157.74,5159.99,5159990.0,cierre_bepro,2.25,0.515,0.576,0.492,0.265,0.079,0.265,4.779,0.24401044106407932,0.7559895589359208,0.59090685526674,0.4090931447332601,0.4090931447332601,0.016073672857070315,0.009499649039504898,media,alta,pitch_control_rival,estructura_anchura,0,0,False,,0.1,,,,6.558599999999999,28.5312,10.029810270562985,22.908792696215922,6.558599999999999,28.5312,91.97018972943701,41.091207303784074,95.4414,35.4688,3.4712102705629917,98.2878426,6.607629274717709,13.3576,7.8745,1,forward,2,2,False,transicion_rapida,origen_recuperacion_rival,cierre_bepro,4.0,0.0,1.0,True,
3,40,bepro_sequences,T1,1,0,4.0,230.801,238.413,235913.0,cierre_recuperacion_propia,7.612,0.5,0.647,0.481,0.074,0.019,0.074,0.899,0.34749722747679923,0.6525027725232007,0.8228543659789445,0.17714563402105546,0.17714563402105546,0.0756010999205195,0.07025144109960563,media,alta,pitch_control_rival,estructura_retroceso,0,0,False,,0.3,,,,82.7424,3.7504,56.8854,5.0048,82.7424,3.7504,56.8854,5.0048,82.7424,3.7504,25.857000000000006,94.0236,25.887409456336112,34.7589,40.5158,1,sideways,2,2,False,transicion_rapida,origen_recuperacion_rival,cierre_recuperacion_propia,0.0,2.0,0.0,False,Revisar: el poseedor detectado no confirma dominio rival en la secuencia.
1,1,bepro_sequences,T1,1,0,0.2,1.746,12.346,9846.0,cierre_recuperacion_propia,10.6,0.537,0.618,0.48,0.067,-0.006,0.067,0.77,0.3998533427487954,0.6001466572512048,0.8582880466303916,0.14171195336960873,0.14171195336960873,0.2073576917746004,0.1378416813608122,media,alta,estructura_anchura,presion_distancia,0,0,False,,0.3,,,,77.3262,1.7472,51.39367920000001,30.20064,77.3262,1.7472,51.39367920000001,30.20064,77.3262,1.7472,25.932520799999992,82.4772,38.49797245149453,73.8389,33.0134,3,backward,5,5,False,ataque_elaborado,posesion_bepro_elaborada,cierre_recuperacion_propia,8.0,5.0,0.6153846153846154,True,
24,235,bepro_sequences,T1,1,0,30.3,1804.127,1817.446,1814546.0,cierre_recuperacion_propia,13.319,0.595,0.5,0.472,0.191,-0.022,0.191,2.198,0.16777889746730903,0.832221102532691,0.3895627371919313,0.6104372628080688,0.6104372628080688,-0.0041129800957119544,-0.042008524859954544,alta,media,pitch_control_rival,estructura_anchura,0,0,False,,0.05,,,,100.27413817200001,18.838018560000002,98.28119628,22.58821568,100.27413817200001,18.838018560000002,98.28119628,22.58821568,100.27413817200001,18.838018560000002,1.9929418920000046,100.28318291999999,4.2468571701606415,16.1852,21.1076,2,backward,5,5,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_recuperacion_propia,5.0,6.0,0.45454545454545453,False,Revisar: el poseedor detectado no confirma dominio rival en la secuencia.
6,58,bepro_sequences,T1,1,0,5.6,328.445,336.58,334646.0,cierre_recuperacion_propia,8.135,0.552,0.468,0.436,0.159,0.028,0.159,1.308,0.24929529607473136,0.7507047039252688,0.5937393420101438,0.40626065798985633,0.40626065798985633,0.2366092854081643,0.449801201276083,media,media,pitch_control_rival,estructura_anchura,0,0,False,,0.05,,,,83.9052,14.56,69.615,16.3072,83.9052,14.56,69.615,16.3072,83.9052,14.56,14.290199999999999,91.7796,14.396615014648408,41.6038,22.0499,4,backward,7,7,False,transicion_rapida,origen_recuperacion_rival,cierre_recuperacion_propia,3.0,5.0,0.375,False,Revisar: el poseedor detectado no confirma dominio rival en la secuencia.
43,423,bepro_sequences,T2,2,1,56.4,3379.799,3384.457,3384457.0,cierre_bepro,4.658,0.778,0.322,0.434,0.084,0.068,0.084,0.845,0.3014146834140956,0.6985853165859045,0.7418507123091215,0.25814928769087864,0.25814928769087864,-0.039594814821891366,0.23029026744758116,critica,media,estructura_anchura,estructura_retroceso,0,0,False,,0.1,,,,20.381334000000003,18.421606399999995,63.8826,23.3152,20.381334000000003,18.421606399999995,38.1174,40.684799999999996,81.61866599999999,45.578393600000005,43.50126599999999,81.61866599999999,43.775648503759676,40.2403,48.8029,1,sideways,2,2,True,balon_parado_con_continuidad,setpiece_con_continuidad_bepro,cierre_bepro,1.0,2.0,0.3333333333333333,False,Revisar: el poseedor detectado no confirma dominio rival en la secuencia.
39,361,bepro_sequences,T0,0,0,48.5,2889.953,2911.113,2908827.0,cierre_recuperacion_propia,21.16,0.477,0.5,0.397,0.025,0.019,0.025,0.203,0.6171796835071668,0.3828203164928335,0.9660624196901022,0.03393758030989795,0.03393758030989795,0.3146204954893377,0.06357014545003609,baja,media,estructura_retroceso,presion_distancia,1,0,False,0.02,0.314,2912601.0,1488.0,tiro_cercano_a_intervalo,66.81,2.016,2.1420000000000003,28.832,66.81,2.016,2.1420000000000003,28.832,66.81,2.016,64.668,67.116,70.00748588543944,89.6728,60.4248,4,backward,8,8,False,juego_directo,primer_pase_largo_progresivo,cierre_recuperacion_propia,14.0,5.0,0.7368421052631579,True,
55,510,bepro_sequences,T2,2,1,72.0,4316.625,4322.957,4321990.0,cierre_recuperacion_propia,6.332,0.659,0.299,0.383,0.086,0.08,0.086,0.935,0.48918318319547593,0.5108168168045242,0.8181065067810129,0.18189349321898696,0.18189349321898696,0.12493109307309042,0.05610210239918362,alta,media,presion_distancia,estructura_retroceso,0,0,False,,0.1,,,,33.91940640000001,29.596830080000004,92.9526,32.832,33.91940640000001,29.596830080000004,9.047399999999996,31.168,68.08059359999999,34.403169919999996,59.03319359999999,71.76052994464234,59.12177493129205,71.58,67.449,3,sideways,4,4,True,balon_parado_con_continuidad,setpiece_con_continuidad_bepro,cierre_recuperacion_propia,1.0,4.0,0.2,False,Revisar: el poseedor detectado no confirma dominio rival en la secuencia.
5,54,bepro_sequences,T1,1,0,5.4,322.014,326.213,324716.0,cierre_recuperacion_propia,4.199,0.701,0.254,0.376,0.08,0.052,0.08,0.914,0.273601882544457,0.7263981174555431,0.6373295380866864,0.36267046191331354,0.36267046191331354,0.05159158471875552,0.11108977614187204,muy_alta,media,pitch_control_rival,estructura_retroceso,0,0,False,,0.05,,,,82.3854,14.528,43.37880072,23.30679296,82.3854,14.528,43.37880072,23.30679296,82.3854,14.528,39.00659928,83.11148700000001,39.98227098633896,40.7544,40.7544,1,backward,2,2,True,balon_parado_con_continuidad,setpiece_con_continuidad_bepro,cierre_recuperacion_propia,3.0,1.0,0.75,True,
46,435,bepro_sequences,T1,1,1,59.0,3524.745,3537.024,3535290.0,cierre_recuperacion_propia,12.279,0.587,0.329,0.369,0.079,0.028,0.079,0.96,0.31400577007375097,0.6859942299262489,0.6865585359345087,0.31344146406549134,0.31344146406549134,0.3515807737358042,0.5522703399881638,alta,media,pitch_control_rival,estructura_retroceso,0,0,False,,0.1,,,,15.615037322236098,58.09714962957908,50.3472,49.4592,15.615037322236098,58.09714962957908,51.6528,14.540799999999997,86.3849626777639,5.902850370420921,34.732162677763895,97.64162568,35.79018438172401,33.4671,45.5527,1,sideways,2,2,False,juego_directo,primer_pase_largo_progresivo,cierre_recuperacion_propia,4.0,7.0,0.36363636363636365,False,Revisar: el poseedor detectado no confirma dominio rival en la secuencia.
62,587,bepro_sequences,T1,1,1,87.4,5242.324,5246.624,5243502.0,cierre_recuperacion_propia,4.3,0.556,0.355,0.368,0.069,0.032,0.069,0.948,0.17867763101311368,0.8213223689868862,0.43987737055922727,0.5601226294407727,0.5601226294407727,0.01171889977017293,0.05039559358219359,media,media,pitch_control_rival,estructura_anchura,0,0,False,,0.1,,,,11.4319356,54.136780800000004,23.520104291853063,60.746291427347494,11.4319356,54.136780800000004,78.47989570814694,3.2537085726525063,90.5680644,9.863219199999996,12.088168691853056,90.5680644,13.77713515415001,10.7429,10.7429,2,backward,2,2,True,balon_parado_con_continuidad,setpiece_con_continuidad_bepro,cierre_recuperacion_propia,2.0,3.0,0.4,False,Revisar: el poseedor detectado no confirma dominio rival en la secuencia.
28,253,bepro_sequences,T1,1,0,32.4,1940.898,1946.913,1946913.0,cierre_bepro,6.015,0.61,0.269,0.352,0.088,0.051,0.088,1.176,0.28766837061188605,0.7123316293881138,0.6518148037623774,0.3481851962376227,0.3481851962376227,0.14318533227018798,0.11805106762326967,alta,media,pitch_control_rival,estructura_retroceso,0,0,False,,0.05,,,,88.05659999999999,14.3488,55.60221858,21.506004480000005,88.05659999999999,14.3488,55.60221858,21.506004480000005,88.05659999999999,14.3488,32.45438141999999,88.05659999999999,33.234206013133104,12.1583,35.3034,1,sideways,3,3,False,transicion_rapida,origen_recuperacion_rival,cierre_bepro,3.0,0.0,1.0,True,
56,526,bepro_sequences,T0,0,1,76.9,4602.79,4615.89,4615890.0,cierre_bepro,13.1,0.635,0.203,0.325,0.059,0.051,0.059,0.511,0.508778635387871,0.49122136461212873,0.8970173710040867,0.10298262899591323,0.10298262899591323,0.34116600563752336,0.36768547415661357,alta,baja,presion_distancia,estructura_retroceso,0,0,False,,0.1,,,,23.633399999999998,12.3456,94.86235262429295,26.229838296262727,23.633399999999998,12.3456,7.137647375707047,37.77016170373727,78.3666,51.6544,71.22895262429296,78.3666,72.56952366538711,59.6133,79.6014,3,sideways,5,5,True,balon_parado_con_continuidad,setpiece_con_continuidad_bepro,cierre_bepro,3.0,0.0,1.0,True,
53,487,bepro_sequences,T2,2,1,68.6,4103.837,4118.324,4114824.0,cierre_recuperacion_propia,14.487,0.536,0.213,0.296,0.063,0.017,0.063,0.711,0.47593677891278735,0.5240632210872127,0.901561071709934,0.09843892829006572,0.09843892829006572,0.033912441449854835,0.17572401992367032,media,baja,estructura_anchura,presion_distancia,0,0,False,,0.1,,,,22.5216,12.0384,50.320717740000006,32.222398080000005,22.5216,12.0384,51.679282259999994,31.777601919999995,79.4784,51.961600000000004,27.79911774,79.4784,34.35381675470467,74.7539,24.0579,4,backward,7,7,False,ataque_elaborado,posesion_bepro_elaborada,cierre_recuperacion_propia,8.0,1.0,0.8888888888888888,True,
47,442,bepro_sequences,T1,1,1,59.6,3568.224,3574.09,3574090.0,cierre_bepro,5.866,0.518,0.23,0.292,0.036,0.009,0.036,0.643,0.26295606343613454,0.7370439365638655,0.6569219444199861,0.34307805558001386,0.34307805558001386,0.033053305729472404,0.06189788955144909,media,media,pitch_control_rival,estructura_anchura,0,0,False,,0.1,,,,27.172800000000002,59.424,37.6992,63.5008,27.172800000000002,59.424,64.30080000000001,0.49920000000000186,74.8272,4.5760000000000005,10.526399999999995,74.8272,11.288285751166999,29.1926,12.3353,4,backward,6,6,True,balon_parado_con_continuidad,setpiece_con_continuidad_bepro,cierre_bepro,1.0,2.0,0.3333333333333333,False,Revisar: el poseedor detectado no confirma dominio rival en la secuencia.
14,125,bepro_sequences,T1,1,0,13.3,793.457,800.78,800780.0,cierre_bepro,7.323,0.496,0.201,0.279,0.075,0.055,0.075,0.917,0.30634431262444267,0.6936556873755574,0.7532310685384519,0.24676893146154827,0.24676893146154827,0.07673397106076035,0.1835176162022304,baja,baja,pitch_control_rival,estructura_retroceso,0,0,False,,0.05,,,,78.7255278,18.628249600000004,55.5186,0.1664,78.7255278,18.628249600000004,55.5186,0.1664,78.7255278,18.628249600000004,23.206927799999995,80.18220000000001,29.65470263832421,16.8692,31.7751,1,forward,2,2,True,balon_parado_con_continuidad,setpiece_con_continuidad_bepro,cierre_bepro,2.0,14.0,0.125,False,Revisar: el poseedor detectado no confirma dominio rival en la secuencia.
16,135,bepro_sequences,T3,3,0,15.0,888.564,899.48,899480.0,cierre_bepro,10.916,0.486,0.219,0.276,0.039,-0.023,0.039,0.508,0.32237711473864195,0.677622885261358,0.7100378293565428,0.28996217064345714,0.28996217064345714,-0.2860588117230452,-0.3259636363619168,baja,baja,presion_distancia,pitch_control_rival,0,0,False,,0.1,,,,20.9682828,21.4659136,73.8378,1.2608,20.9682828,21.4659136,73.8378,1.2608,20.9682828,21.4659136,-52.869517200000004,75.93900000000001,56.59887335053589,57.9796,58.1742,4,forward,7,7,True,balon_parado_con_continuidad,setpiece_con_continuidad_bepro,cierre_bepro,2.0,4.0,0.3333333333333333,False,Revisar: el poseedor detectado no confirma dominio rival en la secuencia.
26,245,bepro_sequences,T2,2,0,31.6,1890.513,1896.013,1894003.0,cierre_recuperacion_propia,5.5,0.503,0.172,0.262,0.042,0.007,0.042,0.595,0.25645580390549394,0.7435441960945062,0.5922817695784721,0.40771823042152794,0.40771823042152794,-0.05393795013932848,-0.08272115535872337,media,baja,pitch_control_rival,estructura_anchura,0,0,False,,0.05,,,,70.6146,54.7584,65.11359052859825,55.62753119115264,70.6146,54.7584,65.11359052859825,55.62753119115264,70.6146,54.7584,5.501009471401744,73.1952,5.5692453916025375,29.2084,14.1417,3,sideways,5,5,True,balon_parado_con_continuidad,setpiece_con_continuidad_bepro,cierre_recuperacion_propia,6.0,0.0,1.0,True,
