secuencia_rival_id,tipologia,cluster_trayectoria,period,match_time,point_order,ball_x_m,ball_y_m,tipo_finalizacion_tiro
4,T1,1,0,249260,1,71.1654,0.5696,1
4,T1,1,0,249500,2,73.2156,1.0624,1
4,T1,1,0,249780,3,75.6126,1.632,1
4,T1,1,0,250020,4,77.673,2.1248,1
4,T1,1,0,250260,5,79.72319999999999,2.6112,1
4,T1,1,0,250780,6,86.85300000000001,4.9856,1
4,T1,1,0,251020,7,87.006,5.9968,1
4,T1,1,0,251260,8,87.159,7.008,1
4,T1,1,0,251500,9,87.312,8.0192,1
4,T1,1,0,251780,10,86.9142,9.2352,1
4,T1,1,0,252020,11,85.374,10.3488,1
4,T1,1,0,252260,12,83.8236,11.4688,1
4,T1,1,0,252500,13,82.2732,12.5888,1
4,T1,1,0,252780,14,80.46780000000001,13.8944,1
4,T1,1,0,253020,15,76.48744688568789,14.655200408028989,1
4,T1,1,0,253260,16,75.45200361283443,15.747248099291529,1
4,T1,1,0,253500,17,74.48048961062557,16.900626387183884,1
4,T1,1,0,254020,18,73.01412959999999,19.357977599999998,1
4,T1,1,0,254260,19,73.94201257027895,20.925452808374708,1
4,T1,1,0,254500,20,74.93904953073526,22.479432145283518,1
4,T1,1,0,254780,21,76.27335477784287,24.398614170276193,1
4,T1,1,0,255020,22,77.03509403999999,25.66391424,1
4,T1,1,0,255260,23,79.1535198,28.1474368,1
5,T1,1,0,322020,0,43.37880072,23.30679296,0
5,T1,1,0,322260,1,46.6242,21.92,0
5,T1,1,0,322500,2,49.8678,20.5376,0
5,T1,1,0,322780,3,53.652,18.9248,0
5,T1,1,0,323020,4,56.895599999999995,17.536,0
5,T1,1,0,323260,5,60.1392,16.1536,0
5,T1,1,0,323500,6,63.382799999999996,14.7648,0
5,T1,1,0,323780,7,70.90403673198098,10.242098221612208,0
5,T1,1,0,324020,8,73.05744319939673,9.64706446552594,0
5,T1,1,0,324260,9,75.27000999242274,9.03731494398547,0
5,T1,1,0,324500,10,78.43968300000002,7.3491968000000005,0
5,T1,1,0,324780,11,79.638183,7.9309568,0
5,T1,1,0,325020,12,80.6963973,10.70853888,0
5,T1,1,0,325260,13,81.5703639,12.881635840000001,0
5,T1,1,0,325500,14,82.46515380000001,15.09616128,0
5,T1,1,0,325780,15,83.11148700000001,16.1847552,0
5,T1,1,0,326020,16,82.3854,14.528,0
6,T1,1,0,328500,0,69.615,16.3072,0
6,T1,1,0,328780,1,70.0332,17.5808,0
6,T1,1,0,329260,2,73.378043448049,19.544183111615144,0
6,T1,1,0,329500,3,74.03433381545473,18.606056298359857,0
6,T1,1,0,330020,4,74.52421944582807,18.84499386163184,0
6,T1,1,0,330260,5,73.05550314599999,15.557162111999997,0
6,T1,1,0,330500,6,73.031142078,15.375442816,0
6,T1,1,0,331020,7,72.04962882,17.766935680000003,0
6,T1,1,0,331260,8,70.00832220000001,17.63539328,0
6,T1,1,0,331780,9,68.8908,18.4576,0
6,T1,1,0,332020,10,69.25800000000001,18.1248,0
6,T1,1,0,332260,11,69.6354,17.792,0
6,T1,1,0,332780,12,72.8382,14.1952,0
6,T1,1,0,333020,13,74.3172,12.5312,0
6,T1,1,0,333260,14,75.7962,10.8736,0
6,T1,1,0,333780,15,78.999,7.2704,0
6,T1,1,0,334020,16,80.47800000000001,5.6128,0
6,T1,1,0,334500,17,83.43599999999999,2.2912,0
6,T1,1,0,334780,18,85.068,3.1104,0
6,T1,1,0,335020,19,86.3634,6.9568,0
6,T1,1,0,335500,20,88.9644,14.6496,0
6,T1,1,0,335780,21,90.474,19.136,0
6,T1,1,0,336260,22,88.88279999999999,20.384,0
6,T1,1,0,336500,23,83.9052,14.56,0
7,T3,3,0,419780,0,41.870999999999995,0.2176,0
7,T3,3,0,420020,1,44.0742,0.6848,0
7,T3,3,0,420260,2,46.2774,1.152,0
7,T3,3,0,420500,3,48.4908,1.6192,0
7,T3,3,0,420780,4,51.06120000000001,2.1696,0
7,T3,3,0,421020,5,53.2746,2.6368,0
7,T3,3,0,421260,6,55.4778,3.104,0
7,T3,3,0,421500,7,57.681,3.5712,0
7,T3,3,0,421780,8,60.2616,4.1152,0
7,T3,3,0,422020,9,62.169000000000004,4.48,0
7,T3,3,0,422260,10,62.6178,4.3392,0
7,T3,3,0,422500,11,63.066599999999994,4.1984,0
7,T3,3,0,422780,12,63.5868,4.032,0
7,T3,3,0,423020,13,63.2298,3.7312,0
7,T3,3,0,423260,14,62.7198,3.4048,0
7,T3,3,0,423500,15,62.199600000000004,3.072,0
7,T3,3,0,423780,16,61.608,2.688,0
7,T3,3,0,424020,17,61.098,2.3616,0
8,T3,3,0,434780,0,45.39,0.3456,0
8,T3,3,0,435019,1,45.318599999999996,1.376,0
8,T3,3,0,435260,2,45.2574,2.4064,0
8,T3,3,0,435540,3,45.1758,3.6096,0
8,T3,3,0,435780,4,46.92,4.1152,0
8,T3,3,0,436020,5,49.5618,4.352,0
8,T3,3,0,436260,6,52.2036,4.5888,0
8,T3,3,0,436500,7,54.8454,4.8256,0
8,T3,3,0,436779,8,57.925799999999995,5.1072,0
8,T3,3,0,437020,9,60.5676,5.344,0
8,T3,3,0,437259,10,63.2094,5.5872,0
8,T3,3,0,437500,11,65.85119999999999,5.824,0
8,T3,3,0,437780,12,68.93159999999999,6.0992,0
8,T3,3,0,438020,13,68.54400000000001,6.624,0
8,T3,3,0,438260,14,67.6566,7.3472,0
8,T3,3,0,438500,15,66.7692,8.0704,0
8,T3,3,0,438780,16,64.6476,8.0576,0
8,T3,3,0,439019,17,62.444399999999995,7.7504,0
9,T1,1,0,474780,0,44.584199999999996,3.6736,1
9,T1,1,0,475260,1,45.8082,6.1568,1
9,T1,1,0,475780,2,47.1342,8.8448,1
9,T1,1,0,476260,3,48.358200000000004,11.328,1
9,T1,1,0,476500,4,48.970200000000006,12.5696,1
9,T1,1,0,477020,5,53.050200000000004,12.8064,1
9,T1,1,0,477500,6,56.824200000000005,13.024,1
9,T1,1,0,478020,7,60.904199999999996,13.2608,1
9,T1,1,0,478500,8,64.668,13.4784,1
9,T1,1,0,479019,9,68.748,13.7152,1
9,T1,1,0,479540,10,72.828,13.952,1
9,T1,1,0,480020,11,76.5918,14.1696,1
9,T1,1,0,480260,12,78.47879999999999,14.2784,1
9,T1,1,0,480779,13,82.5588,14.5152,1
9,T1,1,0,481259,14,86.32260000000001,14.7328,1
9,T1,1,0,481780,15,87.8118,16.0576,1
9,T1,1,0,482260,16,88.485,17.5744,1
9,T1,1,0,482780,17,82.518,17.7024,1
9,T1,1,0,483260,18,77.01,17.8176,1
9,T1,1,0,483780,19,71.043,17.9456,1
9,T1,1,0,484020,20,69.1254,16.4096,1
9,T1,1,0,484500,21,70.8288,13.8816,1
9,T1,1,0,485020,22,72.6648,11.136,1
9,T1,1,0,485500,23,77.9178,11.9744,1
10,T3,3,0,583500,0,58.2254964,16.6575424,0
10,T3,3,0,584020,1,57.8838984,16.168614400000003,0
10,T3,3,0,584500,2,57.191399999999994,15.712,0
10,T3,3,0,584780,3,56.936400000000006,15.4368,0
10,T3,3,0,585260,4,56.48759999999999,14.9632,0
10,T3,3,0,585780,5,55.998000000000005,14.4448,0
10,T3,3,0,586260,6,54.7332,12.4928,0
10,T3,3,0,586500,7,53.2848,10.0416,0
10,T3,3,0,587020,8,50.5614,6.112,0
10,T3,3,0,587500,9,48.552,7.4432,0
10,T3,3,0,588020,10,45.165600000000005,9.952,0
10,T3,3,0,588500,11,42.0444,12.2624,0
10,T3,3,0,588780,12,40.218599999999995,13.6128,0
10,T3,3,0,589260,13,37.0974,15.9232,0
10,T3,3,0,589780,14,36.7098,17.3376,0
10,T3,3,0,590260,15,34.7922,18.9632,0
10,T3,3,0,590780,16,29.335200000000004,21.4144,0
10,T3,3,0,591020,17,26.815800000000003,22.5472,0
10,T3,3,0,591500,18,18.96790233286882,26.415633912203997,0
10,T3,3,0,592020,19,13.7941128,28.429478399999997,0
10,T3,3,0,592500,20,12.866406480000002,28.755165440000003,0
10,T3,3,0,592780,21,13.072715730297446,28.333575514851105,0
10,T3,3,0,593260,22,13.221879314490533,27.926960073887273,0
10,T3,3,0,593780,23,13.449087599999999,27.7692416,0
11,T0,0,0,629260,0,4.34357514,25.6347648,0
11,T0,0,0,629780,1,4.364987082000001,25.853258240000002,0
11,T0,0,0,630260,2,4.1461194599999995,26.317747200000003,0
11,T0,0,0,630780,3,4.977600000000001,26.1824,0
11,T0,0,0,631260,4,5.1714,26.3552,0
11,T0,0,0,631780,5,5.3958,26.5472,0
11,T0,0,0,632020,6,5.4876000000000005,26.6304,0
11,T0,0,0,632500,7,5.6916,26.8096,0
11,T0,0,0,633020,8,5.9058,26.9952,0
11,T0,0,0,633500,9,4.690227346502018,28.525605916940936,0
11,T0,0,0,634020,10,5.52673576169817,28.14201781376692,0
11,T0,0,0,634500,11,6.55532886,27.556243199999994,0
11,T0,0,0,635020,12,6.671981498202667,33.124428979453725,0
11,T0,0,0,635500,13,6.643810971360144,35.11000445226503,0
11,T0,0,0,636020,14,7.12507536,38.0688384,0
11,T0,0,0,636500,15,7.530311568,39.18318592,0
11,T0,0,0,637020,16,8.106169064620504,40.05564098300245,0
11,T0,0,0,637500,17,8.845190100000002,41.227187199999996,0
11,T0,0,0,637780,18,11.136510204333854,46.961807470559506,0
11,T0,0,0,638260,19,12.338981668431813,49.81807458740175,0
11,T0,0,0,638780,20,14.308212690000001,54.15749248,0
11,T0,0,0,639260,21,15.343265627807554,53.7275122035401,0
11,T0,0,0,639780,22,16.284167865678548,53.58099870182557,0
11,T0,0,0,640260,23,17.4331362,53.6365888,0
12,T1,1,0,687020,0,70.7778,0.576,0
12,T1,1,0,687260,1,70.89,1.9136,0
12,T1,1,0,687500,2,71.0022,3.2512,0
12,T1,1,0,687780,3,71.145,4.8128,0
12,T1,1,0,688260,4,73.4502,6.5152,0
12,T1,1,0,688500,5,75.6534,6.88,0
12,T1,1,0,688780,6,78.2136,7.3024,0
12,T1,1,0,689020,7,80.4168,7.6736,0
12,T1,1,0,689260,8,81.2124,7.2064,0
12,T1,1,0,689500,9,80.6922,7.2896,0
12,T1,1,0,689780,10,80.0802,7.3856,0
12,T1,1,0,690020,11,79.42739999999999,7.6352,0
12,T1,1,0,690500,12,76.7754,9.8048,0
12,T1,1,0,690780,13,77.88719999999999,10.4704,0
12,T1,1,0,691020,14,78.8358,11.04,0
12,T1,1,0,691260,15,79.7946,11.6032,0
12,T1,1,0,691500,16,80.7432,12.1728,0
12,T1,1,0,691780,17,81.8754,12.0832,0
12,T1,1,0,692020,18,82.84440000000001,11.744,0
12,T1,1,0,692260,19,83.8236,11.4048,0
12,T1,1,0,692780,20,85.9248,10.6752,0
12,T1,1,0,693020,21,86.6286,10.56,0
12,T1,1,0,693260,22,86.7714,10.9056,0
12,T1,1,0,693500,23,86.9142,11.2512,0
13,T2,2,0,717260,0,38.5995897,50.62540224,0
13,T2,2,0,717500,1,40.748597100000005,50.13312832,0
13,T2,2,0,717780,2,43.3213482,49.39023744000001,0
13,T2,2,0,718020,3,45.542643000000005,48.7231296,0
13,T2,2,0,718260,4,57.163041077095436,44.13488280214343,0
13,T2,2,0,718500,5,58.43114416374681,43.59840518564187,0
13,T2,2,0,718780,6,59.92620374186284,42.98418796945954,0
13,T2,2,0,719020,7,63.7019988,41.4517824,0
13,T2,2,0,719260,8,62.8533588,42.0412224,0
14,T1,1,0,793500,0,55.5186,0.1664,0
14,T1,1,0,793780,1,58.8336,1.3184,0
14,T1,1,0,794260,2,64.515,3.3024,0
14,T1,1,0,794500,3,67.3608,4.2944,0
14,T1,1,0,794780,4,70.6758,5.4528,0
14,T1,1,0,795020,5,71.2368,4.7808,0
14,T1,1,0,795500,6,74.3274,5.7408,0
14,T1,1,0,795780,7,76.13279999999999,6.304,0
14,T1,1,0,796020,8,77.673,6.7776,0
14,T1,1,0,796260,9,78.11160000000001,6.6496,0
14,T1,1,0,796780,10,78.4278,7.1488,0
14,T1,1,0,797020,11,79.00919999999999,7.6672,0
14,T1,1,0,797260,12,79.60079999999999,8.1792,0
14,T1,1,0,797500,13,80.18220000000001,8.6976,0
14,T1,1,0,798020,14,78.48899999999999,8.736,0
14,T1,1,0,798260,15,77.1426,9.216,0
14,T1,1,0,798500,16,75.7962,9.6896,0
14,T1,1,0,798780,17,74.2152,10.2464,0
14,T1,1,0,799260,18,73.9296,12.3776,0
14,T1,1,0,799500,19,74.6334,14.2336,0
14,T1,1,0,799780,20,76.42114755361544,15.432518350188877,0
14,T1,1,0,800020,21,76.96169917974534,17.20643008219461,0
14,T1,1,0,800500,22,78.66330779999998,18.1572096,0
14,T1,1,0,800780,23,78.7255278,18.628249600000004,0
15,T1,1,0,861019,0,74.6844,16.7168,0
15,T1,1,0,861260,1,74.81700000000001,17.248,0
15,T1,1,0,861500,2,74.9598,17.7728,0
15,T1,1,0,862020,3,70.56430869313746,21.56500745322184,0
15,T1,1,0,862260,4,68.70359288790429,22.957782791763655,0
15,T1,1,0,862500,5,67.00021227463708,23.784431122032778,0
15,T1,1,0,862780,6,66.47099057302708,24.09690832966406,0
15,T1,1,0,863259,7,65.82550824,25.71303168,0
15,T1,1,0,863500,8,60.163148391013195,23.62558682604111,0
15,T1,1,0,863780,9,58.62536028661545,22.881952851352366,0
15,T1,1,0,864019,10,56.607701482813304,21.950764302152564,0
15,T1,1,0,864260,11,52.501305359999996,19.81336064,0
15,T1,1,0,864780,12,51.94046754,18.696024960000003,0
15,T1,1,0,865020,13,52.15745621999999,18.21336128,0
15,T1,1,0,865260,14,52.41459924,17.741525760000002,0
15,T1,1,0,865540,15,52.7465766,17.1819584,0
15,T1,1,0,865780,16,53.10119999999999,16.4288,0
15,T1,1,0,866259,17,53.621399999999994,15.36,0
15,T1,1,0,866500,18,53.8866,14.8224,0
15,T1,1,0,866779,19,59.6496,13.5872,0
15,T1,1,0,867020,20,64.5864,12.5312,0
15,T1,1,0,867500,21,74.46,10.4128,0
15,T1,1,0,867780,22,78.1524,8.768,0
15,T1,1,0,868020,23,76.8978,6.4832,0
16,T3,3,0,888780,0,73.8378,1.2608,0
16,T3,3,0,889260,1,75.021,4.2944,0
16,T3,3,0,889780,2,75.93900000000001,7.04,0
16,T3,3,0,890020,3,75.4392,6.9504,0
16,T3,3,0,890500,4,74.4294,6.7648,0
16,T3,3,0,891020,5,73.3278,6.5664,0
16,T3,3,0,891500,6,72.318,6.3808,0
16,T3,3,0,892020,7,71.2266,6.1824,0
16,T3,3,0,892540,8,70.125,5.984,0
16,T3,3,0,892780,9,69.62519999999999,5.8944,0
16,T3,3,0,893260,10,67.29960000000001,7.7248,0
16,T3,3,0,893779,11,63.138,12.0064,0
16,T3,3,0,894260,12,61.0266,12.1856,0
16,T3,3,0,894780,13,57.925799999999995,12.6592,0
16,T3,3,0,895259,14,50.8878,14.4768,0
16,T3,3,0,895500,15,47.3688,15.3856,0
16,T3,3,0,896019,16,39.7494,17.3632,0
16,T3,3,0,896500,17,28.977627135067355,20.918219537125587,0
16,T3,3,0,897020,18,21.403282200000003,22.4153472,0
16,T3,3,0,897540,19,20.32447002,22.30682752,0
16,T3,3,0,898020,20,20.251902120000004,22.27091712,0
16,T3,3,0,898259,21,20.2187358,22.2951808,0
16,T3,3,0,898779,22,20.372704144991292,22.07218263953287,0
16,T3,3,0,899260,23,20.9682828,21.4659136,0
17,T0,0,0,1034500,0,16.50475404507094,30.246014916690385,0
17,T0,0,0,1034779,1,18.12292392388283,30.350557699581096,0
17,T0,0,0,1035260,2,20.081361077999997,29.254838464,0
17,T0,0,0,1035500,3,20.43351771,29.348024256,0
17,T0,0,0,1035780,4,21.132856995000004,30.477719904000004,0
17,T0,0,0,1036260,5,26.0222768115482,36.34979724844939,0
17,T0,0,0,1036540,6,27.70489570651377,36.99630278633316,0
17,T0,0,0,1036780,7,30.643288799999997,39.2299648,0
17,T0,0,0,1037019,8,31.3532088,38.998924800000005,0
17,T0,0,0,1037500,9,33.67241544,38.511786240000006,0
17,T0,0,0,1037779,10,34.67730245507362,38.00150278075716,0
17,T0,0,0,1038020,11,35.869293948525026,37.754392557779006,0
17,T0,0,0,1038500,12,38.4835902,36.8765248,0
17,T0,0,0,1038780,13,39.9829902,36.9136448,0
17,T0,0,0,1039020,14,42.10650882,37.334903680000004,0
17,T0,0,0,1039500,15,46.21461492,38.239630080000005,0
17,T0,0,0,1039780,16,48.561067800000004,38.772947200000004,0
17,T0,0,0,1040019,17,52.326,39.2256,0
17,T0,0,0,1040260,18,54.723,39.6672,0
17,T0,0,0,1040780,19,64.41159822150914,40.185498078478005,0
17,T0,0,0,1041020,20,65.46930179148914,40.74790222957458,0
17,T0,0,0,1041260,21,69.39231360000001,41.015462400000004,0
17,T0,0,0,1041780,22,67.65128376,43.32384384000001,0
17,T0,0,0,1042020,23,65.86372968,45.17987712,0
18,T0,0,0,1269020,0,22.3956096,32.9029504,0
18,T0,0,0,1269260,1,21.27510281308494,38.814084607536074,0
18,T0,0,0,1269500,2,20.959462761137672,39.68797667173422,0
18,T0,0,0,1270020,3,19.658584440000002,43.459612160000006,0
18,T0,0,0,1270260,4,19.252755,43.536761600000006,0
18,T0,0,0,1270500,5,19.0042065,44.46561856,0
18,T0,0,0,1270780,6,18.7881195,45.40348608000001,0
18,T0,0,0,1271020,7,18.620049,46.318127360000005,0
18,T0,0,0,1271260,8,18.983475,47.259462400000004,0
18,T0,0,0,1271780,9,21.369,49.2032,0
18,T0,0,0,1272020,10,22.4604,49.9776,0
18,T0,0,0,1272260,11,23.562,50.7456,0
18,T0,0,0,1272500,12,24.6636,51.52,0
18,T0,0,0,1272780,13,25.948800000000002,52.4224,0
18,T0,0,0,1273020,14,27.0504,53.1904,0
18,T0,0,0,1273500,15,29.2536,54.7328,0
18,T0,0,0,1273780,16,30.5388,55.6352,0
18,T0,0,0,1274020,17,31.640399999999996,56.4096,0
18,T0,0,0,1274260,18,32.742,57.1776,0
18,T0,0,0,1274500,19,33.843599999999995,57.952,0
18,T0,0,0,1274780,20,35.1288,58.8544,0
18,T0,0,0,1275260,21,37.332,60.3968,0
18,T0,0,0,1275500,22,38.433600000000006,61.1712,0
18,T0,0,0,1275780,23,39.7086,62.0672,0
19,T0,0,0,1292260,0,36.679199999999994,63.584,0
19,T0,0,0,1292500,1,43.089157818344795,58.47536809524411,0
19,T0,0,0,1293020,2,46.40810290405349,52.612774816705134,0
19,T0,0,0,1293260,3,47.41531329585831,50.4475867558438,0
19,T0,0,0,1293780,4,45.61724967599999,48.652579072,0
19,T0,0,0,1294020,5,41.57754267415408,53.48803655119223,0
19,T0,0,0,1294260,6,40.71099739295262,53.35759230533448,0
19,T0,0,0,1294780,7,36.89154838921618,53.628864370185646,0
19,T0,0,0,1295020,8,36.1408032,52.452326400000004,0
19,T0,0,0,1295500,9,31.601941833626075,50.12141574958031,0
19,T0,0,0,1295780,10,28.965608568868532,49.07391885259555,0
19,T0,0,0,1296020,11,26.72141754919181,48.301896323282534,0
19,T0,0,0,1296500,12,16.73506581292008,42.49159647869476,0
19,T0,0,0,1296780,13,14.43525605032011,41.61122590499106,0
19,T0,0,0,1297020,14,12.496004146472488,40.84937903325763,0
19,T0,0,0,1297500,15,8.423321160000002,39.201228799999996,0
19,T0,0,0,1297780,16,8.762846825306182,38.63381972630939,0
19,T0,0,0,1298260,17,8.855536330704258,38.543688661508426,0
19,T0,0,0,1298500,18,9.935914044,37.32730112000001,0
19,T0,0,0,1298780,19,8.676494340000001,39.5448704,0
19,T0,0,0,1299260,20,23.257073139642813,37.2299220121734,0
19,T0,0,0,1299500,21,25.2641506522384,36.75778007788735,0
19,T0,0,0,1300020,22,35.873206200000006,34.14217599999999,0
19,T0,0,0,1300260,23,35.805886199999996,34.842976,0
20,T2,2,0,1344260,0,50.19789138,51.49927616000001,0
20,T2,2,0,1344500,1,50.264393340000005,51.494922880000004,0
20,T2,2,0,1344780,2,50.29784628,51.50823296,0
20,T2,2,0,1345260,3,50.260980071846,51.878286898464,0
20,T2,2,0,1345500,4,50.066536308061686,51.018863323966855,0
20,T2,2,0,1345780,5,47.38194933812241,48.64190990175685,0
20,T2,2,0,1346020,6,47.166192476634436,47.533310506550414,0
20,T2,2,0,1346500,7,42.763348529999995,42.151849215999995,0
20,T2,2,0,1346780,8,42.481218059999996,41.660931072,0
20,T2,2,0,1347020,9,42.98428111020055,41.60681063541183,0
20,T2,2,0,1347260,10,42.14858768445024,40.51619965372768,0
20,T2,2,0,1347500,11,42.132093031357435,40.41331232157212,0
20,T2,2,0,1348020,12,42.2365272,41.138208,0
20,T2,2,0,1348260,13,45.263597520000005,38.3615328,0
20,T2,2,0,1348500,14,47.397429360000004,36.5180704,0
20,T2,2,0,1348780,15,49.929057119999996,34.409516800000006,0
20,T2,2,0,1349020,16,52.146520800000005,32.609312,0
20,T2,2,0,1349500,17,59.465999999999994,24.864,0
20,T2,2,0,1349780,18,62.5056,21.9968,0
20,T2,2,0,1350020,19,64.9332,20.0128,0
20,T2,2,0,1350260,20,66.48360000000001,20.4352,0
20,T2,2,0,1350780,21,69.8292,21.344,0
20,T2,2,0,1351020,22,70.6146,21.3696,0
20,T2,2,0,1351260,23,69.85979999999999,20.608,0
21,T3,3,0,1595260,0,9.53496714,11.9750464,0
21,T3,3,0,1595500,1,12.991458174,11.16645824,0
21,T3,3,0,1596020,2,18.741594444,9.906333440000001,0
21,T3,3,0,1596260,3,20.182967460000004,9.4706496,0
21,T3,3,0,1596780,4,25.0818,7.5136,0
21,T3,3,0,1597020,5,26.540399999999998,7.0848,0
21,T3,3,0,1597500,6,29.58,6.304,0
21,T3,3,0,1597780,7,31.3548,5.856,0
21,T3,3,0,1598020,8,32.8746,5.4656,0
21,T3,3,0,1598500,9,35.9142,4.6848,0
21,T3,3,0,1598780,10,37.689,4.2304,0
21,T3,3,0,1599260,11,40.4124,3.9424,0
21,T3,3,0,1599500,12,41.6568,3.9744,0
21,T3,3,0,1600020,13,44.3598,4.0448,0
21,T3,3,0,1600260,14,45.6042,4.0768,0
21,T3,3,0,1600780,15,48.3072,4.1472,0
21,T3,3,0,1601020,16,49.5516,4.1792,0
21,T3,3,0,1601260,17,50.8062,4.2112,0
21,T3,3,0,1601780,18,53.50919999999999,4.2752,0
21,T3,3,0,1602020,19,54.753600000000006,4.3072,0
21,T3,3,0,1602500,20,57.2424,4.3712,0
21,T3,3,0,1602780,21,58.701,4.4096,0
21,T3,3,0,1603260,22,61.199999999999996,4.4736,0
21,T3,3,0,1603500,23,62.444399999999995,4.5056,0
22,T3,3,0,1701780,0,53.4378,0.544,0
22,T3,3,0,1702020,1,51.754799999999996,1.632,0
22,T3,3,0,1702500,2,48.399,3.808,0
22,T3,3,0,1702780,3,46.440599999999996,5.0816,0
22,T3,3,0,1703260,4,43.0848,7.2576,0
22,T3,3,0,1703500,5,41.412000000000006,8.3456,0
22,T3,3,0,1704020,6,35.54840824285832,11.886858225308702,0
22,T3,3,0,1704260,7,34.35633253046858,12.614297523908366,0
22,T3,3,0,1704500,8,33.18039226812451,13.40235980240265,0
22,T3,3,0,1705020,9,30.283932599999996,15.565971199999995,0
22,T3,3,0,1705260,10,30.60814266,17.25948992,0
22,T3,3,0,1705780,11,31.90376196,22.50945152,0
22,T3,3,0,1706020,12,32.5069614,24.995756800000002,0
22,T3,3,0,1706500,13,36.172013081484415,35.72699678518851,0
22,T3,3,0,1706780,14,36.83581613355812,37.55961857485373,0
22,T3,3,0,1707260,15,38.18914665881001,40.6080868135766,0
22,T3,3,0,1707500,16,38.19471839487722,40.23413917883919,0
22,T3,3,0,1707780,17,38.107669241193875,39.91596132647882,0
22,T3,3,0,1708260,18,37.71252324,39.72158656,0
22,T3,3,0,1708500,19,34.6824429,39.954098880000004,0
22,T3,3,0,1709020,20,24.656627460188737,40.206552627894716,0
22,T3,3,0,1709260,21,23.664126527197105,39.73616355331686,0
22,T3,3,0,1709780,22,17.7307518,37.34506880000001,0
22,T3,3,0,1710020,23,17.546131799999998,37.9057088,0
23,T2,2,0,1795020,0,93.2257910099731,40.58270723009371,1
23,T2,2,0,1795260,1,93.41906099129308,40.375064746927656,1
23,T2,2,0,1795780,2,93.23916078693664,39.95679709849859,1
23,T2,2,0,1796020,3,94.35551441462175,41.50867201527496,1
23,T2,2,0,1796260,4,94.45572215952001,42.70101640704,1
