match_id,team_id,team_name,period_order,start_time,end_time,event_ids,x,y,to_x,to_y,attack_direction,ball_status,total_distance,num_of_passes,progress_direction,progress_distance
207673,12987.0,CD Subiza,0,1410,6492,"[""696cb3caec10e4bd94285978"", ""696cb3caec10e4bd94285979"", ""696cb3caec10e4bd9428597a"", ""696cb3caec10e4bd9428597b"", ""696cb3caec10e4bd9428597c"", ""696cb3caec10e4bd9428597d""]",0.496702,0.52066,0.358298,0.628645,left,away,29.0005,3,forward,16.2822
207673,,,0,6492,7685,[],0.306498,0.494675,0.306498,0.494675,,neutral,0.0,0,,0.0
207673,11459.0,UDC Txantrea KKE,0,7685,9415,"[""696cb3caec10e4bd9428597e"", ""696cb3caec10e4bd9428597f""]",0.306498,0.494675,0.221668,0.664731,right,home,14.5965,2,forward,14.5965
207673,,,0,9415,14101,[],0.7118990000000001,0.834802,0.7118990000000001,0.834802,,neutral,0.0,0,,0.0
207673,12987.0,CD Subiza,0,14101,21330,"[""696cb3caec10e4bd94285980"", ""696cb3caec10e4bd94285981"", ""696cb3caec10e4bd94285982"", ""696cb3caec10e4bd94285983"", ""696cb3caec10e4bd94285984""]",0.7118990000000001,0.834802,0.6599809999999999,0.72663,left,away,50.7926,2,backward,9.1555
207673,,,0,21330,32111,[],0.641545,0.668854,0.641545,0.668854,,ballout,0.0,0,,0.0
207673,12987.0,CD Subiza,0,32111,43125,"[""696cb3caec10e4bd94285985"", ""696cb3caec10e4bd94285986"", ""696cb3caec10e4bd94285987"", ""696cb3caec10e4bd94285988"", ""696cb3caec10e4bd94285989"", ""696cb3caec10e4bd9428598a"", ""696cb3caec10e4bd9428598b""]",0.641545,0.668854,0.6322369999999999,0.789609,left,away,34.3881,4,forward,8.2693
207673,,,0,43125,47372,[],0.0756724,0.772655,0.0756724,0.772655,,neutral,0.0,0,,0.0
207673,11459.0,UDC Txantrea KKE,0,47372,55704,"[""696cb3caec10e4bd9428598c"", ""696cb3caec10e4bd9428598d"", ""696cb3caec10e4bd9428598e""]",0.0756724,0.772655,0.140979,0.08827200000000002,right,home,33.7909,2,backward,47.0405
207673,,,0,55704,57490,[],0.49892899999999996,0.305375,0.49892899999999996,0.305375,,neutral,0.0,0,,0.0
207673,12987.0,CD Subiza,0,57490,57490,"[""696cb3caec10e4bd9428598f""]",0.49892899999999996,0.305375,0.49892899999999996,0.305375,left,away,0.0,1,sideways,0.0
207673,,,0,57490,60149,[],0.545021,0.68792,0.545021,0.68792,,neutral,0.0,0,,0.0
207673,11459.0,UDC Txantrea KKE,0,60149,61213,"[""696cb3caec10e4bd94285990""]",0.545021,0.68792,0.5425789999999999,0.601113,right,home,5.9084,0,backward,5.9084
207673,12987.0,CD Subiza,0,61213,74450,"[""696cb3caec10e4bd94285991"", ""696cb3caec10e4bd94285992"", ""696cb3caec10e4bd94285993"", ""696cb3caec10e4bd94285994"", ""696cb3caec10e4bd94285995"", ""696cb3caec10e4bd94285996"", ""696cb3caec10e4bd94285997"", ""696cb3caec10e4bd94285998"", ""696cb3caec10e4bd94285999"", ""696cb3caec10e4bd9428599a"", ""696cb3caec10e4bd9428599b""]",0.5425789999999999,0.601113,0.690682,0.35638,left,away,72.767,7,backward,22.7767
207673,,,0,74450,75597,"[""696cb3caec10e4bd9428599c""]",0.790808,0.262203,0.790808,0.262203,,neutral,0.0,0,,0.0
207673,12987.0,CD Subiza,0,75597,77420,"[""696cb3caec10e4bd9428599d"", ""696cb3caec10e4bd9428599e""]",0.790808,0.262203,0.800781,0.218148,left,away,3.1735,1,backward,3.1735
207673,,,0,77420,80858,[],0.415567,0.20551600000000003,0.415567,0.20551600000000003,,neutral,0.0,0,,0.0
207673,11459.0,UDC Txantrea KKE,0,80858,81330,"[""696cb3caec10e4bd9428599f"", ""696cb3caec10e4bd942859a0""]",0.415567,0.20551600000000003,0.422527,0.18819200000000003,right,home,1.3863,1,backward,1.3863
207673,,,0,81330,87836,[],0.9597902,0.632492,0.9597902,0.632492,,neutral,0.0,0,,0.0
207673,12987.0,CD Subiza,0,87836,118057,"[""696cb3caec10e4bd942859a1"", ""696cb3caec10e4bd942859a2"", ""696cb3caec10e4bd942859a3"", ""696cb3caec10e4bd942859a4"", ""696cb3caec10e4bd942859a5"", ""696cb3caec10e4bd942859a6"", ""696cb3caec10e4bd942859a7"", ""696cb3caec10e4bd942859a8"", ""696cb3caec10e4bd942859a9"", ""696cb3caec10e4bd942859aa"", ""696cb3caec10e4bd942859ab"", ""696cb3caec10e4bd942859ac"", ""696cb3caec10e4bd942859ad"", ""696cb3caec10e4bd942859ae""]",0.9597902,0.632492,0.0589988,0.269416,left,away,159.3599,6,sideways,97.7523
207673,,,0,118057,125135,[],0.019073,0.43438299999999996,0.019073,0.43438299999999996,,ballout,0.0,0,,0.0
207673,11459.0,UDC Txantrea KKE,0,125135,134650,"[""696cb3caec10e4bd942859af"", ""696cb3caec10e4bd942859b0"", ""696cb3caec10e4bd942859b1"", ""696cb3caec10e4bd942859b2"", ""696cb3caec10e4bd942859b4""]",0.019073,0.43438299999999996,0.64549,0.875318,right,home,43.8846,2,forward,72.2856
207673,,,0,134650,198610,"[""696cb3caec10e4bd942859b5""]",0.646818,0.9337276999999999,0.646818,0.9337276999999999,,ballout,0.0,0,,0.0
207673,11459.0,UDC Txantrea KKE,0,198610,198610,"[""696cb3caec10e4bd942859b7""]",0.646818,0.9337276999999999,0.646818,0.9337276999999999,right,home,0.0,1,sideways,0.0
207673,,,0,198610,202405,"[""696cb3caec10e4bd942859b8""]",0.9282984,0.470893,0.87037,0.38491200000000003,,neutral,8.4369,0,,8.4369
207673,11459.0,UDC Txantrea KKE,0,202405,204701,"[""696cb3caec10e4bd942859b9"", ""696cb3caec10e4bd942859ba""]",0.87037,0.38491200000000003,0.99689062,0.267811,right,home,15.4884,0,backward,15.4884
207673,,,0,204701,231211,[],0.9865597,0.488797,0.9865597,0.488797,,ballout,0.0,0,,0.0
207673,12987.0,CD Subiza,0,231211,245868,"[""696cb3caec10e4bd942859bb"", ""696cb3caec10e4bd942859bc"", ""696cb3caec10e4bd942859bd"", ""696cb3caec10e4bd942859be"", ""696cb3caec10e4bd942859bf"", ""696cb3caec10e4bd942859c0"", ""696cb3caec10e4bd942859c1"", ""696cb3caec10e4bd942859c2"", ""696cb3caec10e4bd942859c3""]",0.9865597,0.488797,0.751348,0.0355002,left,away,81.4048,5,backward,39.4979
207673,,,0,245868,257170,"[""696cb3caec10e4bd942859c4""]",0.729503,-0.0097613,0.729503,-0.0097613,,ballout,0.0,0,,0.0
207673,12987.0,CD Subiza,0,257170,262387,"[""696cb3caec10e4bd942859c5"", ""696cb3caec10e4bd942859c6"", ""696cb3caec10e4bd942859c7"", ""696cb3caec10e4bd942859c9"", ""696cb3caec10e4bd942859ca""]",0.729503,-0.0097613,0.47100600000000004,0.359048,left,away,41.3703,4,forward,36.9548
207673,,,0,262387,263751,[],0.428255,0.562697,0.428255,0.562697,,neutral,0.0,0,,0.0
207673,11459.0,UDC Txantrea KKE,0,263751,263751,"[""696cb3caec10e4bd942859cb""]",0.428255,0.562697,0.428255,0.562697,right,home,0.0,1,sideways,0.0
207673,,,0,263751,264762,[],0.528822,0.560811,0.528822,0.560811,,neutral,0.0,0,,0.0
207673,12987.0,CD Subiza,0,264762,268019,"[""696cb3caec10e4bd942859cc"", ""696cb3caec10e4bd942859cd"", ""696cb3caec10e4bd942859ce""]",0.528822,0.560811,0.32024300000000006,0.850205,left,away,29.8517,1,forward,29.4432
207673,,,0,268019,275100,[],0.282546,0.9677388,0.282546,0.9677388,,ballout,0.0,0,,0.0
207673,11459.0,UDC Txantrea KKE,0,275100,276610,"[""696cb3caec10e4bd942859cf"", ""696cb3caec10e4bd942859d0"", ""696cb3caec10e4bd942859d1""]",0.282546,0.9677388,0.211688,0.9059003999999999,right,home,8.5489,2,backward,8.5462
207673,,,0,276610,279330,[],0.501232,0.793173,0.501232,0.793173,,neutral,0.0,0,,0.0
207673,12987.0,CD Subiza,0,279330,279330,"[""696cb3caec10e4bd942859d2""]",0.501232,0.793173,0.501232,0.793173,left,away,0.0,1,sideways,0.0
207673,,,0,279330,283413,"[""696cb3caec10e4bd942859d3""]",0.27664200000000005,0.720679,0.27664200000000005,0.720679,,neutral,0.0,0,,0.0
207673,12987.0,CD Subiza,0,283413,284201,"[""696cb3caec10e4bd942859d5"", ""696cb3caec10e4bd942859d6""]",0.27664200000000005,0.720679,0.277112,0.731787,left,away,0.757,1,forward,0.757
