match_id,team_id,team_name,period_order,start_time,end_time,event_ids,x,y,to_x,to_y,attack_direction,ball_status,total_distance,num_of_passes,progress_direction,progress_distance
209425,,,0,431091,432457,[],0.430762,0.173846,0.430762,0.173846,,neutral,0.0,0,,0.0
209425,7608.0,C.D. Izarra,0,432457,437191,"[""696be9efa25766a48d79118b"", ""696be9efa25766a48d79118c"", ""696be9efa25766a48d79118d"", ""696be9efa25766a48d79118e""]",0.430762,0.173846,0.392317,0.0785299,left,home,16.3601,3,backward,7.6358
209425,,,0,437191,438871,"[""696be9efa25766a48d79118f""]",0.345631,0.114285,0.345631,0.114285,,neutral,0.0,0,,0.0
209425,7608.0,C.D. Izarra,0,438871,439602,"[""696be9efa25766a48d791190"", ""696be9efa25766a48d791191""]",0.345631,0.114285,0.354143,0.091195,left,home,1.8067,1,backward,1.8067
209425,,,0,439602,445857,"[""696be9efa25766a48d791192""]",0.370046,0.0,0.370046,0.0,,ballout,0.0,0,,0.0
209425,7608.0,C.D. Izarra,0,445857,454985,"[""696be9efa25766a48d791193"", ""696be9efa25766a48d791194""]",0.370046,0.0,0.0296945,0.027379000000000042,left,home,26.1112,1,sideways,35.7854
209425,12987.0,CD Subiza,0,454985,478348,"[""696be9efa25766a48d791197"", ""696be9efa25766a48d791198"", ""696be9efa25766a48d791199"", ""696be9efa25766a48d79119a"", ""696be9efa25766a48d79119b"", ""696be9efa25766a48d79119c"", ""696be9efa25766a48d79119d"", ""696be9efa25766a48d79119e"", ""696be9efa25766a48d79119f"", ""696be9efa25766a48d7911a0"", ""696be9efa25766a48d7911a1"", ""696be9efa25766a48d7911a2"", ""696be9efa25766a48d7911a3"", ""696be9efa25766a48d7911a4"", ""696be9efa25766a48d7911a5""]",0.0296945,0.027379000000000042,0.453894,0.23337799999999997,right,away,94.7126,8,sideways,46.6917
209425,,,0,478348,478724,[],0.48505600000000004,0.25443,0.48505600000000004,0.25443,,neutral,0.0,0,,0.0
209425,7608.0,C.D. Izarra,0,478724,479891,"[""696be9efa25766a48d7911a6"", ""696be9efa25766a48d7911a7""]",0.48505600000000004,0.25443,0.46477100000000005,0.276868,left,home,2.62,2,forward,2.62
209425,,,0,479891,519150,[],0.208339,0.32831699999999997,0.208339,0.32831699999999997,,ballout,0.0,0,,0.0
209425,12987.0,CD Subiza,0,519150,530129,"[""696be9efa25766a48d7911a9"", ""696be9efa25766a48d7911aa"", ""696be9efa25766a48d7911ab"", ""696be9efa25766a48d7911ac""]",0.208339,0.32831699999999997,0.508373,0.9541946,right,away,54.6585,3,forward,52.9509
209425,,,0,530129,531539,[],0.551242,0.869019,0.551242,0.869019,,neutral,0.0,0,,0.0
209425,7608.0,C.D. Izarra,0,531539,532424,"[""696be9efa25766a48d7911ad"", ""696be9efa25766a48d7911ae""]",0.551242,0.869019,0.5500769999999999,0.840166,left,home,1.9658,1,backward,1.9658
209425,,,0,532424,542091,"[""696be9efa25766a48d7911af""]",0.551242,0.784263,0.551242,0.784263,,ballout,0.0,0,,0.0
209425,7608.0,C.D. Izarra,0,542091,549624,"[""696be9efa25766a48d7911b0"", ""696be9efa25766a48d7911b1"", ""696be9efa25766a48d7911b2"", ""696be9efa25766a48d7911b3"", ""696be9efa25766a48d7911b5""]",0.551242,0.784263,0.18104399999999998,0.311794,left,home,53.2583,1,backward,50.4296
209425,,,0,549624,567175,[],0.0308652,0.382447,0.0308652,0.382447,,ballout,0.0,0,,0.0
209425,12987.0,CD Subiza,0,567175,598364,"[""696be9efa25766a48d7911b6"", ""696be9efa25766a48d7911b7"", ""696be9efa25766a48d7911b8"", ""696be9efa25766a48d7911b9"", ""696be9efa25766a48d7911ba"", ""696be9efa25766a48d7911bb"", ""696be9efa25766a48d7911bc"", ""696be9efa25766a48d7911bd"", ""696be9efa25766a48d7911be"", ""696be9efa25766a48d7911bf"", ""696be9efa25766a48d7911c0"", ""696be9efa25766a48d7911c1"", ""696be9efa25766a48d7911c2""]",0.0308652,0.382447,0.473749,0.08678200000000003,right,away,87.4945,7,backward,50.6629
209425,,,0,598364,602751,[],0.8620680000000001,0.677867,0.8620680000000001,0.677867,,neutral,0.0,0,,0.0
209425,7608.0,C.D. Izarra,0,602751,611857,"[""696be9efa25766a48d7911c3"", ""696be9efa25766a48d7911c4"", ""696be9efa25766a48d7911c5"", ""696be9efa25766a48d7911c6""]",0.8620680000000001,0.677867,0.133183,0.37433799999999995,left,home,72.2841,1,sideways,79.2673
209425,,,0,611857,613391,[],0.14570700000000003,0.47346,0.14570700000000003,0.47346,,neutral,0.0,0,,0.0
209425,7608.0,C.D. Izarra,0,613391,613391,"[""696be9efa25766a48d7911c7""]",0.14570700000000003,0.47346,0.14570700000000003,0.47346,left,home,0.0,0,sideways,0.0
209425,,,0,613391,614954,"[""696be9efa25766a48d7911c8""]",0.13331400000000004,0.517372,0.13331400000000004,0.517372,,neutral,0.0,0,,0.0
209425,7608.0,C.D. Izarra,0,614954,615624,"[""696be9efa25766a48d7911c9"", ""696be9efa25766a48d7911ca""]",0.13331400000000004,0.517372,0.11817999999999995,0.546225,left,home,2.5248,0,forward,2.5248
209425,,,0,615624,671892,[],0.502646,0.49002,0.502646,0.49002,,ballout,0.0,0,,0.0
209425,12987.0,CD Subiza,0,671892,688804,"[""696be9efa25766a48d7911cc"", ""696be9efa25766a48d7911cd"", ""696be9efa25766a48d7911ce"", ""696be9efa25766a48d7911cf"", ""696be9efa25766a48d7911d0"", ""696be9efa25766a48d7911d1"", ""696be9efa25766a48d7911d2"", ""696be9efa25766a48d7911d3"", ""696be9efa25766a48d7911d4"", ""696be9efa25766a48d7911d5"", ""696be9efa25766a48d7911d6""]",0.502646,0.49002,0.390255,0.21822399999999997,right,away,57.0473,6,backward,21.9284
209425,,,0,688804,692991,[],0.828308,0.32081,0.828308,0.32081,,neutral,0.0,0,,0.0
209425,7608.0,C.D. Izarra,0,692991,694257,"[""696be9efa25766a48d7911d7"", ""696be9efa25766a48d7911d8""]",0.828308,0.32081,0.669073,0.476781,left,home,19.7999,2,forward,19.7999
209425,,,0,694257,698357,"[""696be9efa25766a48d7911d9"", ""696be9efa25766a48d7911db""]",0.5347999999999999,0.0950542,0.5347999999999999,0.0950542,,neutral,0.0,0,,0.0
209425,7608.0,C.D. Izarra,0,698357,698357,"[""696be9efa25766a48d7911dc""]",0.5347999999999999,0.0950542,0.5347999999999999,0.0950542,left,home,0.0,1,sideways,0.0
209425,,,0,698357,702086,[],0.233997,0.6705479999999999,0.233997,0.6705479999999999,,neutral,0.0,0,,0.0
209425,12987.0,CD Subiza,0,702086,707481,"[""696be9efa25766a48d7911dd"", ""696be9efa25766a48d7911de"", ""696be9efa25766a48d7911df""]",0.233997,0.6705479999999999,0.214072,0.44972900000000005,right,away,15.1607,0,backward,15.1607
209425,,,0,707481,709755,[],0.247185,0.46673299999999995,0.247185,0.46673299999999995,,ballout,0.0,0,,0.0
209425,12987.0,CD Subiza,0,709755,732304,"[""696be9efa25766a48d7911e0"", ""696be9efa25766a48d7911e1"", ""696be9efa25766a48d7911e2"", ""696be9efa25766a48d7911e3"", ""696be9efa25766a48d7911e4"", ""696be9efa25766a48d7911e5"", ""696be9efa25766a48d7911e6"", ""696be9efa25766a48d7911e7"", ""696be9efa25766a48d7911e8"", ""696be9efa25766a48d7911e9"", ""696be9efa25766a48d7911ea"", ""696be9efa25766a48d7911eb""]",0.247185,0.46673299999999995,0.919083,0.17393899999999995,right,away,102.8393,7,sideways,73.3049
209425,,,0,732304,732591,[],0.9016491,0.236054,0.9016491,0.236054,,neutral,0.0,0,,0.0
209425,7608.0,C.D. Izarra,0,732591,734124,"[""696be9efa25766a48d7911ec"", ""696be9efa25766a48d7911ed""]",0.9016491,0.236054,0.9039774,0.234251,left,home,0.2735,0,backward,0.2735
209425,,,0,734124,735515,"[""696be9efa25766a48d7911ee"", ""696be9efa25766a48d7911ef""]",0.890517,0.31283099999999997,0.890517,0.31283099999999997,,neutral,0.0,0,,0.0
209425,12987.0,CD Subiza,0,735515,735515,"[""696be9efa25766a48d7911f0""]",0.890517,0.31283099999999997,0.890517,0.31283099999999997,right,away,0.0,0,sideways,0.0
209425,,,0,735515,767220,[],0.9517073,0.409173,0.9517073,0.409173,,ballout,0.0,0,,0.0
209425,7608.0,C.D. Izarra,0,767220,767220,"[""696be9efa25766a48d7911f1""]",0.9517073,0.409173,0.9517073,0.409173,left,home,0.0,1,sideways,0.0
209425,,,0,767220,785867,"[""696be9efa25766a48d7911f2""]",0.43780399999999997,0.00496292,0.43780399999999997,0.00496292,,ballout,0.0,0,,0.0
209425,7608.0,C.D. Izarra,0,785867,785867,"[""696be9efa25766a48d7911f4""]",0.43780399999999997,0.00496292,0.43780399999999997,0.00496292,left,home,0.0,1,sideways,0.0
209425,,,0,785867,788791,"[""696be9efa25766a48d7911f5""]",0.152457,0.134058,0.152457,0.134058,,neutral,0.0,0,,0.0
209425,,,0,788791,821290,[],0.01107899999999995,0.012443,0.01107899999999995,0.012443,,ballout,0.0,0,,0.0
209425,7608.0,C.D. Izarra,0,821290,821290,"[""696be9efa25766a48d7911f7""]",0.01107899999999995,0.012443,0.01107899999999995,0.012443,left,home,0.0,0,sideways,0.0
209425,,,0,821290,824724,"[""696be9efa25766a48d7911f8""]",0.0912551,0.47103300000000004,0.17405899999999996,0.459666,,neutral,8.7287,0,,8.7287
209425,7608.0,C.D. Izarra,0,824724,825091,"[""696be9efa25766a48d7911fa"", ""696be9efa25766a48d7911fb""]",0.17405899999999996,0.459666,0.16707399999999994,0.463273,left,home,0.7734,0,sideways,0.7734
209425,,,0,825091,826257,"[""696be9efa25766a48d7911fc""]",0.13564200000000004,0.591308,0.13564200000000004,0.591308,,neutral,0.0,0,,0.0
209425,7608.0,C.D. Izarra,0,826257,829425,"[""696be9efa25766a48d7911fd"", ""696be9efa25766a48d7911fe"", ""696be9efa25766a48d791200"", ""696be9efa25766a48d791201""]",0.13564200000000004,0.591308,0.06875699999999996,0.559267,left,home,6.0699,1,sideways,7.3531
209425,,,0,829425,879424,[],0.499033,0.507073,0.499033,0.507073,,ballout,0.0,0,,0.0
209425,12987.0,CD Subiza,0,879424,893794,"[""696be9efa25766a48d791203"", ""696be9efa25766a48d791204"", ""696be9efa25766a48d791205"", ""696be9efa25766a48d791206"", ""696be9efa25766a48d791207"", ""696be9efa25766a48d791208"", ""696be9efa25766a48d791209"", ""696be9efa25766a48d79120a"", ""696be9efa25766a48d79120b"", ""696be9efa25766a48d79120c"", ""696be9efa25766a48d79120d""]",0.499033,0.507073,0.521321,0.054651000000000005,right,away,66.9371,6,backward,30.8536
209425,,,0,893794,894991,"[""696be9efa25766a48d79120e""]",0.514725,0.04401900000000003,0.514725,0.04401900000000003,,neutral,0.0,0,,0.0
209425,12987.0,CD Subiza,0,894991,894991,"[""696be9efa25766a48d79120f""]",0.514725,0.04401900000000003,0.514725,0.04401900000000003,right,away,0.0,1,sideways,0.0
209425,,,0,894991,905991,[],0.513181,0.00822097,0.513181,0.00822097,,ballout,0.0,0,,0.0
209425,7608.0,C.D. Izarra,0,905991,907622,"[""696be9efa25766a48d791210"", ""696be9efa25766a48d791211""]",0.513181,0.00822097,0.317925,0.0605009,left,home,20.8078,2,sideways,20.8078
209425,,,0,907622,908117,[],0.323994,0.12914800000000004,0.323994,0.12914800000000004,,neutral,0.0,0,,0.0
209425,12987.0,CD Subiza,0,908117,912738,"[""696be9efa25766a48d791213"", ""696be9efa25766a48d791214"", ""696be9efa25766a48d791215"", ""696be9efa25766a48d791216"", ""696be9efa25766a48d791217""]",0.323994,0.12914800000000004,0.0544939,0.45793399999999995,right,away,27.0118,3,forward,36.0639
209425,,,0,912738,916091,[],0.34962099999999996,0.312341,0.34962099999999996,0.312341,,neutral,0.0,0,,0.0
209425,7608.0,C.D. Izarra,0,916091,916091,"[""696be9efa25766a48d791218""]",0.34962099999999996,0.312341,0.34962099999999996,0.312341,left,home,0.0,1,sideways,0.0
209425,,,0,916091,918457,"[""696be9efa25766a48d791219""]",0.227582,0.362459,0.44830099999999995,0.229156,,neutral,24.8851,0,,24.8851
209425,7608.0,C.D. Izarra,0,918457,918457,"[""696be9efa25766a48d79121a""]",0.44830099999999995,0.229156,0.44830099999999995,0.229156,left,home,0.0,1,sideways,0.0
209425,,,0,918457,920154,"[""696be9efa25766a48d79121b""]",0.251896,0.377104,0.251896,0.377104,,neutral,0.0,0,,0.0
209425,,,0,920154,944212,[],0.104257,0.394297,0.104257,0.394297,,ballout,0.0,0,,0.0
209425,12987.0,CD Subiza,0,944212,953657,"[""696be9efa25766a48d79121d"", ""696be9efa25766a48d79121e"", ""696be9efa25766a48d79121f"", ""696be9efa25766a48d791220"", ""696be9efa25766a48d791221""]",0.104257,0.394297,0.362958,0.303319,right,away,24.7174,3,sideways,27.8592
209425,,,0,953657,958839,"[""696be9efa25766a48d791222""]",0.923387,0.7389,0.923387,0.7389,,neutral,0.0,0,,0.0
209425,12987.0,CD Subiza,0,958839,959991,"[""696be9efa25766a48d791223"", ""696be9efa25766a48d791224""]",0.923387,0.7389,0.9202754,0.820329,right,away,5.5468,0,forward,5.5468
209425,,,0,959991,962089,[],0.76986,0.9584112,0.76986,0.9584112,,neutral,0.0,0,,0.0
209425,12987.0,CD Subiza,0,962089,996824,"[""696be9efa25766a48d791225"", ""696be9efa25766a48d791226"", ""696be9efa25766a48d791227"", ""696be9efa25766a48d791228"", ""696be9efa25766a48d791229"", ""696be9efa25766a48d79122a"", ""696be9efa25766a48d79122b"", ""696be9efa25766a48d79122c"", ""696be9efa25766a48d79122d"", ""696be9efa25766a48d79122e"", ""696be9efa25766a48d79122f"", ""696be9efa25766a48d791230"", ""696be9efa25766a48d791231"", ""696be9efa25766a48d791232"", ""696be9efa25766a48d791233"", ""696be9efa25766a48d791234"", ""696be9efa25766a48d791237"", ""696be9efa25766a48d791238"", ""696be9efa25766a48d791239"", ""696be9efa25766a48d79123a"", ""696be9efa25766a48d79123b"", ""696be9efa25766a48d79123c""]",0.76986,0.9584112,0.821896,0.50417,right,away,146.6818,11,backward,31.3679
209425,,,0,996824,1093024,[],0.9482148,0.508355,0.9482148,0.508355,,ballout,0.0,0,,0.0
209425,7608.0,C.D. Izarra,0,1093024,1093024,"[""696be9efa25766a48d79123e""]",0.9482148,0.508355,0.9482148,0.508355,left,home,0.0,1,sideways,0.0
209425,,,0,1093024,1099637,"[""696be9efa25766a48d79123f""]",0.547749,0.450649,0.547749,0.450649,,neutral,0.0,0,,0.0
209425,7608.0,C.D. Izarra,0,1099637,1107791,"[""696be9efa25766a48d791241"", ""696be9efa25766a48d791243"", ""696be9efa25766a48d791244"", ""696be9efa25766a48d791245""]",0.547749,0.450649,0.43249899999999997,0.966398,left,home,43.0965,3,forward,37.1
209425,,,0,1107791,1121354,[],0.194318,0.7316549999999999,0.194318,0.7316549999999999,,ballout,0.0,0,,0.0
209425,12987.0,CD Subiza,0,1121354,1137871,"[""696be9efa25766a48d791247"", ""696be9efa25766a48d791248"", ""696be9efa25766a48d791249"", ""696be9efa25766a48d79124a"", ""696be9efa25766a48d79124b"", ""696be9efa25766a48d79124c"", ""696be9efa25766a48d79124d"", ""696be9efa25766a48d79124e"", ""696be9efa25766a48d79124f"", ""696be9efa25766a48d791250"", ""696be9efa25766a48d791251""]",0.194318,0.7316549999999999,0.277546,0.09858,right,away,51.3302,6,backward,43.9271
209425,,,0,1137871,1145491,"[""696be9efa25766a48d791252""]",0.394584,0.0008599999999999719,0.394584,0.0008599999999999719,,ballout,0.0,0,,0.0
209425,12987.0,CD Subiza,0,1145491,1147971,"[""696be9efa25766a48d791253"", ""696be9efa25766a48d791254"", ""696be9efa25766a48d791255""]",0.394584,0.0008599999999999719,0.397777,0.23017299999999996,right,away,13.5517,1,forward,15.5969
209425,,,0,1147971,1150326,[],0.41387300000000005,0.40196,0.41387300000000005,0.40196,,neutral,0.0,0,,0.0
209425,7608.0,C.D. Izarra,0,1150326,1157924,"[""696be9efa25766a48d791256"", ""696be9efa25766a48d791257"", ""696be9efa25766a48d791258"", ""696be9efa25766a48d791259""]",0.41387300000000005,0.40196,0.04018200000000005,0.8041,left,home,12.4437,1,forward,47.8264
209425,,,0,1157924,1158396,"[""696be9efa25766a48d79125a""]",0.0385159,0.765377,0.0385159,0.765377,,neutral,0.0,0,,0.0
209425,,,0,1158396,1184886,[],0.0398307,0.380448,0.0398307,0.380448,,ballout,0.0,0,,0.0
209425,12987.0,CD Subiza,0,1184886,1197224,"[""696be9efa25766a48d79125b"", ""696be9efa25766a48d79125c"", ""696be9efa25766a48d79125d""]",0.0398307,0.380448,0.143701,0.5617110000000001,right,away,7.084,2,forward,16.4583
209425,,,0,1197224,1200191,[],0.49885500000000005,0.216218,0.49885500000000005,0.216218,,neutral,0.0,0,,0.0
209425,7608.0,C.D. Izarra,0,1200191,1201316,"[""696be9efa25766a48d79125e"", ""696be9efa25766a48d79125f""]",0.49885500000000005,0.216218,0.40878000000000003,0.184227,left,home,9.7048,2,sideways,9.7048
209425,,,0,1201316,1204994,"[""696be9efa25766a48d791261""]",0.378826,0.278556,0.38485100000000005,0.468212,,neutral,12.9121,0,,12.9121
209425,7608.0,C.D. Izarra,0,1204994,1205408,"[""696be9efa25766a48d791262""]",0.38485100000000005,0.468212,0.363538,0.568975,left,home,7.2081,0,forward,7.2081
