match_id,team_id,team_name,period_order,start_time,end_time,event_ids,x,y,to_x,to_y,attack_direction,ball_status,total_distance,num_of_passes,progress_direction,progress_distance
199542,,,0,118557,124703,"[""694f40da3fc2f04d68b121c7""]",0.302295,0.07269400000000004,0.302295,0.07269400000000004,,ballout,0.0,0,,0.0
199542,11016.0,Equipo Rival 1,0,124703,132603,"[""694f40da3fc2f04d68b121c8"", ""694f40da3fc2f04d68b121c9"", ""694f40da3fc2f04d68b121ca""]",0.302295,0.07269400000000004,0.420655,0.670769,right,home,25.4314,2,forward,42.5256
199542,,,0,132603,135403,"[""694f40da3fc2f04d68b121cc""]",0.518265,0.756815,0.461603,0.9667596,,neutral,15.4663,0,,15.4663
199542,11016.0,Equipo Rival 1,0,135403,135403,"[""694f40da3fc2f04d68b121cd""]",0.461603,0.9667596,0.461603,0.9667596,right,home,0.0,1,sideways,0.0
199542,,,0,135403,143061,"[""694f40da3fc2f04d68b121ce""]",0.829858,0.747098,0.9719711,0.828011,,neutral,15.9039,0,,15.9039
199542,12987.0,Tu Equipo,0,143061,144269,"[""694f40da3fc2f04d68b121cf"", ""694f40da3fc2f04d68b121d0""]",0.9719711,0.828011,0.796041,0.9397406,left,away,19.9073,1,forward,19.9741
199542,,,0,144269,157336,"[""694f40da3fc2f04d68b121d1"", ""694f40da3fc2f04d68b121d2""]",0.758472,0.99665386,0.758472,0.99665386,,ballout,0.0,0,,0.0
199542,11016.0,Equipo Rival 1,0,157336,161174,"[""694f40da3fc2f04d68b121d3"", ""694f40da3fc2f04d68b121d4"", ""694f40da3fc2f04d68b121d5"", ""694f40da3fc2f04d68b121d6"", ""694f40da3fc2f04d68b121d7""]",0.758472,0.99665386,0.700766,0.9165794,right,home,19.5371,3,backward,8.1463
199542,,,0,161174,163530,"[""694f40da3fc2f04d68b121d8""]",0.690895,0.974198,0.690895,0.974198,,neutral,0.0,0,,0.0
199542,11016.0,Equipo Rival 1,0,163530,171881,"[""694f40da3fc2f04d68b121d9"", ""694f40da3fc2f04d68b121da"", ""694f40da3fc2f04d68b121db"", ""694f40da3fc2f04d68b121dc"", ""694f40da3fc2f04d68b121dd"", ""694f40da3fc2f04d68b121de""]",0.690895,0.974198,0.903255,0.794398,right,home,26.2537,2,backward,25.4298
199542,,,0,171881,177836,"[""694f40da3fc2f04d68b121df""]",0.896022,0.741176,0.40278,0.6208739999999999,,neutral,52.4325,0,,52.4325
199542,11016.0,Equipo Rival 1,0,177836,191844,"[""694f40da3fc2f04d68b121e0"", ""694f40da3fc2f04d68b121e1"", ""694f40da3fc2f04d68b121e2"", ""694f40da3fc2f04d68b121e3"", ""694f40da3fc2f04d68b121e4"", ""694f40da3fc2f04d68b121e5"", ""694f40da3fc2f04d68b121e6""]",0.40278,0.6208739999999999,0.146714,0.06346300000000005,right,home,61.4759,4,backward,46.4717
199542,,,0,191844,216169,"[""694f40da3fc2f04d68b121e8""]",0.343223,0.0,0.343223,0.0,,ballout,0.0,0,,0.0
199542,11016.0,Equipo Rival 1,0,216169,217469,"[""694f40da3fc2f04d68b121e9"", ""694f40da3fc2f04d68b121ea""]",0.343223,0.0,0.465698,0.17087300000000005,right,home,17.3316,2,forward,17.3316
199542,,,0,217469,218912,[],0.519835,0.335918,0.519835,0.335918,,neutral,0.0,0,,0.0
199542,12987.0,Tu Equipo,0,218912,238170,"[""694f40da3fc2f04d68b121eb"", ""694f40da3fc2f04d68b121ec"", ""694f40da3fc2f04d68b121ed"", ""694f40da3fc2f04d68b121ee"", ""694f40da3fc2f04d68b121ef"", ""694f40da3fc2f04d68b121f0"", ""694f40da3fc2f04d68b121f1"", ""694f40da3fc2f04d68b121f2"", ""694f40da3fc2f04d68b121f3"", ""694f40da3fc2f04d68b121f4"", ""694f40da3fc2f04d68b121f5""]",0.519835,0.335918,0.7941860000000001,0.149702,left,away,77.915,6,backward,31.4671
199542,,,0,238170,241131,"[""694f40da3fc2f04d68b121f6""]",0.596796,0.356549,0.6876979999999999,0.377647,,neutral,9.6519,0,,9.6519
199542,12987.0,Tu Equipo,0,241131,247251,"[""694f40da3fc2f04d68b121f7"", ""694f40da3fc2f04d68b121f8"", ""694f40da3fc2f04d68b121f9"", ""694f40da3fc2f04d68b121fa"", ""694f40da3fc2f04d68b121fb""]",0.6876979999999999,0.377647,0.824275,0.626,left,away,27.7614,4,forward,22.1553
199542,,,0,247251,269903,[],0.692351,1.0,0.692351,1.0,,ballout,0.0,0,,0.0
199542,11016.0,Equipo Rival 1,0,269903,269903,"[""694f40da3fc2f04d68b121fc""]",0.692351,1.0,0.692351,1.0,right,home,0.0,1,sideways,0.0
199542,,,0,269903,271721,"[""694f40da3fc2f04d68b121fe""]",0.7681709999999999,0.877662,0.755796,0.968656,,neutral,6.3226,0,,6.3226
199542,12987.0,Tu Equipo,0,271721,310003,"[""694f40da3fc2f04d68b121ff"", ""694f40da3fc2f04d68b12200"", ""694f40da3fc2f04d68b12201"", ""694f40da3fc2f04d68b12202"", ""694f40da3fc2f04d68b12204"", ""694f40da3fc2f04d68b12206"", ""694f40da3fc2f04d68b12207"", ""694f40da3fc2f04d68b12208"", ""694f40da3fc2f04d68b12209"", ""694f40da3fc2f04d68b1220a"", ""694f40da3fc2f04d68b1220b"", ""694f40da3fc2f04d68b1220c"", ""694f40da3fc2f04d68b1220d"", ""694f40da3fc2f04d68b1220e"", ""694f40da3fc2f04d68b1220f"", ""694f40da3fc2f04d68b12210"", ""694f40da3fc2f04d68b12211"", ""694f40da3fc2f04d68b12212"", ""694f40da3fc2f04d68b12213"", ""694f40da3fc2f04d68b12214"", ""694f40da3fc2f04d68b12215"", ""694f40da3fc2f04d68b12216"", ""694f40da3fc2f04d68b12217"", ""694f40da3fc2f04d68b12218"", ""694f40da3fc2f04d68b12219""]",0.755796,0.968656,0.259561,0.551589,left,away,192.6489,15,backward,59.323
199542,11016.0,Equipo Rival 1,0,310003,312322,"[""694f40da3fc2f04d68b1221a""]",0.259561,0.551589,0.32992200000000005,0.616353,right,home,8.6009,0,forward,8.6009
199542,12987.0,Tu Equipo,0,312322,362533,"[""694f40da3fc2f04d68b1221b"", ""694f40da3fc2f04d68b1221c"", ""694f40da3fc2f04d68b1221d"", ""694f40da3fc2f04d68b1221e"", ""694f40da3fc2f04d68b1221f"", ""694f40da3fc2f04d68b12220"", ""694f40da3fc2f04d68b12221"", ""694f40da3fc2f04d68b12222"", ""694f40da3fc2f04d68b12223"", ""694f40da3fc2f04d68b12224"", ""694f40da3fc2f04d68b12225"", ""694f40da3fc2f04d68b12226"", ""694f40da3fc2f04d68b12227"", ""694f40da3fc2f04d68b12228"", ""694f40da3fc2f04d68b12229"", ""694f40da3fc2f04d68b1222a"", ""694f40da3fc2f04d68b1222b"", ""694f40da3fc2f04d68b1222c"", ""694f40da3fc2f04d68b1222d"", ""694f40da3fc2f04d68b1222e"", ""694f40da3fc2f04d68b1222f"", ""694f40da3fc2f04d68b12230"", ""694f40da3fc2f04d68b12231"", ""694f40da3fc2f04d68b12232"", ""694f40da3fc2f04d68b12233"", ""694f40da3fc2f04d68b12234"", ""694f40da3fc2f04d68b12235"", ""694f40da3fc2f04d68b12236"", ""694f40da3fc2f04d68b12237"", ""694f40da3fc2f04d68b12238"", ""694f40da3fc2f04d68b12239"", ""694f40da3fc2f04d68b1223a"", ""694f40da3fc2f04d68b1223b"", ""694f40da3fc2f04d68b1223c"", ""694f40da3fc2f04d68b1223d"", ""694f40da3fc2f04d68b1223e"", ""694f40da3fc2f04d68b1223f""]",0.32992200000000005,0.616353,0.41381900000000005,0.545985,left,away,229.2381,20,backward,10.0249
199542,,,0,362533,364303,[],0.234713,0.43305400000000005,0.234713,0.43305400000000005,,neutral,0.0,0,,0.0
199542,11016.0,Equipo Rival 1,0,364303,366242,"[""694f40da3fc2f04d68b12240"", ""694f40da3fc2f04d68b12241""]",0.234713,0.43305400000000005,0.0756255,0.447306,right,home,16.7323,2,sideways,16.7323
199542,,,0,366242,368403,[],0.48667499999999997,0.497293,0.48667499999999997,0.497293,,neutral,0.0,0,,0.0
199542,12987.0,Tu Equipo,0,368403,376885,"[""694f40da3fc2f04d68b12242"", ""694f40da3fc2f04d68b12243"", ""694f40da3fc2f04d68b12244"", ""694f40da3fc2f04d68b12245"", ""694f40da3fc2f04d68b12246""]",0.48667499999999997,0.497293,0.290817,0.678662,left,away,34.5748,3,forward,23.9797
199542,,,0,376885,382408,"[""694f40da3fc2f04d68b12247""]",0.347108,0.302369,0.43575299999999995,0.0829685,,neutral,17.5846,0,,17.5846
199542,12987.0,Tu Equipo,0,382408,398603,"[""694f40da3fc2f04d68b12249"", ""694f40da3fc2f04d68b1224a"", ""694f40da3fc2f04d68b1224b"", ""694f40da3fc2f04d68b1224c"", ""694f40da3fc2f04d68b1224d"", ""694f40da3fc2f04d68b1224e"", ""694f40da3fc2f04d68b1224f"", ""694f40da3fc2f04d68b12250"", ""694f40da3fc2f04d68b12252""]",0.43575299999999995,0.0829685,0.570711,0.70493,left,away,54.7856,6,forward,44.6042
199542,,,0,398603,400436,[],0.307942,0.9295675999999999,0.307942,0.9295675999999999,,neutral,0.0,0,,0.0
199542,11016.0,Equipo Rival 1,0,400436,413603,"[""694f40da3fc2f04d68b12253"", ""694f40da3fc2f04d68b12254"", ""694f40da3fc2f04d68b12255"", ""694f40da3fc2f04d68b12256"", ""694f40da3fc2f04d68b12257"", ""694f40da3fc2f04d68b12258"", ""694f40da3fc2f04d68b12259"", ""694f40da3fc2f04d68b1225a""]",0.307942,0.9295675999999999,0.180691,0.26569,right,home,50.7184,2,backward,47.0795
199542,,,0,413603,424503,[],0.271691,0.332315,0.271691,0.332315,,ballout,0.0,0,,0.0
199542,11016.0,Equipo Rival 1,0,424503,435735,"[""694f40da3fc2f04d68b1225b"", ""694f40da3fc2f04d68b1225c"", ""694f40da3fc2f04d68b1225d"", ""694f40da3fc2f04d68b1225e"", ""694f40da3fc2f04d68b1225f"", ""694f40da3fc2f04d68b12260"", ""694f40da3fc2f04d68b12261""]",0.271691,0.332315,0.37933300000000003,0.98247,right,home,59.5493,4,forward,45.6324
199542,12987.0,Tu Equipo,0,435735,477448,"[""694f40da3fc2f04d68b12262"", ""694f40da3fc2f04d68b12263"", ""694f40da3fc2f04d68b12264"", ""694f40da3fc2f04d68b12265"", ""694f40da3fc2f04d68b12266"", ""694f40da3fc2f04d68b12267"", ""694f40da3fc2f04d68b12268"", ""694f40da3fc2f04d68b12269"", ""694f40da3fc2f04d68b1226a"", ""694f40da3fc2f04d68b1226b"", ""694f40da3fc2f04d68b1226c"", ""694f40da3fc2f04d68b1226e"", ""694f40da3fc2f04d68b1226f"", ""694f40da3fc2f04d68b12270"", ""694f40da3fc2f04d68b12271"", ""694f40da3fc2f04d68b12272"", ""694f40da3fc2f04d68b12273"", ""694f40da3fc2f04d68b12274"", ""694f40da3fc2f04d68b12275"", ""694f40da3fc2f04d68b12276"", ""694f40da3fc2f04d68b12277"", ""694f40da3fc2f04d68b12278"", ""694f40da3fc2f04d68b12279"", ""694f40da3fc2f04d68b1227a"", ""694f40da3fc2f04d68b1227b"", ""694f40da3fc2f04d68b1227c"", ""694f40da3fc2f04d68b1227d"", ""694f40da3fc2f04d68b1227e"", ""694f40da3fc2f04d68b1227f""]",0.37933300000000003,0.98247,0.38702099999999995,0.360167,left,away,208.3555,13,backward,42.3243
199542,,,0,477448,514903,[],0.37565899999999997,0.338863,0.37565899999999997,0.338863,,ballout,0.0,0,,0.0
199542,12987.0,Tu Equipo,0,514903,514903,"[""694f40da3fc2f04d68b12280""]",0.37565899999999997,0.338863,0.37565899999999997,0.338863,left,away,0.0,1,sideways,0.0
199542,,,0,514903,545807,[],0.016718,0.495723,0.016718,0.495723,,ballout,0.0,0,,0.0
199542,11016.0,Equipo Rival 1,0,545807,552269,"[""694f40da3fc2f04d68b12281"", ""694f40da3fc2f04d68b12282"", ""694f40da3fc2f04d68b12283"", ""694f40da3fc2f04d68b12284"", ""694f40da3fc2f04d68b12285"", ""694f40da3fc2f04d68b12286"", ""694f40da3fc2f04d68b12287""]",0.016718,0.495723,0.166992,0.9743075,right,home,45.2865,4,forward,36.1672
199542,,,0,552269,553003,"[""694f40da3fc2f04d68b12288""]",0.19981899999999997,0.979272,0.19981899999999997,0.979272,,neutral,0.0,0,,0.0
199542,12987.0,Tu Equipo,0,553003,558038,"[""694f40da3fc2f04d68b12289"", ""694f40da3fc2f04d68b1228a"", ""694f40da3fc2f04d68b1228b"", ""694f40da3fc2f04d68b1228d""]",0.19981899999999997,0.979272,0.05876999999999999,0.777591,left,away,16.7197,2,backward,20.1847
199542,,,0,558038,559569,"[""694f40da3fc2f04d68b1228e""]",0.033032,0.658066,0.033032,0.658066,,neutral,0.0,0,,0.0
199542,,,0,559569,583458,[],0.20279100000000005,0.994706,0.20279100000000005,0.994706,,ballout,0.0,0,,0.0
199542,12987.0,Tu Equipo,0,583458,591875,"[""694f40da3fc2f04d68b1228f"", ""694f40da3fc2f04d68b12290"", ""694f40da3fc2f04d68b12291"", ""694f40da3fc2f04d68b12292"", ""694f40da3fc2f04d68b12293"", ""694f40da3fc2f04d68b12294"", ""694f40da3fc2f04d68b12295""]",0.20279100000000005,0.994706,0.36614500000000005,0.906004,left,away,32.4898,4,sideways,18.1818
199542,,,0,591875,595044,[],0.0522396,0.5985590000000001,0.0522396,0.5985590000000001,,neutral,0.0,0,,0.0
199542,11016.0,Equipo Rival 1,0,595044,605036,"[""694f40da3fc2f04d68b12296"", ""694f40da3fc2f04d68b12297"", ""694f40da3fc2f04d68b12298"", ""694f40da3fc2f04d68b12299""]",0.0522396,0.5985590000000001,0.0636036,0.149354,right,home,18.9775,2,backward,30.5692
199542,,,0,605036,609437,"[""694f40da3fc2f04d68b1229a"", ""694f40da3fc2f04d68b1229c"", ""694f40da3fc2f04d68b1229d""]",0.529319,0.12196,0.48441500000000004,0.0845638,,neutral,5.357,0,,5.357
199542,,,0,609437,623036,[],0.505888,0.0471798,0.505888,0.0471798,,ballout,0.0,0,,0.0
199542,12987.0,Tu Equipo,0,623036,691469,"[""694f40da3fc2f04d68b1229e"", ""694f40da3fc2f04d68b1229f"", ""694f40da3fc2f04d68b122a0"", ""694f40da3fc2f04d68b122a1"", ""694f40da3fc2f04d68b122a2"", ""694f40da3fc2f04d68b122a3"", ""694f40da3fc2f04d68b122a4"", ""694f40da3fc2f04d68b122a5"", ""694f40da3fc2f04d68b122a6"", ""694f40da3fc2f04d68b122a7"", ""694f40da3fc2f04d68b122a8"", ""694f40da3fc2f04d68b122a9"", ""694f40da3fc2f04d68b122aa"", ""694f40da3fc2f04d68b122ab"", ""694f40da3fc2f04d68b122ac"", ""694f40da3fc2f04d68b122ad"", ""694f40da3fc2f04d68b122ae"", ""694f40da3fc2f04d68b122af"", ""694f40da3fc2f04d68b122b0"", ""694f40da3fc2f04d68b122b1"", ""694f40da3fc2f04d68b122b2"", ""694f40da3fc2f04d68b122b3"", ""694f40da3fc2f04d68b122b4"", ""694f40da3fc2f04d68b122b7"", ""694f40da3fc2f04d68b122b8"", ""694f40da3fc2f04d68b122b9"", ""694f40da3fc2f04d68b122ba"", ""694f40da3fc2f04d68b122bb"", ""694f40da3fc2f04d68b122bc"", ""694f40da3fc2f04d68b122bd"", ""694f40da3fc2f04d68b122be"", ""694f40da3fc2f04d68b122bf"", ""694f40da3fc2f04d68b122c0"", ""694f40da3fc2f04d68b122c1"", ""694f40da3fc2f04d68b122c2"", ""694f40da3fc2f04d68b122c3"", ""694f40da3fc2f04d68b122c4"", ""694f40da3fc2f04d68b122c5"", ""694f40da3fc2f04d68b122c6"", ""694f40da3fc2f04d68b122c7""]",0.505888,0.0471798,0.528341,0.255028,left,away,299.2463,21,forward,14.329
199542,,,0,691469,713436,[],0.106883,0.00037799999999998946,0.106883,0.00037799999999998946,,ballout,0.0,0,,0.0
199542,11016.0,Equipo Rival 1,0,713436,713436,"[""694f40da3fc2f04d68b122c8""]",0.106883,0.00037799999999998946,0.106883,0.00037799999999998946,right,home,0.0,1,sideways,0.0
199542,,,0,713436,717403,"[""694f40da3fc2f04d68b122ca""]",0.35501000000000005,0.0452166,0.19629399999999997,0.110066,,neutral,17.2387,0,,17.2387
199542,12987.0,Tu Equipo,0,717403,717403,"[""694f40da3fc2f04d68b122cb""]",0.19629399999999997,0.110066,0.19629399999999997,0.110066,left,away,0.0,1,sideways,0.0
199542,,,0,717403,718903,[],0.268377,0.257042,0.268377,0.257042,,neutral,0.0,0,,0.0
199542,11016.0,Equipo Rival 1,0,718903,722887,"[""694f40da3fc2f04d68b122cc"", ""694f40da3fc2f04d68b122cd"", ""694f40da3fc2f04d68b122ce""]",0.268377,0.257042,0.0503794,0.454754,right,home,26.5595,3,forward,26.5461
199542,,,0,722887,727099,[],0.59892,0.251169,0.59892,0.251169,,neutral,0.0,0,,0.0
199542,12987.0,Tu Equipo,0,727099,732103,"[""694f40da3fc2f04d68b122cf"", ""694f40da3fc2f04d68b122d0"", ""694f40da3fc2f04d68b122d1"", ""694f40da3fc2f04d68b122d2"", ""694f40da3fc2f04d68b122d3"", ""694f40da3fc2f04d68b122d4""]",0.59892,0.251169,0.488315,0.167902,left,away,42.2121,4,backward,12.9203
199542,,,0,732103,733536,[],0.396106,0.15156999999999998,0.396106,0.15156999999999998,,neutral,0.0,0,,0.0
199542,11016.0,Equipo Rival 1,0,733536,735936,"[""694f40da3fc2f04d68b122d5"", ""694f40da3fc2f04d68b122d6""]",0.396106,0.15156999999999998,0.391382,0.014572999999999947,right,home,9.329,1,backward,9.329
199542,,,0,735936,739153,"[""694f40da3fc2f04d68b122d8""]",0.462174,0.0842084,0.542456,0.101992,,neutral,8.5159,0,,8.5159
199542,12987.0,Tu Equipo,0,739153,759365,"[""694f40da3fc2f04d68b122d9"", ""694f40da3fc2f04d68b122da"", ""694f40da3fc2f04d68b122db"", ""694f40da3fc2f04d68b122dc"", ""694f40da3fc2f04d68b122dd"", ""694f40da3fc2f04d68b122de"", ""694f40da3fc2f04d68b122df"", ""694f40da3fc2f04d68b122e0"", ""694f40da3fc2f04d68b122e1"", ""694f40da3fc2f04d68b122e2"", ""694f40da3fc2f04d68b122e3"", ""694f40da3fc2f04d68b122e4""]",0.542456,0.101992,0.261232,0.215131,left,away,95.4676,6,sideways,30.5143
199542,,,0,759365,760269,[],0.181892,0.34379400000000004,0.181892,0.34379400000000004,,neutral,0.0,0,,0.0
199542,11016.0,Equipo Rival 1,0,760269,779669,"[""694f40da3fc2f04d68b122e6"", ""694f40da3fc2f04d68b122e7"", ""694f40da3fc2f04d68b122e8"", ""694f40da3fc2f04d68b122e9"", ""694f40da3fc2f04d68b122ea"", ""694f40da3fc2f04d68b122eb"", ""694f40da3fc2f04d68b122ec"", ""694f40da3fc2f04d68b122ed"", ""694f40da3fc2f04d68b122ee"", ""694f40da3fc2f04d68b122ef"", ""694f40da3fc2f04d68b122f0""]",0.181892,0.34379400000000004,0.407431,0.9780319,right,home,100.4292,6,forward,49.2022
199542,,,0,779669,783982,[],0.570686,0.653612,0.570686,0.653612,,neutral,0.0,0,,0.0
199542,12987.0,Tu Equipo,0,783982,803769,"[""694f40da3fc2f04d68b122f1"", ""694f40da3fc2f04d68b122f2"", ""694f40da3fc2f04d68b122f3"", ""694f40da3fc2f04d68b122f4"", ""694f40da3fc2f04d68b122f5"", ""694f40da3fc2f04d68b122f6"", ""694f40da3fc2f04d68b122f7"", ""694f40da3fc2f04d68b122f8"", ""694f40da3fc2f04d68b122f9"", ""694f40da3fc2f04d68b122fa"", ""694f40da3fc2f04d68b122fb"", ""694f40da3fc2f04d68b122fc""]",0.570686,0.653612,0.448203,0.646983,left,away,79.8055,7,sideways,12.8686
199542,,,0,803769,804842,[],0.405027,0.5776589999999999,0.405027,0.5776589999999999,,neutral,0.0,0,,0.0
199542,11016.0,Equipo Rival 1,0,804842,831803,"[""694f40da3fc2f04d68b122fd"", ""694f40da3fc2f04d68b122fe"", ""694f40da3fc2f04d68b122ff"", ""694f40da3fc2f04d68b12300"", ""694f40da3fc2f04d68b12301"", ""694f40da3fc2f04d68b12302"", ""694f40da3fc2f04d68b12303"", ""694f40da3fc2f04d68b12304"", ""694f40da3fc2f04d68b12305"", ""694f40da3fc2f04d68b12306"", ""694f40da3fc2f04d68b12307"", ""694f40da3fc2f04d68b12308"", ""694f40da3fc2f04d68b12309"", ""694f40da3fc2f04d68b1230a""]",0.405027,0.5776589999999999,0.89432,0.9780319,right,home,153.4112,6,forward,58.1437
199542,,,0,831803,832036,"[""694f40da3fc2f04d68b1230b""]",0.8996379999999999,0.970868,0.8996379999999999,0.970868,,neutral,0.0,0,,0.0
199542,,,0,832036,855869,[],0.913555,0.99292947,0.913555,0.99292947,,ballout,0.0,0,,0.0
199542,11016.0,Equipo Rival 1,0,855869,858654,"[""694f40da3fc2f04d68b1230c"", ""694f40da3fc2f04d68b1230d"", ""694f40da3fc2f04d68b1230e"", ""694f40da3fc2f04d68b1230f"", ""694f40da3fc2f04d68b12310""]",0.913555,0.99292947,0.8963909999999999,0.938892,right,home,9.2828,2,backward,4.0927
199542,,,0,858654,873003,[],0.837817,0.99479167,0.837817,0.99479167,,ballout,0.0,0,,0.0
199542,11016.0,Equipo Rival 1,0,873003,876436,"[""694f40da3fc2f04d68b12311"", ""694f40da3fc2f04d68b12312"", ""694f40da3fc2f04d68b12313"", ""694f40da3fc2f04d68b12314""]",0.837817,0.99479167,0.937599,0.748982,right,home,21.8646,2,backward,19.7272
199542,,,0,876436,903964,[],0.9448463,0.629132,0.9448463,0.629132,,ballout,0.0,0,,0.0
199542,12987.0,Tu Equipo,0,903964,909568,"[""694f40da3fc2f04d68b12316"", ""694f40da3fc2f04d68b12317"", ""694f40da3fc2f04d68b12318"", ""694f40da3fc2f04d68b12319"", ""694f40da3fc2f04d68b1231a""]",0.9448463,0.629132,0.891304,0.769117,left,away,22.0679,3,forward,11.0552
199542,,,0,909568,925569,[],0.569727,0.99479167,0.569727,0.99479167,,ballout,0.0,0,,0.0
199542,11016.0,Equipo Rival 1,0,925569,929434,"[""694f40da3fc2f04d68b1231b"", ""694f40da3fc2f04d68b1231c""]",0.569727,0.99479167,0.852622,0.853221,right,home,23.376,1,sideways,31.225
199542,12987.0,Tu Equipo,0,929434,931732,"[""694f40da3fc2f04d68b1231d"", ""694f40da3fc2f04d68b1231e""]",0.852622,0.853221,0.860507,0.973972,left,away,8.2527,1,forward,8.2527
199542,,,0,931732,932869,[],0.621267,0.9649,0.621267,0.9649,,neutral,0.0,0,,0.0
199542,11016.0,Equipo Rival 1,0,932869,936203,"[""694f40da3fc2f04d68b1231f"", ""694f40da3fc2f04d68b12320"", ""694f40da3fc2f04d68b12321"", ""694f40da3fc2f04d68b12322""]",0.621267,0.9649,0.603389,0.7564299999999999,right,home,11.5462,1,backward,14.2997
199542,,,0,936203,938077,[],0.678601,0.769433,0.678601,0.769433,,neutral,0.0,0,,0.0
199542,12987.0,Tu Equipo,0,938077,938992,"[""694f40da3fc2f04d68b12323"", ""694f40da3fc2f04d68b12324""]",0.678601,0.769433,0.735196,0.775438,left,away,5.9565,2,sideways,5.9565
199542,,,0,938992,940603,[],0.47841,0.806834,0.47841,0.806834,,neutral,0.0,0,,0.0
