secuencia_rival_id,bepro_sequence_id,origen_segmentacion,tipologia,cluster_trayectoria,period,minuto_partido,start_time_seg,end_time_seg,end_time_bepro_ms,motivo_cierre,duracion_seg,indice_desorganizacion,indice_peligrosidad_accion,score_critico,xT_max,xT_added,pico_amenaza_concedida,exposicion_amenaza_concedida,control_campo_subiza_medio,control_campo_rival_medio,control_zona_peligrosa_subiza_medio,control_zona_peligrosa_rival_medio,pitch_control_rival_detras_linea,perdida_control_campo_subiza,incremento_control_zona_peligrosa_rival,categoria_desorganizacion_auto,categoria_peligrosidad_auto,tipo_desorganizacion_principal,tipo_desorganizacion_secundaria,tipo_finalizacion_tiro,tipo_finalizacion_tiro_puerta,es_gol,xg_tiro,score_finalizacion,match_time_tiro_oficial,distancia_tiro_seq_ms,tipo_asignacion_tiro_seq,x_fin,y_fin,ball_x_ini_m,ball_y_ini_m,ball_x_fin_m,ball_y_fin_m,ball_x_ini_norm_m,ball_y_ini_norm_m,ball_x_fin_norm_m,ball_y_fin_norm_m,progresion_x_norm_m,x_max_norm_m,recorrido_balon_m,recorrido_bepro_m,progresion_bepro_m,num_pases_bepro,direccion_progresion_bepro,num_eventos,num_eventos_rivales,tiene_setpiece,tipo_secuencia_ofensiva,motivo_conservacion,motivo_cierre,frames_poseedor_rival,frames_poseedor_propio,pct_poseedor_rival,validacion_rival_ok,alerta_validacion
58,498,bepro_sequences,T2,2,1,72.8,4353.405,4367.724,4365841.0,cierre_recuperacion_propia,14.319,0.707,0.565,0.543,0.206,0.164,0.206,1.292,0.2725395282792954,0.7274604717207046,0.6630463079948778,0.3369536920051222,0.3369536920051222,0.2097532062265641,0.2538857529253442,muy_alta,alta,estructura_anchura,pitch_control_rival,0,0,False,,0.1,,,,7.803,25.8176,35.8428,14.3488,7.803,25.8176,66.1572,49.6512,94.197,38.1824,28.0398,94.3602,30.294615981721897,38.6023,26.3115,3,sideways,6,6,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_recuperacion_propia,28.0,0.0,1.0,True,
61,525,bepro_sequences,T2,2,1,77.2,4628.361,4633.527,4631607.0,cierre_recuperacion_propia,5.166,0.632,0.582,0.535,0.262,0.224,0.262,2.483,0.20048861041035146,0.7995113895896485,0.6174527771605541,0.38254722283944587,0.38254722283944587,0.06317318536327829,0.18345971471460165,alta,alta,pitch_control_rival,estructura_anchura,0,0,False,,0.1,,,,9.406305768000001,33.46523456,16.1874,0.416,9.406305768000001,33.46523456,85.8126,63.584,92.593694232,30.53476544,6.781094232000001,95.26766952,33.73774064731013,5.8155,24.5351,1,forward,2,2,True,balon_parado_con_continuidad,setpiece_con_continuidad_bepro,cierre_recuperacion_propia,5.0,2.0,0.7142857142857143,True,
56,485,bepro_sequences,T2,2,1,71.3,4273.359,4278.361,4274861.0,cierre_recuperacion_propia,5.002,0.653,0.541,0.502,0.148,0.128,0.148,1.352,0.28246848972941907,0.7175315102705808,0.683067426542757,0.316932573457243,0.316932573457243,-0.028160899624680047,-0.015937224945192396,alta,alta,pitch_control_rival,estructura_retroceso,0,0,False,,0.1,,,,9.0066,20.8448,44.88,1.0688,9.0066,20.8448,57.12,62.9312,92.9934,43.1552,35.8734,92.9934,40.96328848566726,18.4626,18.4626,2,forward,2,2,True,balon_parado_con_continuidad,setpiece_con_continuidad_bepro,cierre_recuperacion_propia,,,,False,Revisar: el poseedor detectado no confirma dominio rival en la secuencia.
37,297,bepro_sequences,T2,2,1,45.6,2717.568,2734.559,2732128.0,cierre_recuperacion_propia,16.991,0.629,0.5,0.486,0.202,0.181,0.202,1.063,0.42554566937499566,0.5744543306250044,0.8440331979554043,0.15596680204459562,0.15596680204459562,0.2601951723774567,0.3180299168358195,alta,alta,estructura_retroceso,estructura_anchura,0,0,False,,0.1,,,,1.468879305,23.16168,60.259620327438505,42.07879130099283,1.468879305,23.16168,41.740379672561495,21.921208699007167,100.531120695,40.838319999999996,58.7907410224385,101.40522015,61.759277278329485,62.8694,61.4338,5,backward,10,10,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_recuperacion_propia,31.0,3.0,0.9117647058823529,True,
28,200,bepro_sequences,T2,2,0,30.8,1837.269,1850.54,1847040.0,cierre_recuperacion_propia,13.271,0.698,0.463,0.485,0.161,0.118,0.161,1.15,0.31687480592344713,0.6831251940765528,0.6698647600725873,0.3301352399274128,0.3301352399274128,0.24431423199464752,0.5739180513553764,muy_alta,media,estructura_retroceso,pitch_control_rival,0,0,False,,0.05,,,,96.174673002,45.8072576,46.855710194134176,59.642522168958294,96.174673002,45.8072576,46.855710194134176,59.642522168958294,96.174673002,45.8072576,49.31896280786583,96.71707422,51.22279412660662,47.7566,49.6095,3,sideways,6,6,True,balon_parado_con_continuidad,setpiece_con_continuidad_bepro,cierre_recuperacion_propia,24.0,3.0,0.8888888888888888,True,
50,420,bepro_sequences,T0,0,1,59.7,3575.928,3582.429,3582429.0,cierre_bepro,6.501,0.779,0.423,0.48,0.083,0.042,0.083,1.053,0.17526008005057864,0.8247399199494213,0.4600907220234999,0.5399092779765002,0.5399092779765002,0.015138275452759503,0.1403869804191094,critica,media,pitch_control_rival,estructura_anchura,0,0,False,,0.1,,,,1.5198,53.9968,29.180017199999995,54.07616,1.5198,53.9968,72.8199828,9.923839999999998,100.4802,10.0032,27.66021719999999,100.4802,27.660331045755317,16.6598,29.1713,1,sideways,3,3,False,transicion_rapida,origen_recuperacion_rival,cierre_bepro,7.0,0.0,1.0,True,
57,489,bepro_sequences,T0,0,1,72.0,4305.861,4320.528,4320528.0,cierre_bepro,14.667,0.742,0.433,0.476,0.107,0.076,0.107,0.958,0.34724532503715055,0.6527546749628496,0.7059326042006897,0.29406739579931046,0.29406739579931046,0.5084059175221305,0.5743512309526209,muy_alta,media,estructura_retroceso,estructura_anchura,0,0,False,,0.1,,,,8.937777837454632,53.06112351456327,68.8092,12.6592,8.937777837454632,53.06112351456327,33.190799999999996,51.3408,93.06222216254537,10.93887648543673,59.87142216254537,94.6471158,72.22812897647529,87.105,76.7693,4,forward,6,6,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_bepro,28.0,0.0,1.0,True,
69,579,bepro_sequences,T0,0,1,85.1,5088.461,5104.361,5104361.0,cierre_bepro,15.9,0.563,0.533,0.464,0.135,0.026,0.135,1.578,0.30226255124134893,0.6977374487586512,0.6154871688641761,0.38451283113582413,0.38451283113582413,0.29282231123614555,0.3728144381727496,media,alta,estructura_anchura,pitch_control_rival,0,0,False,,0.1,,,,21.0024834,46.9423296,27.543002880000007,15.6604736,21.0024834,46.9423296,74.45699712,48.3395264,80.9975166,17.0576704,6.54051948,92.23708020000001,31.95829954601771,84.9662,34.6501,7,forward,11,11,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_bepro,42.0,0.0,1.0,True,
48,412,bepro_sequences,T2,2,1,59.0,3524.894,3538.794,3538794.0,cierre_bepro,13.9,0.674,0.438,0.452,0.094,0.063,0.094,0.894,0.21176062150577074,0.7882393784942293,0.6016272327410629,0.39837276725893717,0.39837276725893717,0.07919277645841588,0.09034305751353022,alta,media,pitch_control_rival,estructura_anchura,0,0,False,,0.1,,,,16.0548,16.7104,27.0402,2.1376,16.0548,16.7104,74.9598,61.8624,85.9452,47.2896,10.985399999999998,85.9452,18.249534596805475,42.6461,18.966,4,forward,8,8,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_bepro,27.0,0.0,1.0,True,
43,364,bepro_sequences,T2,2,1,52.1,3121.761,3127.566,3124094.0,cierre_recuperacion_propia,5.805,0.501,0.536,0.447,0.154,0.135,0.154,1.537,0.36054767360265566,0.6394523263973444,0.7323015973179551,0.2676984026820449,0.2676984026820449,0.1774691459521962,0.29193161246362853,media,alta,pitch_control_rival,estructura_retroceso,0,0,False,,0.1,,,,19.18835322,32.276261760000004,49.0008,0.0,19.18835322,32.276261760000004,52.9992,64.0,82.81164678,31.723738239999996,29.812446780000002,82.81164678,43.93789999772828,26.0652,26.0652,2,forward,2,2,True,balon_parado_con_continuidad,setpiece_con_continuidad_bepro,cierre_recuperacion_propia,2.0,4.0,0.3333333333333333,False,Revisar: el poseedor detectado no confirma dominio rival en la secuencia.
5,26,bepro_sequences,T2,2,0,2.9,163.53,173.836,171881.0,cierre_recuperacion_propia,10.306,0.629,0.387,0.417,0.114,0.075,0.114,1.013,0.21595938713236737,0.7840406128676325,0.6049007105536395,0.3950992894463604,0.3950992894463604,0.012085267397010296,0.0752237744190965,alta,media,pitch_control_rival,presion_distancia,0,0,False,,0.05,,,,87.19508148,46.76588287999999,70.21078710000002,61.87223168,87.19508148,46.76588287999999,70.21078710000002,61.87223168,87.19508148,46.76588287999999,16.98429437999998,91.95307752000001,22.730332810008754,26.2537,25.4298,2,backward,5,5,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_recuperacion_propia,21.0,2.0,0.9130434782608695,True,
64,546,bepro_sequences,T0,0,1,81.1,4850.594,4866.03,4866030.0,cierre_bepro,15.436,0.687,0.351,0.415,0.084,0.072,0.084,0.761,0.44635908542407937,0.5536409145759207,0.7780977478319484,0.22190225216805173,0.22190225216805173,0.49698432578046714,0.42445565750879155,alta,media,presion_distancia,estructura_retroceso,0,0,False,,0.1,,,,5.9772,10.336,86.11305018000002,49.37726400000001,5.9772,10.336,15.886949819999984,14.622735999999989,96.0228,53.664,80.13585018000002,96.0228,89.14019732303214,107.9455,92.9305,3,backward,6,6,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_bepro,24.0,0.0,1.0,True,
53,457,bepro_sequences,T2,2,1,66.0,3952.661,3960.928,3960928.0,cierre_bepro,8.267,0.635,0.388,0.411,0.069,0.022,0.069,1.037,0.20585732906939214,0.7941426709306078,0.5571785802220592,0.4428214197779409,0.4428214197779409,0.04555060531381866,0.08626010633159636,alta,media,pitch_control_rival,estructura_anchura,0,0,False,,0.1,,,,23.001,8.5504,33.904799999999994,1.1328,23.001,8.5504,68.0952,62.8672,78.999,55.449600000000004,10.90379999999999,85.49359500000001,13.187632243886688,22.2295,14.1878,4,forward,6,6,True,balon_parado_con_continuidad,setpiece_con_continuidad_bepro,cierre_bepro,20.0,0.0,1.0,True,
