match_id,secuencia_rival_id,verticalidad,horizontalidad,ritmo_pases,duracion_log,eventos_log,recorrido_log,vel_media_balon,amplitud_balon_m
199542,1,-0.139294716794521,0.9902509691351652,0.3701647233018693,2.4686078768184974,2.079441541679836,3.256430047600008,2.3095231660622693,30.663841808501537
199542,3,-0.0714931732991485,0.9974410890732434,0.4173622704507512,2.102669667799043,1.9459101490553128,3.4046871781404806,4.049092485702944,39.008
199542,27,-0.0729619656478735,0.997334723936151,0.2402460119162021,3.082460277063815,2.3978952727983707,4.031765908043542,2.6600206908219683,60.1536
199542,16,0.7821103141387603,0.6231399975268557,0.2456700651025672,3.2356542761070184,2.6390573296152584,2.95861878811734,0.7481200330404735,57.5872
199542,68,-0.9899798200980672,0.1412089083542498,0.3191828917969996,1.9832059337990104,1.0986122886681098,3.524881859825947,5.258500247121218,5.5488
199542,30,0.918096431913338,0.396357088630944,0.4899559039686428,1.6257048848979725,1.0986122886681098,3.4872732501631454,7.764985399908267,12.5632
199542,8,0.4269457762569046,0.904277227478603,0.2898550724637681,2.694627180770069,2.079441541679836,3.6650385246069135,2.757800059012717,41.2672
199542,25,0.0540124742329822,0.9985402608944876,0.6056018168054503,2.0288059257112563,1.6094379124341005,3.875593769527665,7.147814716803391,47.1424
199542,32,0.4360743686476416,0.8999106316788134,0.4411764705882353,2.0541237336955462,1.6094379124341005,3.801387390193008,6.435771399964343,39.38300992
199542,17,0.5862940059650276,0.810098351170696,0.32441200324412,1.9692080612801357,1.6094379124341005,0.9690186523424982,0.2652647183374218,3.0463999999999984
199542,18,0.0904921200085473,0.9958971715073598,0.4458314757021846,1.7021993925154115,1.3862943611198906,2.317320240568366,2.039331799060508,9.110907960235895
199542,26,-0.8141886412870126,0.5806004274879656,0.3862992531547772,2.1708806019966174,1.791759469228055,3.497179696982283,4.12338242696798,22.505932800000004
199542,9,0.615827018766577,0.7878813888886258,0.5197505197505198,2.162863149818908,2.079441541679836,3.440616874226902,3.924922366695079,25.88418599640872
199542,35,0.46029709145604,0.8877649393826669,0.3673544358048123,2.8526121989591733,2.302585092994046,4.14887469419969,3.818199828460412,55.73188928
199542,7,-0.298772693824015,0.9543243041152946,0.151894888736994,2.6509153163972137,1.791759469228055,3.8187688926680505,3.383314285021989,43.31029248
199542,31,0.9648076788469367,0.2629565417288302,0.5825242718446602,1.8164520818184269,1.3862943611198906,3.110413622609003,4.161227217442643,5.635242879999993
199542,10,0.0436268664609037,0.9990478950094446,0.2001601281024819,2.3971677354799934,1.6094379124341005,3.388096955765568,2.863245630069268,28.582311040000008
199542,45,-0.4821335263298363,0.8760977472798099,0.721327242125511,1.6407427622625128,1.791759469228055,2.8794960011922552,4.040706196040703,15.217512500329107
199542,59,0.4854407221118539,0.8742695838901876,0.3781194857574994,2.189864222929927,1.791759469228055,3.9997737784229903,6.753945065603674,46.8484352
199542,19,0.3491468431104916,0.9370680241828648,0.7466865783087548,1.849556567954272,1.791759469228055,2.6422426890858075,2.4350692801318834,12.223739519999995
199542,66,-0.4479522037642742,0.8940575055010331,0.1637733377006223,1.9609394975988352,1.0986122886681098,3.143702566062626,3.634059779414568,19.838750719999997
199542,44,-0.9864832776745956,0.1638619628479622,0.1717622810030917,2.915931203350436,1.791759469228055,3.6661906424892825,2.1815335940019933,32.080999680000005
199542,11,-0.8696977765952751,0.4935846202883909,0.7530120481927711,1.606232781485152,1.3862943611198906,3.236378665214388,6.134895285169358,12.8607104
199542,67,-0.4348331216931174,0.9005110528353432,0.4827031375703942,1.976162192225834,1.6094379124341005,3.541752212349444,5.3945881728439415,30.1917632
199542,38,-0.723156652636215,0.6906840491483677,0.4334633723450368,1.7252634779396907,1.6094379124341005,2.595116157499115,2.687070560440633,8.5632
207673,70,-0.8629803155991391,0.5052375430314044,0.0,3.312839644190415,2.70805020110221,4.437228570468767,3.1568725831164657,61.376
207673,20,0.9915664466895654,0.1295993124959738,0.2351097178683385,2.6217658325051976,1.9459101490553128,3.796032446188468,3.4109860113648582,26.671674880000005
207673,96,-0.9782613163169812,0.2073759797994153,0.0698031551026106,2.7295507325482125,1.9459101490553128,4.01455462082883,3.79719506612192,31.18206080000001
207673,24,0.8630754308631967,0.5050750445629908,0.2083333333333333,1.7578579175523736,1.3862943611198906,3.361161880624424,5.796387483764399,17.38739140043104
207673,65,-0.956808265954953,0.2907196969595905,0.2876594112570716,2.4361539849154608,1.791759469228055,4.224217754336079,6.455176795823497,29.27850048000001
207673,46,-0.9449069455603614,0.3273390661558568,0.4058441558441558,1.2424239907001886,1.3862943611198906,2.5960696460378805,5.036901231549026,5.508271736433009
207673,79,-0.9113235088494034,0.4116909790345319,0.2207505518763796,2.6803363625346943,2.079441541679836,4.076908807905549,4.265115682961919,45.78824272179885
207673,67,-0.9915105906960738,0.1300259533228768,0.1165501165501165,2.259677591982769,1.3862943611198906,4.065088803055795,6.674834831494082,9.6377472
207673,73,-0.724304094574478,0.6894806585993879,0.2777777777777778,2.734367509419584,2.302585092994046,3.879224575732049,3.2907416884988763,36.9446370695448
207673,89,-0.999997633012783,0.0021757685611068,0.2333722287047841,2.6286461783149417,1.791759469228055,4.146013335140936,4.837153918559672,16.49953344
207673,85,-0.9965905588407344,0.0825061090435873,0.242883513067133,3.0720449564031544,2.3978952727983707,4.256940115447813,3.3806297597920127,57.4336
207673,94,-0.943682805522396,0.3308515717982611,0.2203856749311294,2.3100571078327468,1.3862943611198906,3.1542617944282463,2.472256784301926,34.221811200000005
207673,66,-0.99713137570329,0.0756902872769331,0.3584229390681003,2.704711299836696,2.302585092994046,4.180499612276298,4.616381287179195,16.474227327999998
207673,59,-0.991818225818046,0.1276581643889017,0.2067397146991937,2.367810877911753,1.3862943611198906,3.917639424032701,5.0942331003337005,31.0656
207673,28,0.9227480454178224,0.3854037424281036,0.5557099194220616,1.5258388885577867,1.3862943611198906,3.2202418781935145,6.678014634628844,12.690470464
207673,30,0.9907612401998978,0.1356177160903394,0.1899064710630015,3.0939019973262343,2.302585092994046,4.086269185050404,2.7782095839013623,24.697846400000003
207673,83,-0.9253462889588756,0.3791229952271919,0.3198976327575176,3.473828072697063,2.9444389791664403,4.247206388418289,2.204409416534998,44.9600896
207673,42,-0.1542682487004277,0.9880290013167138,0.3581661891117478,2.7053799725463312,2.302585092994046,3.7022625092832273,2.832300885645512,41.472
207673,47,-0.9303615119099068,0.3666435014516303,0.1871082421180653,2.4586482286256333,1.6094379124341005,3.3384430654408352,2.5423543414994705,17.30842113069521
207673,68,-0.9859144844103848,0.1672502000889839,0.1999733368884148,2.7727137144279324,1.9459101490553128,3.679109532858394,2.573730567600666,35.73597184
207673,62,-0.9593672863748764,0.28216025558839,0.3119881444505109,2.626189174621889,2.079441541679836,3.98724649874178,4.126530994879458,42.392987328
207673,44,-0.9989309510774124,0.0462272103806396,0.2651113467656416,2.778073652470351,2.079441541679836,4.493874044337037,5.863426295927005,36.621968640000006
207673,90,-0.7197943572616767,0.694187354576738,0.2405580947798893,2.600539226716431,1.9459101490553128,3.347908929347209,2.20056087608847,27.3792
207673,86,-0.980124202190806,0.1983848489170377,0.2632185042608495,3.44658493812533,2.70805020110221,4.014697912074786,1.7901015109665903,40.1640384
207673,45,-0.9774866475949274,0.2109972838062854,0.2951158329644385,2.051170659712806,1.6094379124341005,3.68282422875954,5.7191268736925736,19.69154304
207673,76,-0.9962852924044204,0.0861139717969066,0.4148516905206389,1.7614720682895983,1.3862943611198906,3.448643113733449,6.317709778934533,5.957231696992416
207673,15,0.8877599493534777,0.4603067154886084,0.3018108651911469,2.392425796993835,2.079441541679836,3.9952427745916976,5.366099714153676,27.92531904
207673,77,-0.999316544357662,0.0369654456629577,0.2487438435898711,3.04932043272392,2.3978952727983707,3.949880035841,2.533661848958912,19.06101857092615
207673,63,-0.9074653620005502,0.4201269055526099,0.1896453631708705,2.4463390566387417,1.6094379124341005,2.7861621182606213,1.4430736700411944,17.576838536387367
207673,48,-0.7482455745866464,0.6634218568237704,0.3490401396160558,1.9065751436566365,1.3862943611198906,3.053808344324005,3.52459201435338,20.78257744115639
207673,11,0.4145556852738488,0.9100239468316916,0.2487562189054726,2.837908188360424,2.19722457733622,3.5744734632972395,2.1564571663458567,50.01598456728237
207673,7,0.96397500262086,0.265992846373945,0.3309066843150231,2.309163408354168,1.791759469228055,4.080638605938653,6.417742395876969,24.778220543999996
207673,12,0.9999417748918552,0.0107910530592107,0.252111433253498,2.189752284719702,1.6094379124341005,4.110973784777763,7.564111365359587,14.77232896000001
207673,54,-0.9477191097832114,0.3191057645228574,0.2654867256637168,3.552486829208381,2.8903717578961645,3.91254837206303,1.4462028092390935,55.61908487151
207673,21,0.4596041165808165,0.8881238967745251,0.2186270222999563,1.7181129290597563,1.0986122886681098,2.7919732945546563,3.347874676132341,14.955590399999998
207673,57,-0.8653369126549609,0.5011906100445023,0.303756454824665,3.4219472725807525,2.8903717578961645,3.859259986919725,1.5670538790120516,54.701722496
207673,40,-0.9778074918805876,0.2095053909143978,0.3055046381158696,3.611080061659525,2.995732273553991,4.404802581362588,2.245264231456335,56.60316519537696
207673,72,-0.9234385169032834,0.3837464078000787,0.2422871910838313,2.593910520360625,1.9459101490553128,4.172701829725575,5.159953049598447,30.81096768
207673,9,0.998953261173354,0.0457425621398795,0.2388725216975874,2.607050533480172,2.079441541679836,4.108992851880739,4.768322804191618,18.015821376000005
207673,58,-0.9080160355359436,0.418935411739791,0.145800933125972,3.071581585837429,2.079441541679836,4.534800915135057,4.481189626788215,44.8655552
207673,87,-0.2745135128475229,0.9615832419838196,0.5972696245733788,2.543175557911976,2.4849066497880004,4.119678048678699,5.165480066133976,58.79824576
207673,61,0.0388154931572413,0.9992463947850702,0.3678950272855478,2.8512265974442617,2.4849066497880004,2.8243438249984343,0.9718489720132624,29.988711528659245
207673,84,-0.9968722038974056,0.0790304314598548,0.5176653293645658,2.166421668181174,1.9459101490553128,2.437686435886045,1.3519513147361897,11.564799999999998
207673,49,-0.8655389302506519,0.5008416518427329,0.2877145871295675,2.4359789761645767,1.9459101490553128,3.422880753116712,2.844308518685028,19.74976384
207673,64,-0.991787253791513,0.1278985661244438,0.3033796492931254,2.861114576829047,2.302585092994046,3.8866588748742497,2.897138634004871,15.168351999999992
207673,60,-0.7770555974187525,0.6294319649653848,0.3464203233256351,2.2679936482244267,1.791759469228055,3.734337833713246,4.718279203917919,34.375744
207673,88,-0.5753556957915127,0.8179033092733299,0.4410467509556013,2.054380111084465,1.9459101490553128,3.4907111570886338,4.676458682442109,39.53455667200001
207673,25,-0.0273923389501615,0.999624759480696,0.3725782414307004,2.668616131856803,2.19722457733622,4.116162083049985,4.495039925288733,61.54257422100256
207673,75,-0.1109800060887475,0.9938226392312368,0.3981486089682974,3.048941231885134,2.70805020110221,3.827406515842444,2.23676059071399,61.66312128
207673,43,-0.9870817859776576,0.1602171894372056,0.3598157743235463,2.7010927205347115,2.3978952727983707,3.9995527849627135,3.8553352316118144,36.3023395239134
207673,93,-0.0682339813877501,0.9976693459177624,0.2416042522348393,2.227646006329552,1.6094379124341005,3.345777304373901,3.307879806250965,27.3188096
207673,31,0.9572588015372634,0.28923275554377,0.3368893879842785,2.934388643312939,2.4849066497880004,4.250480936670798,3.882040242521087,26.922208
207673,27,-0.9887216167534096,0.1497650311805926,0.9940357852882704,1.3907842663927426,1.6094379124341005,2.57023520282601,3.998972140887566,4.189110079999999
207673,32,0.8534233562184385,0.5212183564120286,0.3232062055591467,3.6409489203563865,3.1780538303479458,3.0745836266812105,0.5559380886326613,36.5672
207673,55,-0.1131851194792015,0.9935739170934788,0.3536961245010358,3.0345202007612517,2.6390573296152584,4.074501259829183,2.921587429016999,57.4495733888
207673,71,-0.7853023585611131,0.6191124337617141,0.4132231404958678,2.3683728335320486,2.079441541679836,3.151723189440176,2.3116024491484217,23.2101824
207673,10,0.1240259355115823,0.9922789765587482,0.7010983874737088,1.6637366858414793,1.3862943611198906,2.507186456662186,2.6338766683679093,15.07073152
207673,37,0.8355885406297854,0.5493557961541731,0.2851744911417673,3.36912174818967,2.772588722239781,3.5541981548109107,1.2105577441763555,36.1216
207673,78,-0.6429336465070847,0.7659218799519323,0.209205020920502,2.3570732782781154,1.6094379124341005,2.8401664753047817,1.686047607386695,12.345599999999996
207673,81,0.111732702800405,0.9937382971008596,0.3321155762205247,2.776020327541477,2.19722457733622,3.804663878947263,2.9166491084779,43.6352
207673,51,-0.6230108874517053,0.7822131641161753,0.2467714074195936,2.5769539363837013,2.079441541679836,4.072191721713971,4.745039393314063,45.1223136
207673,80,-0.955372795855048,0.2954028113273615,0.2378969906030688,2.2414540929898146,1.0986122886681098,4.169365619961563,7.573975370005246,19.3024
207673,41,-0.7832455296213671,0.6217125061699693,0.2065688907250568,1.7649020150581725,1.0986122886681098,3.5694425161004824,7.12596544945797,21.4470912
207673,82,-0.9999995967467468,0.0008980569825613,0.4332755632582322,2.325520064276541,2.079441541679836,3.819605326496653,4.829529148563203,22.85353856000001
207673,56,-0.679173896200181,0.733977396600376,0.5242463958060288,2.1552445050953364,1.9459101490553128,3.884308918332593,6.242899245948617,44.58826039245334
207673,29,-0.1726075538595284,0.9849906762759888,0.3340757238307349,2.300583090323373,1.791759469228055,3.648220008920964,4.165505835356679,36.8448
207673,17,0.7481879477920943,0.6634868459725891,0.6694934166480696,1.7012875660639792,1.6094379124341005,1.673293418337389,0.9662333919125508,7.3102719999999985
207673,22,0.5794667222896963,0.814995900455233,0.2234137622877569,1.7003749074262025,1.0986122886681098,1.93773882186006,1.3277555342831833,8.089599999999997
207673,26,-0.3986375790152837,0.9171085435197048,0.5989219405070872,2.3995302990505247,2.3978952727983707,2.941078620728228,1.79040330841475,30.6986157035766
207673,38,0.7830431268686106,0.621967411898589,0.2233638597274961,2.669378670453941,1.9459101490553128,4.018337652484101,4.065861674593163,34.242397440000005
207673,92,-0.7017525437283287,0.7124207797157663,0.5102040816326531,1.928618651945252,1.791759469228055,3.3490923981877057,4.6729381372350245,22.3121599429536
207673,14,0.9277655155512052,0.373163701549342,0.744047619047619,1.3050843056943475,1.0986122886681098,2.9841915159810446,6.983077243477262,11.1515968
207673,33,0.16783255671725,0.9858155166691946,0.2252658136601189,3.143979850014194,2.302585092994046,3.962190282539344,2.3234973974524054,57.8728568684265
207673,35,-0.2515760797145268,0.9678375256805608,0.4222972972972973,2.552565298261815,2.302585092994046,3.3434668326994776,2.3071898204900245,33.76279104
207673,2,0.9118121000669852,0.410607713239089,0.210194429847609,2.3528028091546638,1.6094379124341005,4.253138661966867,7.285947999036183,32.97130624
207673,5,0.1310487569292243,0.9913759243129244,0.1549666821633348,3.504505793193851,2.079441541679836,4.119574583535821,1.8761214789687644,60.0110178320657
207673,52,0.3387671726465995,0.9408702369280416,0.332084064708952,3.094626930528205,2.5649493574615367,2.3521765624076933,0.4510848274082183,36.01818662798914
207673,50,-0.9833792394843618,0.1815634086239796,0.6572461386789352,1.396986990658634,1.0986122886681098,2.9059223093108386,5.679295967002569,4.384909513437421
207673,23,0.4298774830690289,0.9028872296971736,0.2182294318760456,2.691039672268804,1.6094379124341005,4.074957341628123,4.208043222245342,55.14032287669607
207673,1,0.8521414547420589,0.5233115144061781,0.1883593897155773,2.4525556195703406,1.3862943611198906,3.9559040110179575,4.826040757334128,42.1312
207673,34,0.7899068289077743,0.6132268761599284,0.3914200720212932,2.6227827571225064,2.302585092994046,3.2177404073109885,1.8765954806353011,23.00077470831996
207673,36,-0.1883962042448473,0.9820931066992242,0.3897984185321305,2.94222600603085,2.6390573296152584,3.501340820136295,1.7908388241600948,60.02696879023991
207673,39,0.9008441890417384,0.4341425423403382,0.1861504095309009,2.46334247187216,1.3862943611198906,3.9402481549157735,4.6939094064160205,21.8944
207673,4,0.5419652095780905,0.8404009231354858,0.2047711682195147,2.37648590083358,1.6094379124341005,3.593377178411173,3.620011439451204,44.4140992
207673,91,-0.6824027875673209,0.7309763577027304,0.1652892561983471,1.9530276168241771,1.3862943611198906,3.55683942152263,5.628468850120191,24.89137984
207673,8,0.1851102698325527,0.9827177560228164,0.3487054310870892,2.5234059489386103,2.19722457733622,4.050475329422338,4.918903864589817,59.32376704000001
207673,18,-0.8516827211316992,0.5240577664014764,0.3751875937968984,2.196780034097069,1.6094379124341005,3.7685253397640968,5.292163722319871,23.14978522432239
207673,13,-0.9243731121963494,0.3814896452702687,0.4646840148698885,1.6684612528835614,1.3862943611198906,3.407801367842124,6.784102048644958,11.139030399999996
207673,3,0.948938602478144,0.3154608196382338,0.4228329809725158,1.7457155307266483,1.3862943611198906,3.170447440442976,4.824130903022203,7.851028885596015
207673,16,-0.939602949030794,0.342266414029531,0.3201536737634064,1.9805875901271444,1.6094379124341005,3.617137098190416,5.799716167579216,15.31840512
207673,19,0.907164319809295,0.4207765402977441,0.4699248120300752,1.6593702811823094,1.6094379124341005,2.661932034998549,3.13062423145212,7.6456219495289375
207673,6,0.5750926417132489,0.8180882919632065,0.4385964912280702,2.0592388343623163,1.791759469228055,3.667924787851013,5.580487469185819,31.5091072
207673,74,-0.999442127631046,0.0333981064781849,0.2626050420168067,1.5702811972329065,1.0986122886681098,2.7430593890894555,3.816816796628199,4.821813120000002
207673,53,-0.6939964529779374,0.7199784186029756,0.3280839895013123,1.3982229319851645,1.3862943611198906,2.8052983335300588,5.095802894524673,11.237991168
209425,10,-0.9938588494450492,0.1106552636785204,0.0,2.6299445050985883,1.791759469228055,4.348238912886133,5.930407572363286,22.5791168
209425,32,0.4691552259617542,0.883115719457408,0.1852080503765897,2.844793097988705,1.9459101490553128,0.2144282885426371,0.0147643694469881,0.524799999999999
209425,8,-0.7933591274067401,0.6087538870187328,0.132749236691889,2.143940999554448,1.3862943611198906,3.853180984627005,6.125419547203219,43.916563328
209425,23,-0.8248520769062647,0.5653486103488904,0.2959747434885557,2.410183103592064,1.791759469228055,3.5365593150331547,3.290107849393315,39.590929280000005
209425,11,-0.8488026859422503,0.5287097505600042,0.2127206977238885,1.7406415980494447,1.9459101490553128,2.555687680363766,2.527154656817038,14.695129599999994
209425,28,-0.953517238921059,0.3013384726190133,0.0598265031408914,2.8744117383174355,1.6094379124341005,4.127730833961085,3.6516297255922896,38.6917568
209425,3,-0.912112543204756,0.4099398840422236,0.1585288522511097,1.9889696385157605,1.6094379124341005,3.665542388285523,6.0363547082651445,15.6094144
209425,46,0.9661813921707773,0.257863369680416,0.1485222040695084,2.0454968856268985,1.0986122886681098,3.7453790795559674,6.137687321969664,11.6641664
209425,45,0.9659464656692872,0.2587420055982651,0.2160293799956794,1.7279318064818894,1.0986122886681098,3.948091524579125,10.9821438723582,13.1534976
209425,30,0.3107992757671463,0.9504755705343604,0.2328830926874709,2.2605123165721377,1.6094379124341005,2.7830540400800645,1.766223140776594,18.6368
209425,29,-0.9688025491056576,0.2478338573447546,0.0855175952452217,3.194050203432545,1.791759469228055,4.528189527495516,3.916311463142597,52.5184
209425,26,0.9475877737054144,0.3194955572836923,0.5766181346403344,2.0715353701087387,1.9459101490553128,3.24912034672816,3.5703709579832643,19.1744
209425,35,0.7369421334336271,0.6759558358134754,0.2316691764160778,2.2651947037754865,1.3862943611198906,3.3204053510070097,3.089489746577702,19.9185856
209425,20,-0.9834503196971944,0.1811780027693372,0.3442340791738382,1.918392120161421,1.0986122886681098,4.311407692713445,12.658408272706282,21.1072
209425,5,0.5730376808965073,0.8195290210070372,0.4221190375685943,2.09272788600557,1.9459101490553128,3.4557974748231053,4.317369556763359,25.14605595540028
209425,36,0.935941083008822,0.3521566258588267,0.2446632821579301,2.853534867844191,2.19722457733622,3.0232982149208247,1.1963415465908565,33.613548800000004
209425,31,0.919395905047936,0.3933334079138038,0.8610792192881745,1.5005155052099135,1.6094379124341005,2.823748601118189,4.546457639206288,6.230345491242012
209425,43,0.9612084718422684,0.2758229027086962,0.3743215422047539,1.84735184265176,1.0986122886681098,4.072720139705924,10.802257634966432,20.486400000000003
209425,15,0.0495647541032749,0.9987709122469888,0.4849660523763337,1.6339353840344877,1.0986122886681098,3.649463613590717,9.08196757877126,37.408
209425,2,-0.2921337970745774,0.9563774592736852,0.4210526315789473,2.3513752571634776,2.079441541679836,3.809618171213838,4.645600254731244,42.208
209425,14,-0.8885696673591673,0.4587416988341249,0.1279754287176862,3.1963029640158087,1.9459101490553128,4.193079792981568,2.782460580476606,47.65135552
209425,4,0.2513520260829613,0.967895737661857,0.2719978240174078,2.1226207557737693,1.3862943611198906,3.2038110495298464,3.213137939312191,23.142831999999984
209425,25,-0.9482678421844952,0.3174714152152304,0.2013449844964362,3.2516527443821377,2.3978952727983707,3.498149899256888,1.2907921586787308,49.780409946257
209425,7,-0.9941801916246378,0.1077299706729674,0.0898230485942693,2.495929013069736,1.0986122886681098,3.498053033490109,2.8789221240521186,5.3248
